
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab9         0.094    0.906
ab12        0.127    0.873
ab15        0.159    0.841
ab19        0.192    0.808
ab22        0.225    0.775
ab25        0.257    0.743
ab28        0.290    0.710
ab32        0.323    0.677
ab35        0.355    0.645
ab38        0.388    0.612
ab42        0.421    0.579
ab45        0.453    0.547
ab48        0.486    0.514
ab51        0.519    0.481
ab55        0.551    0.449
ab58        0.584    0.416
ab61        0.617    0.383
ab64        0.649    0.351
ab68        0.682    0.318
ab71        0.715    0.285
ab74        0.747    0.253
ab77        0.780    0.220
ab80        0.803    0.197

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo89        0.891    0.109
fo92        0.923    0.077
fo95        0.956    0.044
fo98.9      0.989    0.011
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp68        0.681    0.319
sp71        0.714    0.286
sp74        0.747    0.253
sp78        0.780    0.220
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op89__0     0.000    0.893    0.107
Op92__0     0.000    0.926    0.074
Op94__0     0.000    0.941    0.059
Op89__3     0.033    0.860    0.103
Op92__3     0.033    0.893    0.071
Op94__3     0.033    0.908    0.057
Op89__6     0.066    0.827    0.100
Op92__6     0.066    0.860    0.069
Op94__6     0.066    0.875    0.055
Op89__9     0.100    0.794    0.096
Op92__9     0.100    0.827    0.066
Op94__9     0.100    0.842    0.053
Op89_13     0.133    0.761    0.093
Op92_13     0.133    0.794    0.064
Op94_13     0.133    0.809    0.051
Op89_14     0.146    0.747    0.091
Op92_14     0.146    0.780    0.063
Op94_14     0.146    0.795    0.050

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_11014    0.101    0.428    0.236    0.188    0.048
Gt_11015    0.101    0.428    0.236    0.222    0.014
Gt_11016    0.101    0.428    0.236    0.236    0.000
Gt_11017    0.101    0.428    0.269    0.053    0.149
Gt_11018    0.101    0.428    0.269    0.087    0.115
Gt_11019    0.101    0.428    0.269    0.121    0.081
Gt_11020    0.101    0.428    0.269    0.154    0.048
Gt_11021    0.101    0.428    0.269    0.188    0.014
Gt_11022    0.101    0.428    0.269    0.202    0.000
Gt_11023    0.101    0.428    0.303    0.053    0.115
Gt_11024    0.101    0.428    0.303    0.087    0.081
Gt_11025    0.101    0.428    0.303    0.121    0.048
Gt_11026    0.101    0.428    0.303    0.154    0.014
Gt_11027    0.101    0.428    0.303    0.168    0.000
Gt_11028    0.101    0.428    0.337    0.053    0.081
Gt_11029    0.101    0.428    0.337    0.087    0.048
Gt_11030    0.101    0.428    0.337    0.121    0.014
Gt_11031    0.101    0.428    0.337    0.135    0.000
Gt_11032    0.101    0.428    0.370    0.053    0.048
Gt_11033    0.101    0.428    0.370    0.087    0.014
Gt_11034    0.101    0.428    0.370    0.101    0.000
Gt_11035    0.101    0.428    0.404    0.053    0.014
Gt_11036    0.101    0.428    0.404    0.067    0.000
Gt_11037    0.101    0.428    0.418    0.053    0.000
Gt_11038    0.101    0.462    0.000    0.053    0.384
Gt_11039    0.101    0.462    0.000    0.087    0.351
Gt_11040    0.101    0.462    0.000    0.121    0.317
Gt_11041    0.101    0.462    0.000    0.154    0.283
Gt_11042    0.101    0.462    0.000    0.188    0.250
Gt_11043    0.101    0.462    0.000    0.222    0.216
Gt_11044    0.101    0.462    0.000    0.255    0.182
Gt_11045    0.101    0.462    0.000    0.289    0.149
Gt_11046    0.101    0.462    0.000    0.323    0.115
Gt_11047    0.101    0.462    0.000    0.356    0.081
Gt_11048    0.101    0.462    0.000    0.390    0.048
Gt_11049    0.101    0.462    0.000    0.424    0.014
Gt_11050    0.101    0.462    0.000    0.438    0.000
Gt_11051    0.101    0.462    0.034    0.053    0.351
Gt_11052    0.101    0.462    0.034    0.087    0.317
Gt_11053    0.101    0.462    0.034    0.121    0.283
Gt_11054    0.101    0.462    0.034    0.154    0.250
Gt_11055    0.101    0.462    0.034    0.188    0.216
Gt_11056    0.101    0.462    0.034    0.222    0.182
Gt_11057    0.101    0.462    0.034    0.255    0.149
Gt_11058    0.101    0.462    0.034    0.289    0.115
Gt_11059    0.101    0.462    0.034    0.323    0.081
Gt_11060    0.101    0.462    0.034    0.356    0.048
Gt_11061    0.101    0.462    0.034    0.390    0.014
Gt_11062    0.101    0.462    0.034    0.404    0.000
Gt_11063    0.101    0.462    0.067    0.053    0.317
Gt_11064    0.101    0.462    0.067    0.087    0.283
Gt_11065    0.101    0.462    0.067    0.121    0.250
Gt_11066    0.101    0.462    0.067    0.154    0.216
Gt_11067    0.101    0.462    0.067    0.188    0.182
Gt_11068    0.101    0.462    0.067    0.222    0.149
Gt_11069    0.101    0.462    0.067    0.255    0.115
Gt_11070    0.101    0.462    0.067    0.289    0.081
Gt_11071    0.101    0.462    0.067    0.323    0.048
Gt_11072    0.101    0.462    0.067    0.356    0.014
Gt_11073    0.101    0.462    0.067    0.370    0.000
Gt_11074    0.101    0.462    0.101    0.053    0.283
Gt_11075    0.101    0.462    0.101    0.087    0.250
Gt_11076    0.101    0.462    0.101    0.121    0.216
Gt_11077    0.101    0.462    0.101    0.154    0.182
Gt_11078    0.101    0.462    0.101    0.188    0.149
Gt_11079    0.101    0.462    0.101    0.222    0.115
Gt_11080    0.101    0.462    0.101    0.255    0.081
Gt_11081    0.101    0.462    0.101    0.289    0.048
Gt_11082    0.101    0.462    0.101    0.323    0.014
Gt_11083    0.101    0.462    0.101    0.337    0.000
Gt_11084    0.101    0.462    0.135    0.053    0.250
Gt_11085    0.101    0.462    0.135    0.087    0.216
Gt_11086    0.101    0.462    0.135    0.121    0.182
Gt_11087    0.101    0.462    0.135    0.154    0.149
Gt_11088    0.101    0.462    0.135    0.188    0.115
Gt_11089    0.101    0.462    0.135    0.222    0.081
Gt_11090    0.101    0.462    0.135    0.255    0.048
Gt_11091    0.101    0.462    0.135    0.289    0.014
Gt_11092    0.101    0.462    0.135    0.303    0.000
Gt_11093    0.101    0.462    0.168    0.053    0.216
Gt_11094    0.101    0.462    0.168    0.087    0.182
Gt_11095    0.101    0.462    0.168    0.121    0.149
Gt_11096    0.101    0.462    0.168    0.154    0.115
Gt_11097    0.101    0.462    0.168    0.188    0.081
Gt_11098    0.101    0.462    0.168    0.222    0.048
Gt_11099    0.101    0.462    0.168    0.255    0.014
Gt_11100    0.101    0.462    0.168    0.269    0.000
Gt_11101    0.101    0.462    0.202    0.053    0.182
Gt_11102    0.101    0.462    0.202    0.087    0.149
Gt_11103    0.101    0.462    0.202    0.121    0.115
Gt_11104    0.101    0.462    0.202    0.154    0.081
Gt_11105    0.101    0.462    0.202    0.188    0.048
Gt_11106    0.101    0.462    0.202    0.222    0.014
Gt_11107    0.101    0.462    0.202    0.236    0.000
Gt_11108    0.101    0.462    0.236    0.053    0.149
Gt_11109    0.101    0.462    0.236    0.087    0.115
Gt_11110    0.101    0.462    0.236    0.121    0.081
Gt_11111    0.101    0.462    0.236    0.154    0.048
Gt_11112    0.101    0.462    0.236    0.188    0.014
Gt_11113    0.101    0.462    0.236    0.202    0.000
Gt_11114    0.101    0.462    0.269    0.053    0.115
Gt_11115    0.101    0.462    0.269    0.087    0.081
Gt_11116    0.101    0.462    0.269    0.121    0.048
Gt_11117    0.101    0.462    0.269    0.154    0.014
Gt_11118    0.101    0.462    0.269    0.168    0.000
Gt_11119    0.101    0.462    0.303    0.053    0.081
Gt_11120    0.101    0.462    0.303    0.087    0.048
Gt_11121    0.101    0.462    0.303    0.121    0.014
Gt_11122    0.101    0.462    0.303    0.135    0.000
Gt_11123    0.101    0.462    0.337    0.053    0.048
Gt_11124    0.101    0.462    0.337    0.087    0.014
Gt_11125    0.101    0.462    0.337    0.101    0.000
Gt_11126    0.101    0.462    0.370    0.053    0.014
Gt_11127    0.101    0.462    0.370    0.067    0.000
Gt_11128    0.101    0.462    0.384    0.053    0.000
Gt_11129    0.101    0.479    0.000    0.053    0.367
Gt_11130    0.101    0.479    0.000    0.087    0.333
Gt_11131    0.101    0.479    0.000    0.121    0.299
Gt_11132    0.101    0.479    0.000    0.154    0.266
Gt_11133    0.101    0.479    0.000    0.188    0.232
Gt_11134    0.101    0.479    0.000    0.222    0.198
Gt_11135    0.101    0.479    0.000    0.255    0.165
Gt_11136    0.101    0.479    0.000    0.289    0.131
Gt_11137    0.101    0.479    0.000    0.323    0.097
Gt_11138    0.101    0.479    0.000    0.356    0.064
Gt_11139    0.101    0.479    0.000    0.390    0.030
Gt_11140    0.101    0.479    0.000    0.420    0.000
Gt_11141    0.101    0.479    0.034    0.053    0.333
Gt_11142    0.101    0.479    0.034    0.087    0.299
Gt_11143    0.101    0.479    0.034    0.121    0.266
Gt_11144    0.101    0.479    0.034    0.154    0.232
Gt_11145    0.101    0.479    0.034    0.188    0.198
Gt_11146    0.101    0.479    0.034    0.222    0.165
Gt_11147    0.101    0.479    0.034    0.255    0.131
Gt_11148    0.101    0.479    0.034    0.289    0.097
Gt_11149    0.101    0.479    0.034    0.323    0.064
Gt_11150    0.101    0.479    0.034    0.356    0.030
Gt_11151    0.101    0.479    0.034    0.386    0.000
Gt_11152    0.101    0.479    0.067    0.053    0.299
Gt_11153    0.101    0.479    0.067    0.087    0.266
Gt_11154    0.101    0.479    0.067    0.121    0.232
Gt_11155    0.101    0.479    0.067    0.154    0.198
Gt_11156    0.101    0.479    0.067    0.188    0.165
Gt_11157    0.101    0.479    0.067    0.222    0.131
Gt_11158    0.101    0.479    0.067    0.255    0.097
Gt_11159    0.101    0.479    0.067    0.289    0.064
Gt_11160    0.101    0.479    0.067    0.323    0.030
Gt_11161    0.101    0.479    0.067    0.353    0.000
Gt_11162    0.101    0.479    0.101    0.053    0.266
Gt_11163    0.101    0.479    0.101    0.087    0.232
Gt_11164    0.101    0.479    0.101    0.121    0.198
Gt_11165    0.101    0.479    0.101    0.154    0.165
Gt_11166    0.101    0.479    0.101    0.188    0.131
Gt_11167    0.101    0.479    0.101    0.222    0.097
Gt_11168    0.101    0.479    0.101    0.255    0.064
Gt_11169    0.101    0.479    0.101    0.289    0.030
Gt_11170    0.101    0.479    0.101    0.319    0.000
Gt_11171    0.101    0.479    0.135    0.053    0.232
Gt_11172    0.101    0.479    0.135    0.087    0.198
Gt_11173    0.101    0.479    0.135    0.121    0.165
Gt_11174    0.101    0.479    0.135    0.154    0.131
Gt_11175    0.101    0.479    0.135    0.188    0.097
Gt_11176    0.101    0.479    0.135    0.222    0.064
Gt_11177    0.101    0.479    0.135    0.255    0.030
Gt_11178    0.101    0.479    0.135    0.285    0.000
Gt_11179    0.101    0.479    0.168    0.053    0.198
Gt_11180    0.101    0.479    0.168    0.087    0.165
Gt_11181    0.101    0.479    0.168    0.121    0.131
Gt_11182    0.101    0.479    0.168    0.154    0.097
Gt_11183    0.101    0.479    0.168    0.188    0.064
Gt_11184    0.101    0.479    0.168    0.222    0.030
Gt_11185    0.101    0.479    0.168    0.252    0.000
Gt_11186    0.101    0.479    0.202    0.053    0.165
Gt_11187    0.101    0.479    0.202    0.087    0.131
Gt_11188    0.101    0.479    0.202    0.121    0.097
Gt_11189    0.101    0.479    0.202    0.154    0.064
Gt_11190    0.101    0.479    0.202    0.188    0.030
Gt_11191    0.101    0.479    0.202    0.218    0.000
Gt_11192    0.101    0.479    0.236    0.053    0.131
Gt_11193    0.101    0.479    0.236    0.087    0.097
Gt_11194    0.101    0.479    0.236    0.121    0.064
Gt_11195    0.101    0.479    0.236    0.154    0.030
Gt_11196    0.101    0.479    0.236    0.184    0.000
Gt_11197    0.101    0.479    0.269    0.053    0.097
Gt_11198    0.101    0.479    0.269    0.087    0.064
Gt_11199    0.101    0.479    0.269    0.121    0.030
Gt_11200    0.101    0.479    0.269    0.151    0.000
Gt_11201    0.101    0.479    0.303    0.053    0.064
Gt_11202    0.101    0.479    0.303    0.087    0.030
Gt_11203    0.101    0.479    0.303    0.117    0.000
Gt_11204    0.101    0.479    0.337    0.053    0.030
Gt_11205    0.101    0.479    0.337    0.083    0.000
Gt_11206    0.101    0.479    0.367    0.053    0.000
Gt_11207    0.134    0.091    0.000    0.053    0.721
Gt_11208    0.134    0.091    0.000    0.087    0.687
Gt_11209    0.134    0.091    0.000    0.121    0.654
Gt_11210    0.134    0.091    0.000    0.154    0.620
Gt_11211    0.134    0.091    0.000    0.188    0.586
Gt_11212    0.134    0.091    0.000    0.222    0.553
Gt_11213    0.134    0.091    0.000    0.255    0.519
Gt_11214    0.134    0.091    0.000    0.289    0.485
Gt_11215    0.134    0.091    0.000    0.323    0.452
Gt_11216    0.134    0.091    0.000    0.356    0.418
Gt_11217    0.134    0.091    0.000    0.390    0.384
Gt_11218    0.134    0.091    0.000    0.424    0.351
Gt_11219    0.134    0.091    0.000    0.457    0.317
Gt_11220    0.134    0.091    0.000    0.491    0.283
Gt_11221    0.134    0.091    0.000    0.525    0.250
Gt_11222    0.134    0.091    0.000    0.558    0.216
Gt_11223    0.134    0.091    0.000    0.592    0.182
Gt_11224    0.134    0.091    0.000    0.626    0.149
Gt_11225    0.134    0.091    0.000    0.659    0.115
Gt_11226    0.134    0.091    0.000    0.693    0.081
Gt_11227    0.134    0.091    0.000    0.727    0.048
Gt_11228    0.134    0.091    0.000    0.734    0.040
Gt_11229    0.134    0.091    0.034    0.053    0.687
Gt_11230    0.134    0.091    0.034    0.087    0.654
Gt_11231    0.134    0.091    0.034    0.121    0.620
Gt_11232    0.134    0.091    0.034    0.154    0.586
Gt_11233    0.134    0.091    0.034    0.188    0.553
Gt_11234    0.134    0.091    0.034    0.222    0.519
Gt_11235    0.134    0.091    0.034    0.255    0.485
Gt_11236    0.134    0.091    0.034    0.289    0.452
Gt_11237    0.134    0.091    0.034    0.323    0.418
Gt_11238    0.134    0.091    0.034    0.356    0.384
Gt_11239    0.134    0.091    0.034    0.390    0.351
Gt_11240    0.134    0.091    0.034    0.424    0.317
Gt_11241    0.134    0.091    0.034    0.457    0.283
Gt_11242    0.134    0.091    0.034    0.491    0.250
Gt_11243    0.134    0.091    0.034    0.525    0.216
Gt_11244    0.134    0.091    0.034    0.558    0.182
Gt_11245    0.134    0.091    0.034    0.592    0.149
Gt_11246    0.134    0.091    0.034    0.626    0.115
Gt_11247    0.134    0.091    0.034    0.659    0.081
Gt_11248    0.134    0.091    0.034    0.693    0.048
Gt_11249    0.134    0.091    0.034    0.727    0.014
Gt_11250    0.134    0.091    0.034    0.734    0.006
Gt_11251    0.134    0.091    0.067    0.053    0.654
Gt_11252    0.134    0.091    0.067    0.087    0.620
Gt_11253    0.134    0.091    0.067    0.121    0.586
Gt_11254    0.134    0.091    0.067    0.154    0.553
Gt_11255    0.134    0.091    0.067    0.188    0.519
Gt_11256    0.134    0.091    0.067    0.222    0.485
Gt_11257    0.134    0.091    0.067    0.255    0.452
Gt_11258    0.134    0.091    0.067    0.289    0.418
Gt_11259    0.134    0.091    0.067    0.323    0.384
Gt_11260    0.134    0.091    0.067    0.356    0.351
Gt_11261    0.134    0.091    0.067    0.390    0.317
Gt_11262    0.134    0.091    0.067    0.424    0.283
Gt_11263    0.134    0.091    0.067    0.457    0.250
Gt_11264    0.134    0.091    0.067    0.491    0.216
Gt_11265    0.134    0.091    0.067    0.525    0.182
Gt_11266    0.134    0.091    0.067    0.558    0.149
Gt_11267    0.134    0.091    0.067    0.592    0.115
Gt_11268    0.134    0.091    0.067    0.626    0.081
Gt_11269    0.134    0.091    0.067    0.659    0.048
Gt_11270    0.134    0.091    0.067    0.693    0.014
Gt_11271    0.134    0.091    0.067    0.707    0.000
Gt_11272    0.134    0.091    0.101    0.053    0.620
Gt_11273    0.134    0.091    0.101    0.087    0.586
Gt_11274    0.134    0.091    0.101    0.121    0.553
Gt_11275    0.134    0.091    0.101    0.154    0.519
Gt_11276    0.134    0.091    0.101    0.188    0.485
Gt_11277    0.134    0.091    0.101    0.222    0.452
Gt_11278    0.134    0.091    0.101    0.255    0.418
Gt_11279    0.134    0.091    0.101    0.289    0.384
Gt_11280    0.134    0.091    0.101    0.323    0.351
Gt_11281    0.134    0.091    0.101    0.356    0.317
Gt_11282    0.134    0.091    0.101    0.390    0.283
Gt_11283    0.134    0.091    0.101    0.424    0.250
Gt_11284    0.134    0.091    0.101    0.457    0.216
Gt_11285    0.134    0.091    0.101    0.491    0.182
Gt_11286    0.134    0.091    0.101    0.525    0.149
Gt_11287    0.134    0.091    0.101    0.558    0.115
Gt_11288    0.134    0.091    0.101    0.592    0.081
Gt_11289    0.134    0.091    0.101    0.626    0.048
Gt_11290    0.134    0.091    0.101    0.659    0.014
Gt_11291    0.134    0.091    0.101    0.673    0.000
Gt_11292    0.134    0.091    0.135    0.053    0.586
Gt_11293    0.134    0.091    0.135    0.087    0.553
Gt_11294    0.134    0.091    0.135    0.121    0.519
Gt_11295    0.134    0.091    0.135    0.154    0.485
Gt_11296    0.134    0.091    0.135    0.188    0.452
Gt_11297    0.134    0.091    0.135    0.222    0.418
Gt_11298    0.134    0.091    0.135    0.255    0.384
Gt_11299    0.134    0.091    0.135    0.289    0.351
Gt_11300    0.134    0.091    0.135    0.323    0.317
Gt_11301    0.134    0.091    0.135    0.356    0.283
Gt_11302    0.134    0.091    0.135    0.390    0.250
Gt_11303    0.134    0.091    0.135    0.424    0.216
Gt_11304    0.134    0.091    0.135    0.457    0.182
Gt_11305    0.134    0.091    0.135    0.491    0.149
Gt_11306    0.134    0.091    0.135    0.525    0.115
Gt_11307    0.134    0.091    0.135    0.558    0.081
Gt_11308    0.134    0.091    0.135    0.592    0.048
Gt_11309    0.134    0.091    0.135    0.626    0.014
Gt_11310    0.134    0.091    0.135    0.640    0.000
Gt_11311    0.134    0.091    0.168    0.053    0.553
Gt_11312    0.134    0.091    0.168    0.087    0.519
Gt_11313    0.134    0.091    0.168    0.121    0.485
Gt_11314    0.134    0.091    0.168    0.154    0.452
Gt_11315    0.134    0.091    0.168    0.188    0.418
Gt_11316    0.134    0.091    0.168    0.222    0.384
Gt_11317    0.134    0.091    0.168    0.255    0.351
Gt_11318    0.134    0.091    0.168    0.289    0.317
Gt_11319    0.134    0.091    0.168    0.323    0.283
Gt_11320    0.134    0.091    0.168    0.356    0.250
Gt_11321    0.134    0.091    0.168    0.390    0.216
Gt_11322    0.134    0.091    0.168    0.424    0.182
Gt_11323    0.134    0.091    0.168    0.457    0.149
Gt_11324    0.134    0.091    0.168    0.491    0.115
Gt_11325    0.134    0.091    0.168    0.525    0.081
Gt_11326    0.134    0.091    0.168    0.558    0.048
Gt_11327    0.134    0.091    0.168    0.592    0.014
Gt_11328    0.134    0.091    0.168    0.606    0.000
Gt_11329    0.134    0.091    0.202    0.053    0.519
Gt_11330    0.134    0.091    0.202    0.087    0.485
Gt_11331    0.134    0.091    0.202    0.121    0.452
Gt_11332    0.134    0.091    0.202    0.154    0.418
Gt_11333    0.134    0.091    0.202    0.188    0.384
Gt_11334    0.134    0.091    0.202    0.222    0.351
Gt_11335    0.134    0.091    0.202    0.255    0.317
Gt_11336    0.134    0.091    0.202    0.289    0.283
Gt_11337    0.134    0.091    0.202    0.323    0.250
Gt_11338    0.134    0.091    0.202    0.356    0.216
Gt_11339    0.134    0.091    0.202    0.390    0.182
Gt_11340    0.134    0.091    0.202    0.424    0.149
Gt_11341    0.134    0.091    0.202    0.457    0.115
Gt_11342    0.134    0.091    0.202    0.491    0.081
Gt_11343    0.134    0.091    0.202    0.525    0.048
Gt_11344    0.134    0.091    0.202    0.558    0.014
Gt_11345    0.134    0.091    0.202    0.572    0.000
Gt_11346    0.134    0.091    0.236    0.053    0.485
Gt_11347    0.134    0.091    0.236    0.087    0.452
Gt_11348    0.134    0.091    0.236    0.121    0.418
Gt_11349    0.134    0.091    0.236    0.154    0.384
Gt_11350    0.134    0.091    0.236    0.188    0.351
Gt_11351    0.134    0.091    0.236    0.222    0.317
Gt_11352    0.134    0.091    0.236    0.255    0.283
Gt_11353    0.134    0.091    0.236    0.289    0.250
Gt_11354    0.134    0.091    0.236    0.323    0.216
Gt_11355    0.134    0.091    0.236    0.356    0.182
Gt_11356    0.134    0.091    0.236    0.390    0.149
Gt_11357    0.134    0.091    0.236    0.424    0.115
Gt_11358    0.134    0.091    0.236    0.457    0.081
Gt_11359    0.134    0.091    0.236    0.491    0.048
Gt_11360    0.134    0.091    0.236    0.525    0.014
Gt_11361    0.134    0.091    0.236    0.539    0.000
Gt_11362    0.134    0.091    0.269    0.053    0.452
Gt_11363    0.134    0.091    0.269    0.087    0.418
Gt_11364    0.134    0.091    0.269    0.121    0.384
Gt_11365    0.134    0.091    0.269    0.154    0.351
Gt_11366    0.134    0.091    0.269    0.188    0.317
Gt_11367    0.134    0.091    0.269    0.222    0.283
Gt_11368    0.134    0.091    0.269    0.255    0.250
Gt_11369    0.134    0.091    0.269    0.289    0.216
Gt_11370    0.134    0.091    0.269    0.323    0.182
Gt_11371    0.134    0.091    0.269    0.356    0.149
Gt_11372    0.134    0.091    0.269    0.390    0.115
Gt_11373    0.134    0.091    0.269    0.424    0.081
Gt_11374    0.134    0.091    0.269    0.457    0.048
Gt_11375    0.134    0.091    0.269    0.491    0.014
Gt_11376    0.134    0.091    0.269    0.505    0.000
Gt_11377    0.134    0.091    0.303    0.053    0.418
Gt_11378    0.134    0.091    0.303    0.087    0.384
Gt_11379    0.134    0.091    0.303    0.121    0.351
Gt_11380    0.134    0.091    0.303    0.154    0.317
Gt_11381    0.134    0.091    0.303    0.188    0.283
Gt_11382    0.134    0.091    0.303    0.222    0.250
Gt_11383    0.134    0.091    0.303    0.255    0.216
Gt_11384    0.134    0.091    0.303    0.289    0.182
Gt_11385    0.134    0.091    0.303    0.323    0.149
Gt_11386    0.134    0.091    0.303    0.356    0.115
Gt_11387    0.134    0.091    0.303    0.390    0.081
Gt_11388    0.134    0.091    0.303    0.424    0.048
Gt_11389    0.134    0.091    0.303    0.457    0.014
Gt_11390    0.134    0.091    0.303    0.471    0.000
Gt_11391    0.134    0.091    0.337    0.053    0.384
Gt_11392    0.134    0.091    0.337    0.087    0.351
Gt_11393    0.134    0.091    0.337    0.121    0.317
Gt_11394    0.134    0.091    0.337    0.154    0.283
Gt_11395    0.134    0.091    0.337    0.188    0.250
Gt_11396    0.134    0.091    0.337    0.222    0.216
Gt_11397    0.134    0.091    0.337    0.255    0.182
Gt_11398    0.134    0.091    0.337    0.289    0.149
Gt_11399    0.134    0.091    0.337    0.323    0.115
Gt_11400    0.134    0.091    0.337    0.356    0.081
Gt_11401    0.134    0.091    0.337    0.390    0.048
Gt_11402    0.134    0.091    0.337    0.424    0.014
Gt_11403    0.134    0.091    0.337    0.438    0.000
Gt_11404    0.134    0.091    0.370    0.053    0.351
Gt_11405    0.134    0.091    0.370    0.087    0.317
Gt_11406    0.134    0.091    0.370    0.121    0.283
Gt_11407    0.134    0.091    0.370    0.154    0.250
Gt_11408    0.134    0.091    0.370    0.188    0.216
Gt_11409    0.134    0.091    0.370    0.222    0.182
Gt_11410    0.134    0.091    0.370    0.255    0.149
Gt_11411    0.134    0.091    0.370    0.289    0.115
Gt_11412    0.134    0.091    0.370    0.323    0.081
Gt_11413    0.134    0.091    0.370    0.356    0.048
Gt_11414    0.134    0.091    0.370    0.390    0.014
Gt_11415    0.134    0.091    0.370    0.404    0.000
Gt_11416    0.134    0.091    0.404    0.053    0.317
Gt_11417    0.134    0.091    0.404    0.087    0.283
Gt_11418    0.134    0.091    0.404    0.121    0.250
Gt_11419    0.134    0.091    0.404    0.154    0.216
Gt_11420    0.134    0.091    0.404    0.188    0.182
Gt_11421    0.134    0.091    0.404    0.222    0.149
Gt_11422    0.134    0.091    0.404    0.255    0.115
Gt_11423    0.134    0.091    0.404    0.289    0.081
Gt_11424    0.134    0.091    0.404    0.323    0.048
Gt_11425    0.134    0.091    0.404    0.356    0.014
Gt_11426    0.134    0.091    0.404    0.370    0.000
Gt_11427    0.134    0.091    0.438    0.053    0.283
Gt_11428    0.134    0.091    0.438    0.087    0.250
Gt_11429    0.134    0.091    0.438    0.121    0.216
Gt_11430    0.134    0.091    0.438    0.154    0.182
Gt_11431    0.134    0.091    0.438    0.188    0.149
Gt_11432    0.134    0.091    0.438    0.222    0.115
Gt_11433    0.134    0.091    0.438    0.255    0.081
Gt_11434    0.134    0.091    0.438    0.289    0.048
Gt_11435    0.134    0.091    0.438    0.323    0.014
Gt_11436    0.134    0.091    0.438    0.337    0.000
Gt_11437    0.134    0.091    0.471    0.053    0.250
Gt_11438    0.134    0.091    0.471    0.087    0.216
Gt_11439    0.134    0.091    0.471    0.121    0.182
Gt_11440    0.134    0.091    0.471    0.154    0.149
Gt_11441    0.134    0.091    0.471    0.188    0.115
Gt_11442    0.134    0.091    0.471    0.222    0.081
Gt_11443    0.134    0.091    0.471    0.255    0.048
Gt_11444    0.134    0.091    0.471    0.289    0.014
Gt_11445    0.134    0.091    0.471    0.303    0.000
Gt_11446    0.134    0.091    0.505    0.053    0.216
Gt_11447    0.134    0.091    0.505    0.087    0.182
Gt_11448    0.134    0.091    0.505    0.121    0.149
Gt_11449    0.134    0.091    0.505    0.154    0.115
Gt_11450    0.134    0.091    0.505    0.188    0.081
Gt_11451    0.134    0.091    0.505    0.222    0.048
Gt_11452    0.134    0.091    0.505    0.255    0.014
Gt_11453    0.134    0.091    0.505    0.269    0.000
Gt_11454    0.134    0.091    0.539    0.053    0.182
Gt_11455    0.134    0.091    0.539    0.087    0.149
Gt_11456    0.134    0.091    0.539    0.121    0.115
Gt_11457    0.134    0.091    0.539    0.154    0.081
Gt_11458    0.134    0.091    0.539    0.188    0.048
Gt_11459    0.134    0.091    0.539    0.222    0.014
Gt_11460    0.134    0.091    0.539    0.236    0.000
Gt_11461    0.134    0.091    0.572    0.053    0.149
Gt_11462    0.134    0.091    0.572    0.087    0.115
Gt_11463    0.134    0.091    0.572    0.121    0.081
Gt_11464    0.134    0.091    0.572    0.154    0.048
Gt_11465    0.134    0.091    0.572    0.188    0.014
Gt_11466    0.134    0.091    0.572    0.202    0.000
Gt_11467    0.134    0.091    0.606    0.053    0.115
Gt_11468    0.134    0.091    0.606    0.087    0.081
Gt_11469    0.134    0.091    0.606    0.121    0.048
Gt_11470    0.134    0.091    0.606    0.154    0.014
Gt_11471    0.134    0.091    0.606    0.168    0.000
Gt_11472    0.134    0.091    0.640    0.053    0.081
Gt_11473    0.134    0.091    0.640    0.087    0.048
Gt_11474    0.134    0.091    0.640    0.121    0.014
Gt_11475    0.134    0.091    0.640    0.135    0.000
Gt_11476    0.134    0.091    0.673    0.053    0.048
Gt_11477    0.134    0.091    0.673    0.087    0.014
Gt_11478    0.134    0.091    0.673    0.101    0.000
Gt_11479    0.134    0.091    0.707    0.053    0.014
Gt_11480    0.134    0.091    0.707    0.067    0.000
Gt_11481    0.134    0.091    0.721    0.053    0.000
Gt_11482    0.134    0.125    0.000    0.053    0.687
Gt_11483    0.134    0.125    0.000    0.087    0.654
Gt_11484    0.134    0.125    0.000    0.121    0.620
Gt_11485    0.134    0.125    0.000    0.154    0.586
Gt_11486    0.134    0.125    0.000    0.188    0.553
Gt_11487    0.134    0.125    0.000    0.222    0.519
Gt_11488    0.134    0.125    0.000    0.255    0.485
Gt_11489    0.134    0.125    0.000    0.289    0.452
Gt_11490    0.134    0.125    0.000    0.323    0.418
Gt_11491    0.134    0.125    0.000    0.356    0.384
Gt_11492    0.134    0.125    0.000    0.390    0.351
Gt_11493    0.134    0.125    0.000    0.424    0.317
Gt_11494    0.134    0.125    0.000    0.457    0.283
Gt_11495    0.134    0.125    0.000    0.491    0.250
