
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab27        0.276    0.724
ab30        0.309    0.691
ab34        0.341    0.659
ab37        0.374    0.626
ab40        0.407    0.593
ab43        0.439    0.561
ab47        0.472    0.528
ab50        0.505    0.495
ab53        0.537    0.463
ab56        0.570    0.430
ab60        0.603    0.397
ab63        0.635    0.365
ab66        0.668    0.332
ab70        0.701    0.299
ab73        0.733    0.267
ab76        0.766    0.234
ab79        0.799    0.201
ab80        0.803    0.197

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo87        0.876    0.124
fo90        0.909    0.091
fo94        0.942    0.058
fo97.5      0.975    0.025
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp65        0.655    0.345
sp68        0.688    0.312
sp72        0.721    0.279
sp75        0.754    0.246
sp78        0.785    0.215

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op87__0     0.000    0.879    0.121
Op91__0     0.000    0.912    0.088
Op93__0     0.000    0.936    0.064
Op87__3     0.033    0.846    0.117
Op91__3     0.033    0.879    0.085
Op93__3     0.033    0.903    0.062
Op87__6     0.066    0.813    0.113
Op91__6     0.066    0.846    0.082
Op93__6     0.066    0.869    0.060
Op87__9     0.100    0.779    0.109
Op91__9     0.100    0.813    0.079
Op93__9     0.100    0.836    0.058
Op87_13     0.133    0.746    0.105
Op91_13     0.133    0.779    0.076
Op93_13     0.133    0.803    0.056
Op87_14     0.146    0.733    0.103
Op91_14     0.146    0.766    0.075
Op93_14     0.146    0.790    0.055

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_12152    0.128    0.440    0.000    0.141    0.291
Gt_12153    0.128    0.440    0.000    0.175    0.258
Gt_12154    0.128    0.440    0.000    0.209    0.224
Gt_12155    0.128    0.440    0.000    0.242    0.190
Gt_12156    0.128    0.440    0.000    0.276    0.157
Gt_12157    0.128    0.440    0.000    0.310    0.123
Gt_12158    0.128    0.440    0.000    0.343    0.089
Gt_12159    0.128    0.440    0.000    0.377    0.056
Gt_12160    0.128    0.440    0.000    0.411    0.022
Gt_12161    0.128    0.440    0.000    0.433    0.000
Gt_12162    0.128    0.440    0.034    0.074    0.325
Gt_12163    0.128    0.440    0.034    0.108    0.291
Gt_12164    0.128    0.440    0.034    0.141    0.258
Gt_12165    0.128    0.440    0.034    0.175    0.224
Gt_12166    0.128    0.440    0.034    0.209    0.190
Gt_12167    0.128    0.440    0.034    0.242    0.157
Gt_12168    0.128    0.440    0.034    0.276    0.123
Gt_12169    0.128    0.440    0.034    0.310    0.089
Gt_12170    0.128    0.440    0.034    0.343    0.056
Gt_12171    0.128    0.440    0.034    0.377    0.022
Gt_12172    0.128    0.440    0.034    0.399    0.000
Gt_12173    0.128    0.440    0.067    0.074    0.291
Gt_12174    0.128    0.440    0.067    0.108    0.258
Gt_12175    0.128    0.440    0.067    0.141    0.224
Gt_12176    0.128    0.440    0.067    0.175    0.190
Gt_12177    0.128    0.440    0.067    0.209    0.157
Gt_12178    0.128    0.440    0.067    0.242    0.123
Gt_12179    0.128    0.440    0.067    0.276    0.089
Gt_12180    0.128    0.440    0.067    0.310    0.056
Gt_12181    0.128    0.440    0.067    0.343    0.022
Gt_12182    0.128    0.440    0.067    0.365    0.000
Gt_12183    0.128    0.440    0.101    0.074    0.258
Gt_12184    0.128    0.440    0.101    0.108    0.224
Gt_12185    0.128    0.440    0.101    0.141    0.190
Gt_12186    0.128    0.440    0.101    0.175    0.157
Gt_12187    0.128    0.440    0.101    0.209    0.123
Gt_12188    0.128    0.440    0.101    0.242    0.089
Gt_12189    0.128    0.440    0.101    0.276    0.056
Gt_12190    0.128    0.440    0.101    0.310    0.022
Gt_12191    0.128    0.440    0.101    0.332    0.000
Gt_12192    0.128    0.440    0.135    0.074    0.224
Gt_12193    0.128    0.440    0.135    0.108    0.190
Gt_12194    0.128    0.440    0.135    0.141    0.157
Gt_12195    0.128    0.440    0.135    0.175    0.123
Gt_12196    0.128    0.440    0.135    0.209    0.089
Gt_12197    0.128    0.440    0.135    0.242    0.056
Gt_12198    0.128    0.440    0.135    0.276    0.022
Gt_12199    0.128    0.440    0.135    0.298    0.000
Gt_12200    0.128    0.440    0.168    0.074    0.190
Gt_12201    0.128    0.440    0.168    0.108    0.157
Gt_12202    0.128    0.440    0.168    0.141    0.123
Gt_12203    0.128    0.440    0.168    0.175    0.089
Gt_12204    0.128    0.440    0.168    0.209    0.056
Gt_12205    0.128    0.440    0.168    0.242    0.022
Gt_12206    0.128    0.440    0.168    0.264    0.000
Gt_12207    0.128    0.440    0.202    0.074    0.157
Gt_12208    0.128    0.440    0.202    0.108    0.123
Gt_12209    0.128    0.440    0.202    0.141    0.089
Gt_12210    0.128    0.440    0.202    0.175    0.056
Gt_12211    0.128    0.440    0.202    0.209    0.022
Gt_12212    0.128    0.440    0.202    0.231    0.000
Gt_12213    0.128    0.440    0.236    0.074    0.123
Gt_12214    0.128    0.440    0.236    0.108    0.089
Gt_12215    0.128    0.440    0.236    0.141    0.056
Gt_12216    0.128    0.440    0.236    0.175    0.022
Gt_12217    0.128    0.440    0.236    0.197    0.000
Gt_12218    0.128    0.440    0.269    0.074    0.089
Gt_12219    0.128    0.440    0.269    0.108    0.056
Gt_12220    0.128    0.440    0.269    0.141    0.022
Gt_12221    0.128    0.440    0.269    0.163    0.000
Gt_12222    0.128    0.440    0.303    0.074    0.056
Gt_12223    0.128    0.440    0.303    0.108    0.022
Gt_12224    0.128    0.440    0.303    0.130    0.000
Gt_12225    0.128    0.440    0.337    0.074    0.022
Gt_12226    0.128    0.440    0.337    0.096    0.000
Gt_12227    0.128    0.440    0.359    0.074    0.000
Gt_12228    0.128    0.474    0.000    0.074    0.325
Gt_12229    0.128    0.474    0.000    0.108    0.291
Gt_12230    0.128    0.474    0.000    0.141    0.258
Gt_12231    0.128    0.474    0.000    0.175    0.224
Gt_12232    0.128    0.474    0.000    0.209    0.190
Gt_12233    0.128    0.474    0.000    0.242    0.157
Gt_12234    0.128    0.474    0.000    0.276    0.123
Gt_12235    0.128    0.474    0.000    0.310    0.089
Gt_12236    0.128    0.474    0.000    0.343    0.056
Gt_12237    0.128    0.474    0.000    0.377    0.022
Gt_12238    0.128    0.474    0.000    0.399    0.000
Gt_12239    0.128    0.474    0.034    0.074    0.291
Gt_12240    0.128    0.474    0.034    0.108    0.258
Gt_12241    0.128    0.474    0.034    0.141    0.224
Gt_12242    0.128    0.474    0.034    0.175    0.190
Gt_12243    0.128    0.474    0.034    0.209    0.157
Gt_12244    0.128    0.474    0.034    0.242    0.123
Gt_12245    0.128    0.474    0.034    0.276    0.089
Gt_12246    0.128    0.474    0.034    0.310    0.056
Gt_12247    0.128    0.474    0.034    0.343    0.022
Gt_12248    0.128    0.474    0.034    0.365    0.000
Gt_12249    0.128    0.474    0.067    0.074    0.258
Gt_12250    0.128    0.474    0.067    0.108    0.224
Gt_12251    0.128    0.474    0.067    0.141    0.190
Gt_12252    0.128    0.474    0.067    0.175    0.157
Gt_12253    0.128    0.474    0.067    0.209    0.123
Gt_12254    0.128    0.474    0.067    0.242    0.089
Gt_12255    0.128    0.474    0.067    0.276    0.056
Gt_12256    0.128    0.474    0.067    0.310    0.022
Gt_12257    0.128    0.474    0.067    0.332    0.000
Gt_12258    0.128    0.474    0.101    0.074    0.224
Gt_12259    0.128    0.474    0.101    0.108    0.190
Gt_12260    0.128    0.474    0.101    0.141    0.157
Gt_12261    0.128    0.474    0.101    0.175    0.123
Gt_12262    0.128    0.474    0.101    0.209    0.089
Gt_12263    0.128    0.474    0.101    0.242    0.056
Gt_12264    0.128    0.474    0.101    0.276    0.022
Gt_12265    0.128    0.474    0.101    0.298    0.000
Gt_12266    0.128    0.474    0.135    0.074    0.190
Gt_12267    0.128    0.474    0.135    0.108    0.157
Gt_12268    0.128    0.474    0.135    0.141    0.123
Gt_12269    0.128    0.474    0.135    0.175    0.089
Gt_12270    0.128    0.474    0.135    0.209    0.056
Gt_12271    0.128    0.474    0.135    0.242    0.022
Gt_12272    0.128    0.474    0.135    0.264    0.000
Gt_12273    0.128    0.474    0.168    0.074    0.157
Gt_12274    0.128    0.474    0.168    0.108    0.123
Gt_12275    0.128    0.474    0.168    0.141    0.089
Gt_12276    0.128    0.474    0.168    0.175    0.056
Gt_12277    0.128    0.474    0.168    0.209    0.022
Gt_12278    0.128    0.474    0.168    0.231    0.000
Gt_12279    0.128    0.474    0.202    0.074    0.123
Gt_12280    0.128    0.474    0.202    0.108    0.089
Gt_12281    0.128    0.474    0.202    0.141    0.056
Gt_12282    0.128    0.474    0.202    0.175    0.022
Gt_12283    0.128    0.474    0.202    0.197    0.000
Gt_12284    0.128    0.474    0.236    0.074    0.089
Gt_12285    0.128    0.474    0.236    0.108    0.056
Gt_12286    0.128    0.474    0.236    0.141    0.022
Gt_12287    0.128    0.474    0.236    0.163    0.000
Gt_12288    0.128    0.474    0.269    0.074    0.056
Gt_12289    0.128    0.474    0.269    0.108    0.022
Gt_12290    0.128    0.474    0.269    0.130    0.000
Gt_12291    0.128    0.474    0.303    0.074    0.022
Gt_12292    0.128    0.474    0.303    0.096    0.000
Gt_12293    0.128    0.474    0.325    0.074    0.000
Gt_12294    0.128    0.498    0.000    0.074    0.301
Gt_12295    0.128    0.498    0.000    0.108    0.267
Gt_12296    0.128    0.498    0.000    0.141    0.233
Gt_12297    0.128    0.498    0.000    0.175    0.200
Gt_12298    0.128    0.498    0.000    0.209    0.166
Gt_12299    0.128    0.498    0.000    0.242    0.132
Gt_12300    0.128    0.498    0.000    0.276    0.099
Gt_12301    0.128    0.498    0.000    0.310    0.065
Gt_12302    0.128    0.498    0.000    0.343    0.031
Gt_12303    0.128    0.498    0.000    0.375    0.000
Gt_12304    0.128    0.498    0.034    0.074    0.267
Gt_12305    0.128    0.498    0.034    0.108    0.233
Gt_12306    0.128    0.498    0.034    0.141    0.200
Gt_12307    0.128    0.498    0.034    0.175    0.166
Gt_12308    0.128    0.498    0.034    0.209    0.132
Gt_12309    0.128    0.498    0.034    0.242    0.099
Gt_12310    0.128    0.498    0.034    0.276    0.065
Gt_12311    0.128    0.498    0.034    0.310    0.031
Gt_12312    0.128    0.498    0.034    0.341    0.000
Gt_12313    0.128    0.498    0.067    0.074    0.233
Gt_12314    0.128    0.498    0.067    0.108    0.200
Gt_12315    0.128    0.498    0.067    0.141    0.166
Gt_12316    0.128    0.498    0.067    0.175    0.132
Gt_12317    0.128    0.498    0.067    0.209    0.099
Gt_12318    0.128    0.498    0.067    0.242    0.065
Gt_12319    0.128    0.498    0.067    0.276    0.031
Gt_12320    0.128    0.498    0.067    0.307    0.000
Gt_12321    0.128    0.498    0.101    0.074    0.200
Gt_12322    0.128    0.498    0.101    0.108    0.166
Gt_12323    0.128    0.498    0.101    0.141    0.132
Gt_12324    0.128    0.498    0.101    0.175    0.099
Gt_12325    0.128    0.498    0.101    0.209    0.065
Gt_12326    0.128    0.498    0.101    0.242    0.031
Gt_12327    0.128    0.498    0.101    0.274    0.000
Gt_12328    0.128    0.498    0.135    0.074    0.166
Gt_12329    0.128    0.498    0.135    0.108    0.132
Gt_12330    0.128    0.498    0.135    0.141    0.099
Gt_12331    0.128    0.498    0.135    0.175    0.065
Gt_12332    0.128    0.498    0.135    0.209    0.031
Gt_12333    0.128    0.498    0.135    0.240    0.000
Gt_12334    0.128    0.498    0.168    0.074    0.132
Gt_12335    0.128    0.498    0.168    0.108    0.099
Gt_12336    0.128    0.498    0.168    0.141    0.065
Gt_12337    0.128    0.498    0.168    0.175    0.031
Gt_12338    0.128    0.498    0.168    0.206    0.000
Gt_12339    0.128    0.498    0.202    0.074    0.099
Gt_12340    0.128    0.498    0.202    0.108    0.065
Gt_12341    0.128    0.498    0.202    0.141    0.031
Gt_12342    0.128    0.498    0.202    0.173    0.000
Gt_12343    0.128    0.498    0.236    0.074    0.065
Gt_12344    0.128    0.498    0.236    0.108    0.031
Gt_12345    0.128    0.498    0.236    0.139    0.000
Gt_12346    0.128    0.498    0.269    0.074    0.031
Gt_12347    0.128    0.498    0.269    0.105    0.000
Gt_12348    0.128    0.498    0.301    0.074    0.000
Gt_12349    0.161    0.103    0.000    0.074    0.662
Gt_12350    0.161    0.103    0.000    0.108    0.628
Gt_12351    0.161    0.103    0.000    0.141    0.594
Gt_12352    0.161    0.103    0.000    0.175    0.561
Gt_12353    0.161    0.103    0.000    0.209    0.527
Gt_12354    0.161    0.103    0.000    0.242    0.493
Gt_12355    0.161    0.103    0.000    0.276    0.460
Gt_12356    0.161    0.103    0.000    0.310    0.426
Gt_12357    0.161    0.103    0.000    0.343    0.392
Gt_12358    0.161    0.103    0.000    0.377    0.359
Gt_12359    0.161    0.103    0.000    0.411    0.325
Gt_12360    0.161    0.103    0.000    0.444    0.291
Gt_12361    0.161    0.103    0.000    0.478    0.258
Gt_12362    0.161    0.103    0.000    0.512    0.224
Gt_12363    0.161    0.103    0.000    0.545    0.190
Gt_12364    0.161    0.103    0.000    0.579    0.157
Gt_12365    0.161    0.103    0.000    0.613    0.123
Gt_12366    0.161    0.103    0.000    0.646    0.089
Gt_12367    0.161    0.103    0.000    0.680    0.056
Gt_12368    0.161    0.103    0.000    0.714    0.022
Gt_12369    0.161    0.103    0.000    0.724    0.012
Gt_12370    0.161    0.103    0.034    0.074    0.628
Gt_12371    0.161    0.103    0.034    0.108    0.594
Gt_12372    0.161    0.103    0.034    0.141    0.561
Gt_12373    0.161    0.103    0.034    0.175    0.527
Gt_12374    0.161    0.103    0.034    0.209    0.493
Gt_12375    0.161    0.103    0.034    0.242    0.460
Gt_12376    0.161    0.103    0.034    0.276    0.426
Gt_12377    0.161    0.103    0.034    0.310    0.392
Gt_12378    0.161    0.103    0.034    0.343    0.359
Gt_12379    0.161    0.103    0.034    0.377    0.325
Gt_12380    0.161    0.103    0.034    0.411    0.291
Gt_12381    0.161    0.103    0.034    0.444    0.258
Gt_12382    0.161    0.103    0.034    0.478    0.224
Gt_12383    0.161    0.103    0.034    0.512    0.190
Gt_12384    0.161    0.103    0.034    0.545    0.157
Gt_12385    0.161    0.103    0.034    0.579    0.123
Gt_12386    0.161    0.103    0.034    0.613    0.089
Gt_12387    0.161    0.103    0.034    0.646    0.056
Gt_12388    0.161    0.103    0.034    0.680    0.022
Gt_12389    0.161    0.103    0.034    0.702    0.000
Gt_12390    0.161    0.103    0.067    0.074    0.594
Gt_12391    0.161    0.103    0.067    0.108    0.561
Gt_12392    0.161    0.103    0.067    0.141    0.527
Gt_12393    0.161    0.103    0.067    0.175    0.493
Gt_12394    0.161    0.103    0.067    0.209    0.460
Gt_12395    0.161    0.103    0.067    0.242    0.426
Gt_12396    0.161    0.103    0.067    0.276    0.392
Gt_12397    0.161    0.103    0.067    0.310    0.359
Gt_12398    0.161    0.103    0.067    0.343    0.325
Gt_12399    0.161    0.103    0.067    0.377    0.291
Gt_12400    0.161    0.103    0.067    0.411    0.258
Gt_12401    0.161    0.103    0.067    0.444    0.224
Gt_12402    0.161    0.103    0.067    0.478    0.190
Gt_12403    0.161    0.103    0.067    0.512    0.157
Gt_12404    0.161    0.103    0.067    0.545    0.123
Gt_12405    0.161    0.103    0.067    0.579    0.089
Gt_12406    0.161    0.103    0.067    0.613    0.056
Gt_12407    0.161    0.103    0.067    0.646    0.022
Gt_12408    0.161    0.103    0.067    0.668    0.000
Gt_12409    0.161    0.103    0.101    0.074    0.561
Gt_12410    0.161    0.103    0.101    0.108    0.527
Gt_12411    0.161    0.103    0.101    0.141    0.493
Gt_12412    0.161    0.103    0.101    0.175    0.460
Gt_12413    0.161    0.103    0.101    0.209    0.426
Gt_12414    0.161    0.103    0.101    0.242    0.392
Gt_12415    0.161    0.103    0.101    0.276    0.359
Gt_12416    0.161    0.103    0.101    0.310    0.325
Gt_12417    0.161    0.103    0.101    0.343    0.291
Gt_12418    0.161    0.103    0.101    0.377    0.258
Gt_12419    0.161    0.103    0.101    0.411    0.224
Gt_12420    0.161    0.103    0.101    0.444    0.190
Gt_12421    0.161    0.103    0.101    0.478    0.157
Gt_12422    0.161    0.103    0.101    0.512    0.123
Gt_12423    0.161    0.103    0.101    0.545    0.089
Gt_12424    0.161    0.103    0.101    0.579    0.056
Gt_12425    0.161    0.103    0.101    0.613    0.022
Gt_12426    0.161    0.103    0.101    0.635    0.000
Gt_12427    0.161    0.103    0.135    0.074    0.527
Gt_12428    0.161    0.103    0.135    0.108    0.493
Gt_12429    0.161    0.103    0.135    0.141    0.460
Gt_12430    0.161    0.103    0.135    0.175    0.426
Gt_12431    0.161    0.103    0.135    0.209    0.392
Gt_12432    0.161    0.103    0.135    0.242    0.359
Gt_12433    0.161    0.103    0.135    0.276    0.325
Gt_12434    0.161    0.103    0.135    0.310    0.291
Gt_12435    0.161    0.103    0.135    0.343    0.258
Gt_12436    0.161    0.103    0.135    0.377    0.224
Gt_12437    0.161    0.103    0.135    0.411    0.190
Gt_12438    0.161    0.103    0.135    0.444    0.157
Gt_12439    0.161    0.103    0.135    0.478    0.123
Gt_12440    0.161    0.103    0.135    0.512    0.089
Gt_12441    0.161    0.103    0.135    0.545    0.056
Gt_12442    0.161    0.103    0.135    0.579    0.022
Gt_12443    0.161    0.103    0.135    0.601    0.000
Gt_12444    0.161    0.103    0.168    0.074    0.493
Gt_12445    0.161    0.103    0.168    0.108    0.460
Gt_12446    0.161    0.103    0.168    0.141    0.426
Gt_12447    0.161    0.103    0.168    0.175    0.392
Gt_12448    0.161    0.103    0.168    0.209    0.359
Gt_12449    0.161    0.103    0.168    0.242    0.325
Gt_12450    0.161    0.103    0.168    0.276    0.291
Gt_12451    0.161    0.103    0.168    0.310    0.258
Gt_12452    0.161    0.103    0.168    0.343    0.224
Gt_12453    0.161    0.103    0.168    0.377    0.190
Gt_12454    0.161    0.103    0.168    0.411    0.157
Gt_12455    0.161    0.103    0.168    0.444    0.123
Gt_12456    0.161    0.103    0.168    0.478    0.089
Gt_12457    0.161    0.103    0.168    0.512    0.056
Gt_12458    0.161    0.103    0.168    0.545    0.022
Gt_12459    0.161    0.103    0.168    0.567    0.000
Gt_12460    0.161    0.103    0.202    0.074    0.460
Gt_12461    0.161    0.103    0.202    0.108    0.426
Gt_12462    0.161    0.103    0.202    0.141    0.392
Gt_12463    0.161    0.103    0.202    0.175    0.359
Gt_12464    0.161    0.103    0.202    0.209    0.325
Gt_12465    0.161    0.103    0.202    0.242    0.291
Gt_12466    0.161    0.103    0.202    0.276    0.258
Gt_12467    0.161    0.103    0.202    0.310    0.224
Gt_12468    0.161    0.103    0.202    0.343    0.190
Gt_12469    0.161    0.103    0.202    0.377    0.157
Gt_12470    0.161    0.103    0.202    0.411    0.123
Gt_12471    0.161    0.103    0.202    0.444    0.089
Gt_12472    0.161    0.103    0.202    0.478    0.056
Gt_12473    0.161    0.103    0.202    0.512    0.022
Gt_12474    0.161    0.103    0.202    0.534    0.000
Gt_12475    0.161    0.103    0.236    0.074    0.426
Gt_12476    0.161    0.103    0.236    0.108    0.392
Gt_12477    0.161    0.103    0.236    0.141    0.359
Gt_12478    0.161    0.103    0.236    0.175    0.325
Gt_12479    0.161    0.103    0.236    0.209    0.291
Gt_12480    0.161    0.103    0.236    0.242    0.258
Gt_12481    0.161    0.103    0.236    0.276    0.224
Gt_12482    0.161    0.103    0.236    0.310    0.190
Gt_12483    0.161    0.103    0.236    0.343    0.157
Gt_12484    0.161    0.103    0.236    0.377    0.123
Gt_12485    0.161    0.103    0.236    0.411    0.089
Gt_12486    0.161    0.103    0.236    0.444    0.056
Gt_12487    0.161    0.103    0.236    0.478    0.022
Gt_12488    0.161    0.103    0.236    0.500    0.000
Gt_12489    0.161    0.103    0.269    0.074    0.392
Gt_12490    0.161    0.103    0.269    0.108    0.359
Gt_12491    0.161    0.103    0.269    0.141    0.325
Gt_12492    0.161    0.103    0.269    0.175    0.291
Gt_12493    0.161    0.103    0.269    0.209    0.258
Gt_12494    0.161    0.103    0.269    0.242    0.224
Gt_12495    0.161    0.103    0.269    0.276    0.190
Gt_12496    0.161    0.103    0.269    0.310    0.157
Gt_12497    0.161    0.103    0.269    0.343    0.123
Gt_12498    0.161    0.103    0.269    0.377    0.089
Gt_12499    0.161    0.103    0.269    0.411    0.056
Gt_12500    0.161    0.103    0.269    0.444    0.022
Gt_12501    0.161    0.103    0.269    0.466    0.000
Gt_12502    0.161    0.103    0.303    0.074    0.359
Gt_12503    0.161    0.103    0.303    0.108    0.325
Gt_12504    0.161    0.103    0.303    0.141    0.291
Gt_12505    0.161    0.103    0.303    0.175    0.258
Gt_12506    0.161    0.103    0.303    0.209    0.224
Gt_12507    0.161    0.103    0.303    0.242    0.190
Gt_12508    0.161    0.103    0.303    0.276    0.157
Gt_12509    0.161    0.103    0.303    0.310    0.123
Gt_12510    0.161    0.103    0.303    0.343    0.089
Gt_12511    0.161    0.103    0.303    0.377    0.056
Gt_12512    0.161    0.103    0.303    0.411    0.022
Gt_12513    0.161    0.103    0.303    0.433    0.000
Gt_12514    0.161    0.103    0.337    0.074    0.325
Gt_12515    0.161    0.103    0.337    0.108    0.291
Gt_12516    0.161    0.103    0.337    0.141    0.258
Gt_12517    0.161    0.103    0.337    0.175    0.224
Gt_12518    0.161    0.103    0.337    0.209    0.190
Gt_12519    0.161    0.103    0.337    0.242    0.157
Gt_12520    0.161    0.103    0.337    0.276    0.123
Gt_12521    0.161    0.103    0.337    0.310    0.089
Gt_12522    0.161    0.103    0.337    0.343    0.056
Gt_12523    0.161    0.103    0.337    0.377    0.022
Gt_12524    0.161    0.103    0.337    0.399    0.000
Gt_12525    0.161    0.103    0.370    0.074    0.291
Gt_12526    0.161    0.103    0.370    0.108    0.258
Gt_12527    0.161    0.103    0.370    0.141    0.224
Gt_12528    0.161    0.103    0.370    0.175    0.190
Gt_12529    0.161    0.103    0.370    0.209    0.157
Gt_12530    0.161    0.103    0.370    0.242    0.123
Gt_12531    0.161    0.103    0.370    0.276    0.089
Gt_12532    0.161    0.103    0.370    0.310    0.056
Gt_12533    0.161    0.103    0.370    0.343    0.022
Gt_12534    0.161    0.103    0.370    0.365    0.000
Gt_12535    0.161    0.103    0.404    0.074    0.258
Gt_12536    0.161    0.103    0.404    0.108    0.224
Gt_12537    0.161    0.103    0.404    0.141    0.190
Gt_12538    0.161    0.103    0.404    0.175    0.157
Gt_12539    0.161    0.103    0.404    0.209    0.123
Gt_12540    0.161    0.103    0.404    0.242    0.089
Gt_12541    0.161    0.103    0.404    0.276    0.056
Gt_12542    0.161    0.103    0.404    0.310    0.022
Gt_12543    0.161    0.103    0.404    0.332    0.000
Gt_12544    0.161    0.103    0.438    0.074    0.224
Gt_12545    0.161    0.103    0.438    0.108    0.190
Gt_12546    0.161    0.103    0.438    0.141    0.157
Gt_12547    0.161    0.103    0.438    0.175    0.123
Gt_12548    0.161    0.103    0.438    0.209    0.089
Gt_12549    0.161    0.103    0.438    0.242    0.056
Gt_12550    0.161    0.103    0.438    0.276    0.022
Gt_12551    0.161    0.103    0.438    0.298    0.000
Gt_12552    0.161    0.103    0.471    0.074    0.190
Gt_12553    0.161    0.103    0.471    0.108    0.157
Gt_12554    0.161    0.103    0.471    0.141    0.123
Gt_12555    0.161    0.103    0.471    0.175    0.089
Gt_12556    0.161    0.103    0.471    0.209    0.056
Gt_12557    0.161    0.103    0.471    0.242    0.022
Gt_12558    0.161    0.103    0.471    0.264    0.000
Gt_12559    0.161    0.103    0.505    0.074    0.157
Gt_12560    0.161    0.103    0.505    0.108    0.123
Gt_12561    0.161    0.103    0.505    0.141    0.089
Gt_12562    0.161    0.103    0.505    0.175    0.056
Gt_12563    0.161    0.103    0.505    0.209    0.022
Gt_12564    0.161    0.103    0.505    0.231    0.000
Gt_12565    0.161    0.103    0.539    0.074    0.123
Gt_12566    0.161    0.103    0.539    0.108    0.089
Gt_12567    0.161    0.103    0.539    0.141    0.056
Gt_12568    0.161    0.103    0.539    0.175    0.022
Gt_12569    0.161    0.103    0.539    0.197    0.000
Gt_12570    0.161    0.103    0.572    0.074    0.089
Gt_12571    0.161    0.103    0.572    0.108    0.056
Gt_12572    0.161    0.103    0.572    0.141    0.022
Gt_12573    0.161    0.103    0.572    0.163    0.000
Gt_12574    0.161    0.103    0.606    0.074    0.056
Gt_12575    0.161    0.103    0.606    0.108    0.022
Gt_12576    0.161    0.103    0.606    0.130    0.000
Gt_12577    0.161    0.103    0.640    0.074    0.022
Gt_12578    0.161    0.103    0.640    0.096    0.000
Gt_12579    0.161    0.103    0.662    0.074    0.000
Gt_12580    0.161    0.137    0.000    0.074    0.628
Gt_12581    0.161    0.137    0.000    0.108    0.594
Gt_12582    0.161    0.137    0.000    0.141    0.561
Gt_12583    0.161    0.137    0.000    0.175    0.527
Gt_12584    0.161    0.137    0.000    0.209    0.493
Gt_12585    0.161    0.137    0.000    0.242    0.460
Gt_12586    0.161    0.137    0.000    0.276    0.426
Gt_12587    0.161    0.137    0.000    0.310    0.392
Gt_12588    0.161    0.137    0.000    0.343    0.359
Gt_12589    0.161    0.137    0.000    0.377    0.325
Gt_12590    0.161    0.137    0.000    0.411    0.291
Gt_12591    0.161    0.137    0.000    0.444    0.258
Gt_12592    0.161    0.137    0.000    0.478    0.224
Gt_12593    0.161    0.137    0.000    0.512    0.190
Gt_12594    0.161    0.137    0.000    0.545    0.157
Gt_12595    0.161    0.137    0.000    0.579    0.123
Gt_12596    0.161    0.137    0.000    0.613    0.089
Gt_12597    0.161    0.137    0.000    0.646    0.056
Gt_12598    0.161    0.137    0.000    0.680    0.022
Gt_12599    0.161    0.137    0.000    0.702    0.000
Gt_12600    0.161    0.137    0.034    0.074    0.594
Gt_12601    0.161    0.137    0.034    0.108    0.561
Gt_12602    0.161    0.137    0.034    0.141    0.527
Gt_12603    0.161    0.137    0.034    0.175    0.493
Gt_12604    0.161    0.137    0.034    0.209    0.460
Gt_12605    0.161    0.137    0.034    0.242    0.426
Gt_12606    0.161    0.137    0.034    0.276    0.392
Gt_12607    0.161    0.137    0.034    0.310    0.359
Gt_12608    0.161    0.137    0.034    0.343    0.325
Gt_12609    0.161    0.137    0.034    0.377    0.291
Gt_12610    0.161    0.137    0.034    0.411    0.258
Gt_12611    0.161    0.137    0.034    0.444    0.224
Gt_12612    0.161    0.137    0.034    0.478    0.190
Gt_12613    0.161    0.137    0.034    0.512    0.157
Gt_12614    0.161    0.137    0.034    0.545    0.123
Gt_12615    0.161    0.137    0.034    0.579    0.089
Gt_12616    0.161    0.137    0.034    0.613    0.056
Gt_12617    0.161    0.137    0.034    0.646    0.022
Gt_12618    0.161    0.137    0.034    0.668    0.000
Gt_12619    0.161    0.137    0.067    0.074    0.561
Gt_12620    0.161    0.137    0.067    0.108    0.527
Gt_12621    0.161    0.137    0.067    0.141    0.493
Gt_12622    0.161    0.137    0.067    0.175    0.460
Gt_12623    0.161    0.137    0.067    0.209    0.426
Gt_12624    0.161    0.137    0.067    0.242    0.392
Gt_12625    0.161    0.137    0.067    0.276    0.359
Gt_12626    0.161    0.137    0.067    0.310    0.325
Gt_12627    0.161    0.137    0.067    0.343    0.291
Gt_12628    0.161    0.137    0.067    0.377    0.258
Gt_12629    0.161    0.137    0.067    0.411    0.224
Gt_12630    0.161    0.137    0.067    0.444    0.190
Gt_12631    0.161    0.137    0.067    0.478    0.157
Gt_12632    0.161    0.137    0.067    0.512    0.123
Gt_12633    0.161    0.137    0.067    0.545    0.089
Gt_12634    0.161    0.137    0.067    0.579    0.056
Gt_12635    0.161    0.137    0.067    0.613    0.022
