
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab25        0.258    0.742
ab29        0.291    0.709
ab32        0.324    0.676
ab35        0.356    0.644
ab38        0.389    0.611
ab42        0.422    0.578
ab45        0.454    0.546
ab48        0.487    0.513
ab51        0.520    0.480
ab55        0.552    0.448
ab58        0.585    0.415
ab61        0.618    0.382
ab65        0.650    0.350
ab68        0.682    0.318

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.882    0.118
fo91        0.915    0.085
fo94        0.948    0.052
fo96.4      0.964    0.036

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp78        0.785    0.215
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.903    0.097
Op93__0     0.000    0.936    0.064
Op94__0     0.000    0.941    0.059
Op90__3     0.033    0.870    0.094
Op93__3     0.033    0.903    0.062
Op94__3     0.033    0.908    0.057
Op90__6     0.066    0.837    0.091
Op93__6     0.066    0.870    0.060
Op94__6     0.066    0.875    0.055
Op90__9     0.100    0.804    0.087
Op93__9     0.100    0.837    0.057
Op94__9     0.100    0.842    0.053
Op90_13     0.133    0.770    0.084
Op93_13     0.133    0.804    0.055
Op94_13     0.133    0.808    0.051
Op90_16     0.166    0.737    0.081
Op93_16     0.166    0.770    0.053
Op94_16     0.166    0.775    0.049
Op90_18     0.180    0.723    0.079
Op93_18     0.180    0.756    0.052
Op94_18     0.180    0.761    0.048

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_3634     0.070    0.179    0.138    0.389    0.223
Gt_3635     0.070    0.179    0.138    0.422    0.190
Gt_3636     0.070    0.179    0.138    0.456    0.156
Gt_3637     0.070    0.179    0.138    0.490    0.122
Gt_3638     0.070    0.179    0.138    0.523    0.089
Gt_3639     0.070    0.179    0.138    0.557    0.055
Gt_3640     0.070    0.179    0.138    0.591    0.021
Gt_3641     0.070    0.179    0.138    0.612    0.000
Gt_3642     0.070    0.179    0.172    0.086    0.493
Gt_3643     0.070    0.179    0.172    0.119    0.459
Gt_3644     0.070    0.179    0.172    0.153    0.425
Gt_3645     0.070    0.179    0.172    0.187    0.392
Gt_3646     0.070    0.179    0.172    0.220    0.358
Gt_3647     0.070    0.179    0.172    0.254    0.324
Gt_3648     0.070    0.179    0.172    0.288    0.291
Gt_3649     0.070    0.179    0.172    0.321    0.257
Gt_3650     0.070    0.179    0.172    0.355    0.223
Gt_3651     0.070    0.179    0.172    0.389    0.190
Gt_3652     0.070    0.179    0.172    0.422    0.156
Gt_3653     0.070    0.179    0.172    0.456    0.122
Gt_3654     0.070    0.179    0.172    0.490    0.089
Gt_3655     0.070    0.179    0.172    0.523    0.055
Gt_3656     0.070    0.179    0.172    0.557    0.021
Gt_3657     0.070    0.179    0.172    0.578    0.000
Gt_3658     0.070    0.179    0.206    0.086    0.459
Gt_3659     0.070    0.179    0.206    0.119    0.425
Gt_3660     0.070    0.179    0.206    0.153    0.392
Gt_3661     0.070    0.179    0.206    0.187    0.358
Gt_3662     0.070    0.179    0.206    0.220    0.324
Gt_3663     0.070    0.179    0.206    0.254    0.291
Gt_3664     0.070    0.179    0.206    0.288    0.257
Gt_3665     0.070    0.179    0.206    0.321    0.223
Gt_3666     0.070    0.179    0.206    0.355    0.190
Gt_3667     0.070    0.179    0.206    0.389    0.156
Gt_3668     0.070    0.179    0.206    0.422    0.122
Gt_3669     0.070    0.179    0.206    0.456    0.089
Gt_3670     0.070    0.179    0.206    0.490    0.055
Gt_3671     0.070    0.179    0.206    0.523    0.021
Gt_3672     0.070    0.179    0.206    0.545    0.000
Gt_3673     0.070    0.179    0.239    0.086    0.425
Gt_3674     0.070    0.179    0.239    0.119    0.392
Gt_3675     0.070    0.179    0.239    0.153    0.358
Gt_3676     0.070    0.179    0.239    0.187    0.324
Gt_3677     0.070    0.179    0.239    0.220    0.291
Gt_3678     0.070    0.179    0.239    0.254    0.257
Gt_3679     0.070    0.179    0.239    0.288    0.223
Gt_3680     0.070    0.179    0.239    0.321    0.190
Gt_3681     0.070    0.179    0.239    0.355    0.156
Gt_3682     0.070    0.179    0.239    0.389    0.122
Gt_3683     0.070    0.179    0.239    0.422    0.089
Gt_3684     0.070    0.179    0.239    0.456    0.055
Gt_3685     0.070    0.179    0.239    0.490    0.021
Gt_3686     0.070    0.179    0.239    0.511    0.000
Gt_3687     0.070    0.179    0.273    0.086    0.392
Gt_3688     0.070    0.179    0.273    0.119    0.358
Gt_3689     0.070    0.179    0.273    0.153    0.324
Gt_3690     0.070    0.179    0.273    0.187    0.291
Gt_3691     0.070    0.179    0.273    0.220    0.257
Gt_3692     0.070    0.179    0.273    0.254    0.223
Gt_3693     0.070    0.179    0.273    0.288    0.190
Gt_3694     0.070    0.179    0.273    0.321    0.156
Gt_3695     0.070    0.179    0.273    0.355    0.122
Gt_3696     0.070    0.179    0.273    0.389    0.089
Gt_3697     0.070    0.179    0.273    0.422    0.055
Gt_3698     0.070    0.179    0.273    0.456    0.021
Gt_3699     0.070    0.179    0.273    0.477    0.000
Gt_3700     0.070    0.179    0.307    0.086    0.358
Gt_3701     0.070    0.179    0.307    0.119    0.324
Gt_3702     0.070    0.179    0.307    0.153    0.291
Gt_3703     0.070    0.179    0.307    0.187    0.257
Gt_3704     0.070    0.179    0.307    0.220    0.223
Gt_3705     0.070    0.179    0.307    0.254    0.190
Gt_3706     0.070    0.179    0.307    0.288    0.156
Gt_3707     0.070    0.179    0.307    0.321    0.122
Gt_3708     0.070    0.179    0.307    0.355    0.089
Gt_3709     0.070    0.179    0.307    0.389    0.055
Gt_3710     0.070    0.179    0.307    0.422    0.021
Gt_3711     0.070    0.179    0.307    0.444    0.000
Gt_3712     0.070    0.179    0.340    0.086    0.324
Gt_3713     0.070    0.179    0.340    0.119    0.291
Gt_3714     0.070    0.179    0.340    0.153    0.257
Gt_3715     0.070    0.179    0.340    0.187    0.223
Gt_3716     0.070    0.179    0.340    0.220    0.190
Gt_3717     0.070    0.179    0.340    0.254    0.156
Gt_3718     0.070    0.179    0.340    0.288    0.122
Gt_3719     0.070    0.179    0.340    0.321    0.089
Gt_3720     0.070    0.179    0.340    0.355    0.055
Gt_3721     0.070    0.179    0.340    0.389    0.021
Gt_3722     0.070    0.179    0.340    0.410    0.000
Gt_3723     0.070    0.179    0.374    0.086    0.291
Gt_3724     0.070    0.179    0.374    0.119    0.257
Gt_3725     0.070    0.179    0.374    0.153    0.223
Gt_3726     0.070    0.179    0.374    0.187    0.190
Gt_3727     0.070    0.179    0.374    0.220    0.156
Gt_3728     0.070    0.179    0.374    0.254    0.122
Gt_3729     0.070    0.179    0.374    0.288    0.089
Gt_3730     0.070    0.179    0.374    0.321    0.055
Gt_3731     0.070    0.179    0.374    0.355    0.021
Gt_3732     0.070    0.179    0.374    0.376    0.000
Gt_3733     0.070    0.179    0.408    0.086    0.257
Gt_3734     0.070    0.179    0.408    0.119    0.223
Gt_3735     0.070    0.179    0.408    0.153    0.190
Gt_3736     0.070    0.179    0.408    0.187    0.156
Gt_3737     0.070    0.179    0.408    0.220    0.122
Gt_3738     0.070    0.179    0.408    0.254    0.089
Gt_3739     0.070    0.179    0.408    0.288    0.055
Gt_3740     0.070    0.179    0.408    0.321    0.021
Gt_3741     0.070    0.179    0.408    0.343    0.000
Gt_3742     0.070    0.179    0.441    0.086    0.223
Gt_3743     0.070    0.179    0.441    0.119    0.190
Gt_3744     0.070    0.179    0.441    0.153    0.156
Gt_3745     0.070    0.179    0.441    0.187    0.122
Gt_3746     0.070    0.179    0.441    0.220    0.089
Gt_3747     0.070    0.179    0.441    0.254    0.055
Gt_3748     0.070    0.179    0.441    0.288    0.021
Gt_3749     0.070    0.179    0.441    0.309    0.000
Gt_3750     0.070    0.179    0.475    0.086    0.190
Gt_3751     0.070    0.179    0.475    0.119    0.156
Gt_3752     0.070    0.179    0.475    0.153    0.122
Gt_3753     0.070    0.179    0.475    0.187    0.089
Gt_3754     0.070    0.179    0.475    0.220    0.055
Gt_3755     0.070    0.179    0.475    0.254    0.021
Gt_3756     0.070    0.179    0.475    0.275    0.000
Gt_3757     0.070    0.179    0.509    0.086    0.156
Gt_3758     0.070    0.179    0.509    0.119    0.122
Gt_3759     0.070    0.179    0.509    0.153    0.089
Gt_3760     0.070    0.179    0.509    0.187    0.055
Gt_3761     0.070    0.179    0.509    0.220    0.021
Gt_3762     0.070    0.179    0.509    0.242    0.000
Gt_3763     0.070    0.179    0.542    0.086    0.122
Gt_3764     0.070    0.179    0.542    0.119    0.089
Gt_3765     0.070    0.179    0.542    0.153    0.055
Gt_3766     0.070    0.179    0.542    0.187    0.021
Gt_3767     0.070    0.179    0.542    0.208    0.000
Gt_3768     0.070    0.179    0.576    0.086    0.089
Gt_3769     0.070    0.179    0.576    0.119    0.055
Gt_3770     0.070    0.179    0.576    0.153    0.021
Gt_3771     0.070    0.179    0.576    0.174    0.000
Gt_3772     0.070    0.179    0.610    0.086    0.055
Gt_3773     0.070    0.179    0.610    0.119    0.021
Gt_3774     0.070    0.179    0.610    0.141    0.000
Gt_3775     0.070    0.179    0.643    0.086    0.021
Gt_3776     0.070    0.179    0.643    0.107    0.000
Gt_3777     0.070    0.179    0.665    0.086    0.000
Gt_3778     0.070    0.213    0.037    0.086    0.594
Gt_3779     0.070    0.213    0.037    0.119    0.560
Gt_3780     0.070    0.213    0.037    0.153    0.526
Gt_3781     0.070    0.213    0.037    0.187    0.493
Gt_3782     0.070    0.213    0.037    0.220    0.459
Gt_3783     0.070    0.213    0.037    0.254    0.425
Gt_3784     0.070    0.213    0.037    0.288    0.392
Gt_3785     0.070    0.213    0.037    0.321    0.358
Gt_3786     0.070    0.213    0.037    0.355    0.324
Gt_3787     0.070    0.213    0.037    0.389    0.291
Gt_3788     0.070    0.213    0.037    0.422    0.257
Gt_3789     0.070    0.213    0.037    0.456    0.223
Gt_3790     0.070    0.213    0.037    0.490    0.190
Gt_3791     0.070    0.213    0.037    0.523    0.156
Gt_3792     0.070    0.213    0.037    0.557    0.122
Gt_3793     0.070    0.213    0.037    0.591    0.089
Gt_3794     0.070    0.213    0.037    0.624    0.055
Gt_3795     0.070    0.213    0.037    0.658    0.021
Gt_3796     0.070    0.213    0.037    0.679    0.000
Gt_3797     0.070    0.213    0.071    0.086    0.560
Gt_3798     0.070    0.213    0.071    0.119    0.526
Gt_3799     0.070    0.213    0.071    0.153    0.493
Gt_3800     0.070    0.213    0.071    0.187    0.459
Gt_3801     0.070    0.213    0.071    0.220    0.425
Gt_3802     0.070    0.213    0.071    0.254    0.392
Gt_3803     0.070    0.213    0.071    0.288    0.358
Gt_3804     0.070    0.213    0.071    0.321    0.324
Gt_3805     0.070    0.213    0.071    0.355    0.291
Gt_3806     0.070    0.213    0.071    0.389    0.257
Gt_3807     0.070    0.213    0.071    0.422    0.223
Gt_3808     0.070    0.213    0.071    0.456    0.190
Gt_3809     0.070    0.213    0.071    0.490    0.156
Gt_3810     0.070    0.213    0.071    0.523    0.122
Gt_3811     0.070    0.213    0.071    0.557    0.089
Gt_3812     0.070    0.213    0.071    0.591    0.055
Gt_3813     0.070    0.213    0.071    0.624    0.021
Gt_3814     0.070    0.213    0.071    0.646    0.000
Gt_3815     0.070    0.213    0.105    0.086    0.526
Gt_3816     0.070    0.213    0.105    0.119    0.493
Gt_3817     0.070    0.213    0.105    0.153    0.459
Gt_3818     0.070    0.213    0.105    0.187    0.425
Gt_3819     0.070    0.213    0.105    0.220    0.392
Gt_3820     0.070    0.213    0.105    0.254    0.358
Gt_3821     0.070    0.213    0.105    0.288    0.324
Gt_3822     0.070    0.213    0.105    0.321    0.291
Gt_3823     0.070    0.213    0.105    0.355    0.257
Gt_3824     0.070    0.213    0.105    0.389    0.223
Gt_3825     0.070    0.213    0.105    0.422    0.190
Gt_3826     0.070    0.213    0.105    0.456    0.156
Gt_3827     0.070    0.213    0.105    0.490    0.122
Gt_3828     0.070    0.213    0.105    0.523    0.089
Gt_3829     0.070    0.213    0.105    0.557    0.055
Gt_3830     0.070    0.213    0.105    0.591    0.021
Gt_3831     0.070    0.213    0.105    0.612    0.000
Gt_3832     0.070    0.213    0.138    0.086    0.493
Gt_3833     0.070    0.213    0.138    0.119    0.459
Gt_3834     0.070    0.213    0.138    0.153    0.425
Gt_3835     0.070    0.213    0.138    0.187    0.392
Gt_3836     0.070    0.213    0.138    0.220    0.358
Gt_3837     0.070    0.213    0.138    0.254    0.324
Gt_3838     0.070    0.213    0.138    0.288    0.291
Gt_3839     0.070    0.213    0.138    0.321    0.257
Gt_3840     0.070    0.213    0.138    0.355    0.223
Gt_3841     0.070    0.213    0.138    0.389    0.190
Gt_3842     0.070    0.213    0.138    0.422    0.156
Gt_3843     0.070    0.213    0.138    0.456    0.122
Gt_3844     0.070    0.213    0.138    0.490    0.089
Gt_3845     0.070    0.213    0.138    0.523    0.055
Gt_3846     0.070    0.213    0.138    0.557    0.021
Gt_3847     0.070    0.213    0.138    0.578    0.000
Gt_3848     0.070    0.213    0.172    0.086    0.459
Gt_3849     0.070    0.213    0.172    0.119    0.425
Gt_3850     0.070    0.213    0.172    0.153    0.392
Gt_3851     0.070    0.213    0.172    0.187    0.358
Gt_3852     0.070    0.213    0.172    0.220    0.324
Gt_3853     0.070    0.213    0.172    0.254    0.291
Gt_3854     0.070    0.213    0.172    0.288    0.257
Gt_3855     0.070    0.213    0.172    0.321    0.223
Gt_3856     0.070    0.213    0.172    0.355    0.190
Gt_3857     0.070    0.213    0.172    0.389    0.156
Gt_3858     0.070    0.213    0.172    0.422    0.122
Gt_3859     0.070    0.213    0.172    0.456    0.089
Gt_3860     0.070    0.213    0.172    0.490    0.055
Gt_3861     0.070    0.213    0.172    0.523    0.021
Gt_3862     0.070    0.213    0.172    0.545    0.000
Gt_3863     0.070    0.213    0.206    0.086    0.425
Gt_3864     0.070    0.213    0.206    0.119    0.392
Gt_3865     0.070    0.213    0.206    0.153    0.358
Gt_3866     0.070    0.213    0.206    0.187    0.324
Gt_3867     0.070    0.213    0.206    0.220    0.291
Gt_3868     0.070    0.213    0.206    0.254    0.257
Gt_3869     0.070    0.213    0.206    0.288    0.223
Gt_3870     0.070    0.213    0.206    0.321    0.190
Gt_3871     0.070    0.213    0.206    0.355    0.156
Gt_3872     0.070    0.213    0.206    0.389    0.122
Gt_3873     0.070    0.213    0.206    0.422    0.089
Gt_3874     0.070    0.213    0.206    0.456    0.055
Gt_3875     0.070    0.213    0.206    0.490    0.021
Gt_3876     0.070    0.213    0.206    0.511    0.000
Gt_3877     0.070    0.213    0.239    0.086    0.392
Gt_3878     0.070    0.213    0.239    0.119    0.358
Gt_3879     0.070    0.213    0.239    0.153    0.324
Gt_3880     0.070    0.213    0.239    0.187    0.291
Gt_3881     0.070    0.213    0.239    0.220    0.257
Gt_3882     0.070    0.213    0.239    0.254    0.223
Gt_3883     0.070    0.213    0.239    0.288    0.190
Gt_3884     0.070    0.213    0.239    0.321    0.156
Gt_3885     0.070    0.213    0.239    0.355    0.122
Gt_3886     0.070    0.213    0.239    0.389    0.089
Gt_3887     0.070    0.213    0.239    0.422    0.055
Gt_3888     0.070    0.213    0.239    0.456    0.021
Gt_3889     0.070    0.213    0.239    0.477    0.000
Gt_3890     0.070    0.213    0.273    0.086    0.358
Gt_3891     0.070    0.213    0.273    0.119    0.324
Gt_3892     0.070    0.213    0.273    0.153    0.291
Gt_3893     0.070    0.213    0.273    0.187    0.257
Gt_3894     0.070    0.213    0.273    0.220    0.223
Gt_3895     0.070    0.213    0.273    0.254    0.190
Gt_3896     0.070    0.213    0.273    0.288    0.156
Gt_3897     0.070    0.213    0.273    0.321    0.122
Gt_3898     0.070    0.213    0.273    0.355    0.089
Gt_3899     0.070    0.213    0.273    0.389    0.055
Gt_3900     0.070    0.213    0.273    0.422    0.021
Gt_3901     0.070    0.213    0.273    0.444    0.000
Gt_3902     0.070    0.213    0.307    0.086    0.324
Gt_3903     0.070    0.213    0.307    0.119    0.291
Gt_3904     0.070    0.213    0.307    0.153    0.257
Gt_3905     0.070    0.213    0.307    0.187    0.223
Gt_3906     0.070    0.213    0.307    0.220    0.190
Gt_3907     0.070    0.213    0.307    0.254    0.156
Gt_3908     0.070    0.213    0.307    0.288    0.122
Gt_3909     0.070    0.213    0.307    0.321    0.089
Gt_3910     0.070    0.213    0.307    0.355    0.055
Gt_3911     0.070    0.213    0.307    0.389    0.021
Gt_3912     0.070    0.213    0.307    0.410    0.000
Gt_3913     0.070    0.213    0.340    0.086    0.291
Gt_3914     0.070    0.213    0.340    0.119    0.257
Gt_3915     0.070    0.213    0.340    0.153    0.223
Gt_3916     0.070    0.213    0.340    0.187    0.190
Gt_3917     0.070    0.213    0.340    0.220    0.156
Gt_3918     0.070    0.213    0.340    0.254    0.122
Gt_3919     0.070    0.213    0.340    0.288    0.089
Gt_3920     0.070    0.213    0.340    0.321    0.055
Gt_3921     0.070    0.213    0.340    0.355    0.021
Gt_3922     0.070    0.213    0.340    0.376    0.000
Gt_3923     0.070    0.213    0.374    0.086    0.257
Gt_3924     0.070    0.213    0.374    0.119    0.223
Gt_3925     0.070    0.213    0.374    0.153    0.190
Gt_3926     0.070    0.213    0.374    0.187    0.156
Gt_3927     0.070    0.213    0.374    0.220    0.122
Gt_3928     0.070    0.213    0.374    0.254    0.089
Gt_3929     0.070    0.213    0.374    0.288    0.055
Gt_3930     0.070    0.213    0.374    0.321    0.021
Gt_3931     0.070    0.213    0.374    0.343    0.000
Gt_3932     0.070    0.213    0.408    0.086    0.223
Gt_3933     0.070    0.213    0.408    0.119    0.190
Gt_3934     0.070    0.213    0.408    0.153    0.156
Gt_3935     0.070    0.213    0.408    0.187    0.122
Gt_3936     0.070    0.213    0.408    0.220    0.089
Gt_3937     0.070    0.213    0.408    0.254    0.055
Gt_3938     0.070    0.213    0.408    0.288    0.021
Gt_3939     0.070    0.213    0.408    0.309    0.000
Gt_3940     0.070    0.213    0.441    0.086    0.190
Gt_3941     0.070    0.213    0.441    0.119    0.156
Gt_3942     0.070    0.213    0.441    0.153    0.122
Gt_3943     0.070    0.213    0.441    0.187    0.089
Gt_3944     0.070    0.213    0.441    0.220    0.055
Gt_3945     0.070    0.213    0.441    0.254    0.021
Gt_3946     0.070    0.213    0.441    0.275    0.000
Gt_3947     0.070    0.213    0.475    0.086    0.156
Gt_3948     0.070    0.213    0.475    0.119    0.122
Gt_3949     0.070    0.213    0.475    0.153    0.089
Gt_3950     0.070    0.213    0.475    0.187    0.055
Gt_3951     0.070    0.213    0.475    0.220    0.021
Gt_3952     0.070    0.213    0.475    0.242    0.000
Gt_3953     0.070    0.213    0.509    0.086    0.122
Gt_3954     0.070    0.213    0.509    0.119    0.089
Gt_3955     0.070    0.213    0.509    0.153    0.055
Gt_3956     0.070    0.213    0.509    0.187    0.021
Gt_3957     0.070    0.213    0.509    0.208    0.000
Gt_3958     0.070    0.213    0.542    0.086    0.089
Gt_3959     0.070    0.213    0.542    0.119    0.055
Gt_3960     0.070    0.213    0.542    0.153    0.021
Gt_3961     0.070    0.213    0.542    0.174    0.000
Gt_3962     0.070    0.213    0.576    0.086    0.055
Gt_3963     0.070    0.213    0.576    0.119    0.021
Gt_3964     0.070    0.213    0.576    0.141    0.000
Gt_3965     0.070    0.213    0.610    0.086    0.021
Gt_3966     0.070    0.213    0.610    0.107    0.000
Gt_3967     0.070    0.213    0.631    0.086    0.000
Gt_3968     0.070    0.227    0.037    0.086    0.580
Gt_3969     0.070    0.227    0.037    0.119    0.546
Gt_3970     0.070    0.227    0.037    0.153    0.513
Gt_3971     0.070    0.227    0.037    0.187    0.479
Gt_3972     0.070    0.227    0.037    0.220    0.445
Gt_3973     0.070    0.227    0.037    0.254    0.412
Gt_3974     0.070    0.227    0.037    0.288    0.378
Gt_3975     0.070    0.227    0.037    0.321    0.344
Gt_3976     0.070    0.227    0.037    0.355    0.311
Gt_3977     0.070    0.227    0.037    0.389    0.277
Gt_3978     0.070    0.227    0.037    0.422    0.243
Gt_3979     0.070    0.227    0.037    0.456    0.210
Gt_3980     0.070    0.227    0.037    0.490    0.176
Gt_3981     0.070    0.227    0.037    0.523    0.142
Gt_3982     0.070    0.227    0.037    0.557    0.109
Gt_3983     0.070    0.227    0.037    0.591    0.075
Gt_3984     0.070    0.227    0.037    0.624    0.041
Gt_3985     0.070    0.227    0.037    0.658    0.008
Gt_3986     0.070    0.227    0.037    0.666    0.000
Gt_3987     0.070    0.227    0.071    0.086    0.546
Gt_3988     0.070    0.227    0.071    0.119    0.513
Gt_3989     0.070    0.227    0.071    0.153    0.479
Gt_3990     0.070    0.227    0.071    0.187    0.445
Gt_3991     0.070    0.227    0.071    0.220    0.412
Gt_3992     0.070    0.227    0.071    0.254    0.378
Gt_3993     0.070    0.227    0.071    0.288    0.344
Gt_3994     0.070    0.227    0.071    0.321    0.311
Gt_3995     0.070    0.227    0.071    0.355    0.277
Gt_3996     0.070    0.227    0.071    0.389    0.243
Gt_3997     0.070    0.227    0.071    0.422    0.210
Gt_3998     0.070    0.227    0.071    0.456    0.176
Gt_3999     0.070    0.227    0.071    0.490    0.142
Gt_4000     0.070    0.227    0.071    0.523    0.109
Gt_4001     0.070    0.227    0.071    0.557    0.075
Gt_4002     0.070    0.227    0.071    0.591    0.041
Gt_4003     0.070    0.227    0.071    0.624    0.008
Gt_4004     0.070    0.227    0.071    0.632    0.000
Gt_4005     0.070    0.227    0.105    0.086    0.513
Gt_4006     0.070    0.227    0.105    0.119    0.479
Gt_4007     0.070    0.227    0.105    0.153    0.445
Gt_4008     0.070    0.227    0.105    0.187    0.412
Gt_4009     0.070    0.227    0.105    0.220    0.378
Gt_4010     0.070    0.227    0.105    0.254    0.344
Gt_4011     0.070    0.227    0.105    0.288    0.311
Gt_4012     0.070    0.227    0.105    0.321    0.277
Gt_4013     0.070    0.227    0.105    0.355    0.243
Gt_4014     0.070    0.227    0.105    0.389    0.210
Gt_4015     0.070    0.227    0.105    0.422    0.176
Gt_4016     0.070    0.227    0.105    0.456    0.142
Gt_4017     0.070    0.227    0.105    0.490    0.109
Gt_4018     0.070    0.227    0.105    0.523    0.075
Gt_4019     0.070    0.227    0.105    0.557    0.041
Gt_4020     0.070    0.227    0.105    0.591    0.008
Gt_4021     0.070    0.227    0.105    0.599    0.000
Gt_4022     0.070    0.227    0.138    0.086    0.479
Gt_4023     0.070    0.227    0.138    0.119    0.445
Gt_4024     0.070    0.227    0.138    0.153    0.412
Gt_4025     0.070    0.227    0.138    0.187    0.378
Gt_4026     0.070    0.227    0.138    0.220    0.344
Gt_4027     0.070    0.227    0.138    0.254    0.311
Gt_4028     0.070    0.227    0.138    0.288    0.277
Gt_4029     0.070    0.227    0.138    0.321    0.243
Gt_4030     0.070    0.227    0.138    0.355    0.210
Gt_4031     0.070    0.227    0.138    0.389    0.176
Gt_4032     0.070    0.227    0.138    0.422    0.142
Gt_4033     0.070    0.227    0.138    0.456    0.109
Gt_4034     0.070    0.227    0.138    0.490    0.075
Gt_4035     0.070    0.227    0.138    0.523    0.041
Gt_4036     0.070    0.227    0.138    0.557    0.008
Gt_4037     0.070    0.227    0.138    0.565    0.000
Gt_4038     0.070    0.227    0.172    0.086    0.445
Gt_4039     0.070    0.227    0.172    0.119    0.412
Gt_4040     0.070    0.227    0.172    0.153    0.378
Gt_4041     0.070    0.227    0.172    0.187    0.344
Gt_4042     0.070    0.227    0.172    0.220    0.311
Gt_4043     0.070    0.227    0.172    0.254    0.277
Gt_4044     0.070    0.227    0.172    0.288    0.243
Gt_4045     0.070    0.227    0.172    0.321    0.210
Gt_4046     0.070    0.227    0.172    0.355    0.176
Gt_4047     0.070    0.227    0.172    0.389    0.142
Gt_4048     0.070    0.227    0.172    0.422    0.109
Gt_4049     0.070    0.227    0.172    0.456    0.075
Gt_4050     0.070    0.227    0.172    0.490    0.041
Gt_4051     0.070    0.227    0.172    0.523    0.008
Gt_4052     0.070    0.227    0.172    0.531    0.000
Gt_4053     0.070    0.227    0.206    0.086    0.412
Gt_4054     0.070    0.227    0.206    0.119    0.378
Gt_4055     0.070    0.227    0.206    0.153    0.344
Gt_4056     0.070    0.227    0.206    0.187    0.311
Gt_4057     0.070    0.227    0.206    0.220    0.277
Gt_4058     0.070    0.227    0.206    0.254    0.243
Gt_4059     0.070    0.227    0.206    0.288    0.210
Gt_4060     0.070    0.227    0.206    0.321    0.176
Gt_4061     0.070    0.227    0.206    0.355    0.142
Gt_4062     0.070    0.227    0.206    0.389    0.109
Gt_4063     0.070    0.227    0.206    0.422    0.075
Gt_4064     0.070    0.227    0.206    0.456    0.041
Gt_4065     0.070    0.227    0.206    0.490    0.008
Gt_4066     0.070    0.227    0.206    0.498    0.000
Gt_4067     0.070    0.227    0.239    0.086    0.378
Gt_4068     0.070    0.227    0.239    0.119    0.344
Gt_4069     0.070    0.227    0.239    0.153    0.311
Gt_4070     0.070    0.227    0.239    0.187    0.277
Gt_4071     0.070    0.227    0.239    0.220    0.243
Gt_4072     0.070    0.227    0.239    0.254    0.210
Gt_4073     0.070    0.227    0.239    0.288    0.176
Gt_4074     0.070    0.227    0.239    0.321    0.142
Gt_4075     0.070    0.227    0.239    0.355    0.109
Gt_4076     0.070    0.227    0.239    0.389    0.075
Gt_4077     0.070    0.227    0.239    0.422    0.041
Gt_4078     0.070    0.227    0.239    0.456    0.008
Gt_4079     0.070    0.227    0.239    0.464    0.000
Gt_4080     0.070    0.227    0.273    0.086    0.344
Gt_4081     0.070    0.227    0.273    0.119    0.311
Gt_4082     0.070    0.227    0.273    0.153    0.277
Gt_4083     0.070    0.227    0.273    0.187    0.243
Gt_4084     0.070    0.227    0.273    0.220    0.210
Gt_4085     0.070    0.227    0.273    0.254    0.176
Gt_4086     0.070    0.227    0.273    0.288    0.142
Gt_4087     0.070    0.227    0.273    0.321    0.109
Gt_4088     0.070    0.227    0.273    0.355    0.075
Gt_4089     0.070    0.227    0.273    0.389    0.041
Gt_4090     0.070    0.227    0.273    0.422    0.008
Gt_4091     0.070    0.227    0.273    0.430    0.000
Gt_4092     0.070    0.227    0.307    0.086    0.311
Gt_4093     0.070    0.227    0.307    0.119    0.277
Gt_4094     0.070    0.227    0.307    0.153    0.243
Gt_4095     0.070    0.227    0.307    0.187    0.210
Gt_4096     0.070    0.227    0.307    0.220    0.176
Gt_4097     0.070    0.227    0.307    0.254    0.142
Gt_4098     0.070    0.227    0.307    0.288    0.109
Gt_4099     0.070    0.227    0.307    0.321    0.075
Gt_4100     0.070    0.227    0.307    0.355    0.041
Gt_4101     0.070    0.227    0.307    0.389    0.008
Gt_4102     0.070    0.227    0.307    0.397    0.000
Gt_4103     0.070    0.227    0.340    0.086    0.277
Gt_4104     0.070    0.227    0.340    0.119    0.243
Gt_4105     0.070    0.227    0.340    0.153    0.210
Gt_4106     0.070    0.227    0.340    0.187    0.176
Gt_4107     0.070    0.227    0.340    0.220    0.142
Gt_4108     0.070    0.227    0.340    0.254    0.109
Gt_4109     0.070    0.227    0.340    0.288    0.075
Gt_4110     0.070    0.227    0.340    0.321    0.041
Gt_4111     0.070    0.227    0.340    0.355    0.008
Gt_4112     0.070    0.227    0.340    0.363    0.000
Gt_4113     0.070    0.227    0.374    0.086    0.243
Gt_4114     0.070    0.227    0.374    0.119    0.210
Gt_4115     0.070    0.227    0.374    0.153    0.176
Gt_4116     0.070    0.227    0.374    0.187    0.142
Gt_4117     0.070    0.227    0.374    0.220    0.109
Gt_4118     0.070    0.227    0.374    0.254    0.075
