
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab11        0.116    0.884
ab14        0.148    0.852
ab18        0.181    0.819
ab21        0.214    0.786
ab24        0.246    0.754
ab27        0.279    0.721
ab31        0.312    0.688
ab34        0.344    0.656
ab37        0.377    0.623
ab40        0.410    0.590
ab44        0.442    0.558
ab47        0.475    0.525
ab50        0.508    0.492
ab52        0.524    0.476

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.884    0.116
fo91        0.917    0.083
fo94        0.949    0.051
fo96.4      0.964    0.036

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp78        0.789    0.211
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.904    0.096
Op93__0     0.000    0.938    0.062
Op94__0     0.000    0.943    0.057
Op90__3     0.033    0.871    0.092
Op93__3     0.033    0.904    0.060
Op94__3     0.033    0.910    0.055
Op90__6     0.066    0.838    0.089
Op93__6     0.066    0.871    0.058
Op94__6     0.066    0.877    0.053
Op90__9     0.100    0.805    0.086
Op93__9     0.100    0.838    0.056
Op94__9     0.100    0.844    0.051
Op90_13     0.133    0.772    0.083
Op93_13     0.133    0.805    0.054
Op94_13     0.133    0.811    0.049
Op90_16     0.166    0.739    0.080
Op93_16     0.166    0.772    0.052
Op94_16     0.166    0.778    0.047
Op90_17     0.173    0.731    0.079
Op93_17     0.173    0.764    0.052
Op94_17     0.173    0.770    0.047

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_4218     0.073    0.230    0.507    0.036    0.153
Gt_4219     0.073    0.230    0.507    0.070    0.120
Gt_4220     0.073    0.230    0.507    0.104    0.086
Gt_4221     0.073    0.230    0.507    0.137    0.052
Gt_4222     0.073    0.230    0.507    0.171    0.019
Gt_4223     0.073    0.230    0.507    0.190    0.000
Gt_4224     0.073    0.230    0.541    0.036    0.120
Gt_4225     0.073    0.230    0.541    0.070    0.086
Gt_4226     0.073    0.230    0.541    0.104    0.052
Gt_4227     0.073    0.230    0.541    0.137    0.019
Gt_4228     0.073    0.230    0.541    0.156    0.000
Gt_4229     0.073    0.230    0.575    0.036    0.086
Gt_4230     0.073    0.230    0.575    0.070    0.052
Gt_4231     0.073    0.230    0.575    0.104    0.019
Gt_4232     0.073    0.230    0.575    0.123    0.000
Gt_4233     0.073    0.230    0.608    0.036    0.052
Gt_4234     0.073    0.230    0.608    0.070    0.019
Gt_4235     0.073    0.230    0.608    0.089    0.000
Gt_4236     0.073    0.230    0.642    0.036    0.019
Gt_4237     0.073    0.230    0.642    0.055    0.000
Gt_4238     0.073    0.230    0.661    0.036    0.000
Gt_4239     0.107    0.076    0.036    0.036    0.744
Gt_4240     0.107    0.076    0.036    0.070    0.711
Gt_4241     0.107    0.076    0.036    0.104    0.677
Gt_4242     0.107    0.076    0.036    0.137    0.643
Gt_4243     0.107    0.076    0.036    0.171    0.610
Gt_4244     0.107    0.076    0.036    0.205    0.576
Gt_4245     0.107    0.076    0.036    0.238    0.542
Gt_4246     0.107    0.076    0.036    0.272    0.509
Gt_4247     0.107    0.076    0.036    0.306    0.475
Gt_4248     0.107    0.076    0.036    0.339    0.441
Gt_4249     0.107    0.076    0.036    0.373    0.408
Gt_4250     0.107    0.076    0.036    0.407    0.374
Gt_4251     0.107    0.076    0.036    0.440    0.340
Gt_4252     0.107    0.076    0.036    0.474    0.307
Gt_4253     0.107    0.076    0.036    0.508    0.273
Gt_4254     0.107    0.076    0.036    0.541    0.239
Gt_4255     0.107    0.076    0.036    0.575    0.206
Gt_4256     0.107    0.076    0.036    0.609    0.172
Gt_4257     0.107    0.076    0.036    0.642    0.138
Gt_4258     0.107    0.076    0.036    0.676    0.105
Gt_4259     0.107    0.076    0.036    0.710    0.071
Gt_4260     0.107    0.076    0.036    0.730    0.051
Gt_4261     0.107    0.076    0.070    0.036    0.711
Gt_4262     0.107    0.076    0.070    0.070    0.677
Gt_4263     0.107    0.076    0.070    0.104    0.643
Gt_4264     0.107    0.076    0.070    0.137    0.610
Gt_4265     0.107    0.076    0.070    0.171    0.576
Gt_4266     0.107    0.076    0.070    0.205    0.542
Gt_4267     0.107    0.076    0.070    0.238    0.509
Gt_4268     0.107    0.076    0.070    0.272    0.475
Gt_4269     0.107    0.076    0.070    0.306    0.441
Gt_4270     0.107    0.076    0.070    0.339    0.408
Gt_4271     0.107    0.076    0.070    0.373    0.374
Gt_4272     0.107    0.076    0.070    0.407    0.340
Gt_4273     0.107    0.076    0.070    0.440    0.307
Gt_4274     0.107    0.076    0.070    0.474    0.273
Gt_4275     0.107    0.076    0.070    0.508    0.239
Gt_4276     0.107    0.076    0.070    0.541    0.206
Gt_4277     0.107    0.076    0.070    0.575    0.172
Gt_4278     0.107    0.076    0.070    0.609    0.138
Gt_4279     0.107    0.076    0.070    0.642    0.105
Gt_4280     0.107    0.076    0.070    0.676    0.071
Gt_4281     0.107    0.076    0.070    0.710    0.037
Gt_4282     0.107    0.076    0.070    0.730    0.017
Gt_4283     0.107    0.076    0.103    0.036    0.677
Gt_4284     0.107    0.076    0.103    0.070    0.643
Gt_4285     0.107    0.076    0.103    0.104    0.610
Gt_4286     0.107    0.076    0.103    0.137    0.576
Gt_4287     0.107    0.076    0.103    0.171    0.542
Gt_4288     0.107    0.076    0.103    0.205    0.509
Gt_4289     0.107    0.076    0.103    0.238    0.475
Gt_4290     0.107    0.076    0.103    0.272    0.441
Gt_4291     0.107    0.076    0.103    0.306    0.408
Gt_4292     0.107    0.076    0.103    0.339    0.374
Gt_4293     0.107    0.076    0.103    0.373    0.340
Gt_4294     0.107    0.076    0.103    0.407    0.307
Gt_4295     0.107    0.076    0.103    0.440    0.273
Gt_4296     0.107    0.076    0.103    0.474    0.239
Gt_4297     0.107    0.076    0.103    0.508    0.206
Gt_4298     0.107    0.076    0.103    0.541    0.172
Gt_4299     0.107    0.076    0.103    0.575    0.138
Gt_4300     0.107    0.076    0.103    0.609    0.105
Gt_4301     0.107    0.076    0.103    0.642    0.071
Gt_4302     0.107    0.076    0.103    0.676    0.037
Gt_4303     0.107    0.076    0.103    0.710    0.004
Gt_4304     0.107    0.076    0.103    0.714    0.000
Gt_4305     0.107    0.076    0.137    0.036    0.643
Gt_4306     0.107    0.076    0.137    0.070    0.610
Gt_4307     0.107    0.076    0.137    0.104    0.576
Gt_4308     0.107    0.076    0.137    0.137    0.542
Gt_4309     0.107    0.076    0.137    0.171    0.509
Gt_4310     0.107    0.076    0.137    0.205    0.475
Gt_4311     0.107    0.076    0.137    0.238    0.441
Gt_4312     0.107    0.076    0.137    0.272    0.408
Gt_4313     0.107    0.076    0.137    0.306    0.374
Gt_4314     0.107    0.076    0.137    0.339    0.340
Gt_4315     0.107    0.076    0.137    0.373    0.307
Gt_4316     0.107    0.076    0.137    0.407    0.273
Gt_4317     0.107    0.076    0.137    0.440    0.239
Gt_4318     0.107    0.076    0.137    0.474    0.206
Gt_4319     0.107    0.076    0.137    0.508    0.172
Gt_4320     0.107    0.076    0.137    0.541    0.138
Gt_4321     0.107    0.076    0.137    0.575    0.105
Gt_4322     0.107    0.076    0.137    0.609    0.071
Gt_4323     0.107    0.076    0.137    0.642    0.037
Gt_4324     0.107    0.076    0.137    0.676    0.004
Gt_4325     0.107    0.076    0.137    0.680    0.000
Gt_4326     0.107    0.076    0.171    0.036    0.610
Gt_4327     0.107    0.076    0.171    0.070    0.576
Gt_4328     0.107    0.076    0.171    0.104    0.542
Gt_4329     0.107    0.076    0.171    0.137    0.509
Gt_4330     0.107    0.076    0.171    0.171    0.475
Gt_4331     0.107    0.076    0.171    0.205    0.441
Gt_4332     0.107    0.076    0.171    0.238    0.408
Gt_4333     0.107    0.076    0.171    0.272    0.374
Gt_4334     0.107    0.076    0.171    0.306    0.340
Gt_4335     0.107    0.076    0.171    0.339    0.307
Gt_4336     0.107    0.076    0.171    0.373    0.273
Gt_4337     0.107    0.076    0.171    0.407    0.239
Gt_4338     0.107    0.076    0.171    0.440    0.206
Gt_4339     0.107    0.076    0.171    0.474    0.172
Gt_4340     0.107    0.076    0.171    0.508    0.138
Gt_4341     0.107    0.076    0.171    0.541    0.105
Gt_4342     0.107    0.076    0.171    0.575    0.071
Gt_4343     0.107    0.076    0.171    0.609    0.037
Gt_4344     0.107    0.076    0.171    0.642    0.004
Gt_4345     0.107    0.076    0.171    0.646    0.000
Gt_4346     0.107    0.076    0.204    0.036    0.576
Gt_4347     0.107    0.076    0.204    0.070    0.542
Gt_4348     0.107    0.076    0.204    0.104    0.509
Gt_4349     0.107    0.076    0.204    0.137    0.475
Gt_4350     0.107    0.076    0.204    0.171    0.441
Gt_4351     0.107    0.076    0.204    0.205    0.408
Gt_4352     0.107    0.076    0.204    0.238    0.374
Gt_4353     0.107    0.076    0.204    0.272    0.340
Gt_4354     0.107    0.076    0.204    0.306    0.307
Gt_4355     0.107    0.076    0.204    0.339    0.273
Gt_4356     0.107    0.076    0.204    0.373    0.239
Gt_4357     0.107    0.076    0.204    0.407    0.206
Gt_4358     0.107    0.076    0.204    0.440    0.172
Gt_4359     0.107    0.076    0.204    0.474    0.138
Gt_4360     0.107    0.076    0.204    0.508    0.105
Gt_4361     0.107    0.076    0.204    0.541    0.071
Gt_4362     0.107    0.076    0.204    0.575    0.037
Gt_4363     0.107    0.076    0.204    0.609    0.004
Gt_4364     0.107    0.076    0.204    0.613    0.000
Gt_4365     0.107    0.076    0.238    0.036    0.542
Gt_4366     0.107    0.076    0.238    0.070    0.509
Gt_4367     0.107    0.076    0.238    0.104    0.475
Gt_4368     0.107    0.076    0.238    0.137    0.441
Gt_4369     0.107    0.076    0.238    0.171    0.408
Gt_4370     0.107    0.076    0.238    0.205    0.374
Gt_4371     0.107    0.076    0.238    0.238    0.340
Gt_4372     0.107    0.076    0.238    0.272    0.307
Gt_4373     0.107    0.076    0.238    0.306    0.273
Gt_4374     0.107    0.076    0.238    0.339    0.239
Gt_4375     0.107    0.076    0.238    0.373    0.206
Gt_4376     0.107    0.076    0.238    0.407    0.172
Gt_4377     0.107    0.076    0.238    0.440    0.138
Gt_4378     0.107    0.076    0.238    0.474    0.105
Gt_4379     0.107    0.076    0.238    0.508    0.071
Gt_4380     0.107    0.076    0.238    0.541    0.037
Gt_4381     0.107    0.076    0.238    0.575    0.004
Gt_4382     0.107    0.076    0.238    0.579    0.000
Gt_4383     0.107    0.076    0.272    0.036    0.509
Gt_4384     0.107    0.076    0.272    0.070    0.475
Gt_4385     0.107    0.076    0.272    0.104    0.441
Gt_4386     0.107    0.076    0.272    0.137    0.408
Gt_4387     0.107    0.076    0.272    0.171    0.374
Gt_4388     0.107    0.076    0.272    0.205    0.340
Gt_4389     0.107    0.076    0.272    0.238    0.307
Gt_4390     0.107    0.076    0.272    0.272    0.273
Gt_4391     0.107    0.076    0.272    0.306    0.239
Gt_4392     0.107    0.076    0.272    0.339    0.206
Gt_4393     0.107    0.076    0.272    0.373    0.172
Gt_4394     0.107    0.076    0.272    0.407    0.138
Gt_4395     0.107    0.076    0.272    0.440    0.105
Gt_4396     0.107    0.076    0.272    0.474    0.071
Gt_4397     0.107    0.076    0.272    0.508    0.037
Gt_4398     0.107    0.076    0.272    0.541    0.004
Gt_4399     0.107    0.076    0.272    0.545    0.000
Gt_4400     0.107    0.076    0.305    0.036    0.475
Gt_4401     0.107    0.076    0.305    0.070    0.441
Gt_4402     0.107    0.076    0.305    0.104    0.408
Gt_4403     0.107    0.076    0.305    0.137    0.374
Gt_4404     0.107    0.076    0.305    0.171    0.340
Gt_4405     0.107    0.076    0.305    0.205    0.307
Gt_4406     0.107    0.076    0.305    0.238    0.273
Gt_4407     0.107    0.076    0.305    0.272    0.239
Gt_4408     0.107    0.076    0.305    0.306    0.206
Gt_4409     0.107    0.076    0.305    0.339    0.172
Gt_4410     0.107    0.076    0.305    0.373    0.138
Gt_4411     0.107    0.076    0.305    0.407    0.105
Gt_4412     0.107    0.076    0.305    0.440    0.071
Gt_4413     0.107    0.076    0.305    0.474    0.037
Gt_4414     0.107    0.076    0.305    0.508    0.004
Gt_4415     0.107    0.076    0.305    0.512    0.000
Gt_4416     0.107    0.076    0.339    0.036    0.441
Gt_4417     0.107    0.076    0.339    0.070    0.408
Gt_4418     0.107    0.076    0.339    0.104    0.374
Gt_4419     0.107    0.076    0.339    0.137    0.340
Gt_4420     0.107    0.076    0.339    0.171    0.307
Gt_4421     0.107    0.076    0.339    0.205    0.273
Gt_4422     0.107    0.076    0.339    0.238    0.239
Gt_4423     0.107    0.076    0.339    0.272    0.206
Gt_4424     0.107    0.076    0.339    0.306    0.172
Gt_4425     0.107    0.076    0.339    0.339    0.138
Gt_4426     0.107    0.076    0.339    0.373    0.105
Gt_4427     0.107    0.076    0.339    0.407    0.071
Gt_4428     0.107    0.076    0.339    0.440    0.037
Gt_4429     0.107    0.076    0.339    0.474    0.004
Gt_4430     0.107    0.076    0.339    0.478    0.000
Gt_4431     0.107    0.076    0.373    0.036    0.408
Gt_4432     0.107    0.076    0.373    0.070    0.374
Gt_4433     0.107    0.076    0.373    0.104    0.340
Gt_4434     0.107    0.076    0.373    0.137    0.307
Gt_4435     0.107    0.076    0.373    0.171    0.273
Gt_4436     0.107    0.076    0.373    0.205    0.239
Gt_4437     0.107    0.076    0.373    0.238    0.206
Gt_4438     0.107    0.076    0.373    0.272    0.172
Gt_4439     0.107    0.076    0.373    0.306    0.138
Gt_4440     0.107    0.076    0.373    0.339    0.105
Gt_4441     0.107    0.076    0.373    0.373    0.071
Gt_4442     0.107    0.076    0.373    0.407    0.037
Gt_4443     0.107    0.076    0.373    0.440    0.004
Gt_4444     0.107    0.076    0.373    0.444    0.000
Gt_4445     0.107    0.076    0.406    0.036    0.374
Gt_4446     0.107    0.076    0.406    0.070    0.340
Gt_4447     0.107    0.076    0.406    0.104    0.307
Gt_4448     0.107    0.076    0.406    0.137    0.273
Gt_4449     0.107    0.076    0.406    0.171    0.239
Gt_4450     0.107    0.076    0.406    0.205    0.206
Gt_4451     0.107    0.076    0.406    0.238    0.172
Gt_4452     0.107    0.076    0.406    0.272    0.138
Gt_4453     0.107    0.076    0.406    0.306    0.105
Gt_4454     0.107    0.076    0.406    0.339    0.071
Gt_4455     0.107    0.076    0.406    0.373    0.037
Gt_4456     0.107    0.076    0.406    0.407    0.004
Gt_4457     0.107    0.076    0.406    0.411    0.000
Gt_4458     0.107    0.076    0.440    0.036    0.340
Gt_4459     0.107    0.076    0.440    0.070    0.307
Gt_4460     0.107    0.076    0.440    0.104    0.273
Gt_4461     0.107    0.076    0.440    0.137    0.239
Gt_4462     0.107    0.076    0.440    0.171    0.206
Gt_4463     0.107    0.076    0.440    0.205    0.172
Gt_4464     0.107    0.076    0.440    0.238    0.138
Gt_4465     0.107    0.076    0.440    0.272    0.105
Gt_4466     0.107    0.076    0.440    0.306    0.071
Gt_4467     0.107    0.076    0.440    0.339    0.037
Gt_4468     0.107    0.076    0.440    0.373    0.004
Gt_4469     0.107    0.076    0.440    0.377    0.000
Gt_4470     0.107    0.076    0.474    0.036    0.307
Gt_4471     0.107    0.076    0.474    0.070    0.273
Gt_4472     0.107    0.076    0.474    0.104    0.239
Gt_4473     0.107    0.076    0.474    0.137    0.206
Gt_4474     0.107    0.076    0.474    0.171    0.172
Gt_4475     0.107    0.076    0.474    0.205    0.138
Gt_4476     0.107    0.076    0.474    0.238    0.105
Gt_4477     0.107    0.076    0.474    0.272    0.071
Gt_4478     0.107    0.076    0.474    0.306    0.037
Gt_4479     0.107    0.076    0.474    0.339    0.004
Gt_4480     0.107    0.076    0.474    0.343    0.000
Gt_4481     0.107    0.076    0.507    0.036    0.273
Gt_4482     0.107    0.076    0.507    0.070    0.239
Gt_4483     0.107    0.076    0.507    0.104    0.206
Gt_4484     0.107    0.076    0.507    0.137    0.172
Gt_4485     0.107    0.076    0.507    0.171    0.138
Gt_4486     0.107    0.076    0.507    0.205    0.105
Gt_4487     0.107    0.076    0.507    0.238    0.071
Gt_4488     0.107    0.076    0.507    0.272    0.037
Gt_4489     0.107    0.076    0.507    0.306    0.004
Gt_4490     0.107    0.076    0.507    0.310    0.000
Gt_4491     0.107    0.076    0.541    0.036    0.239
Gt_4492     0.107    0.076    0.541    0.070    0.206
Gt_4493     0.107    0.076    0.541    0.104    0.172
Gt_4494     0.107    0.076    0.541    0.137    0.138
Gt_4495     0.107    0.076    0.541    0.171    0.105
Gt_4496     0.107    0.076    0.541    0.205    0.071
Gt_4497     0.107    0.076    0.541    0.238    0.037
Gt_4498     0.107    0.076    0.541    0.272    0.004
Gt_4499     0.107    0.076    0.541    0.276    0.000
Gt_4500     0.107    0.076    0.575    0.036    0.206
Gt_4501     0.107    0.076    0.575    0.070    0.172
Gt_4502     0.107    0.076    0.575    0.104    0.138
Gt_4503     0.107    0.076    0.575    0.137    0.105
Gt_4504     0.107    0.076    0.575    0.171    0.071
Gt_4505     0.107    0.076    0.575    0.205    0.037
Gt_4506     0.107    0.076    0.575    0.238    0.004
Gt_4507     0.107    0.076    0.575    0.242    0.000
Gt_4508     0.107    0.076    0.608    0.036    0.172
Gt_4509     0.107    0.076    0.608    0.070    0.138
Gt_4510     0.107    0.076    0.608    0.104    0.105
Gt_4511     0.107    0.076    0.608    0.137    0.071
Gt_4512     0.107    0.076    0.608    0.171    0.037
Gt_4513     0.107    0.076    0.608    0.205    0.004
Gt_4514     0.107    0.076    0.608    0.209    0.000
Gt_4515     0.107    0.076    0.642    0.036    0.138
Gt_4516     0.107    0.076    0.642    0.070    0.105
Gt_4517     0.107    0.076    0.642    0.104    0.071
Gt_4518     0.107    0.076    0.642    0.137    0.037
Gt_4519     0.107    0.076    0.642    0.171    0.004
Gt_4520     0.107    0.076    0.642    0.175    0.000
Gt_4521     0.107    0.076    0.676    0.036    0.105
Gt_4522     0.107    0.076    0.676    0.070    0.071
Gt_4523     0.107    0.076    0.676    0.104    0.037
Gt_4524     0.107    0.076    0.676    0.137    0.004
Gt_4525     0.107    0.076    0.676    0.141    0.000
Gt_4526     0.107    0.076    0.709    0.036    0.071
Gt_4527     0.107    0.076    0.709    0.070    0.037
Gt_4528     0.107    0.076    0.709    0.104    0.004
Gt_4529     0.107    0.076    0.709    0.108    0.000
Gt_4530     0.107    0.076    0.739    0.036    0.042
Gt_4531     0.107    0.076    0.739    0.070    0.008
Gt_4532     0.107    0.076    0.739    0.078    0.000
Gt_4533     0.107    0.110    0.036    0.036    0.711
Gt_4534     0.107    0.110    0.036    0.070    0.677
Gt_4535     0.107    0.110    0.036    0.104    0.643
Gt_4536     0.107    0.110    0.036    0.137    0.610
Gt_4537     0.107    0.110    0.036    0.171    0.576
Gt_4538     0.107    0.110    0.036    0.205    0.542
Gt_4539     0.107    0.110    0.036    0.238    0.509
Gt_4540     0.107    0.110    0.036    0.272    0.475
Gt_4541     0.107    0.110    0.036    0.306    0.441
Gt_4542     0.107    0.110    0.036    0.339    0.408
Gt_4543     0.107    0.110    0.036    0.373    0.374
Gt_4544     0.107    0.110    0.036    0.407    0.340
Gt_4545     0.107    0.110    0.036    0.440    0.307
Gt_4546     0.107    0.110    0.036    0.474    0.273
Gt_4547     0.107    0.110    0.036    0.508    0.239
Gt_4548     0.107    0.110    0.036    0.541    0.206
Gt_4549     0.107    0.110    0.036    0.575    0.172
Gt_4550     0.107    0.110    0.036    0.609    0.138
Gt_4551     0.107    0.110    0.036    0.642    0.105
Gt_4552     0.107    0.110    0.036    0.676    0.071
Gt_4553     0.107    0.110    0.036    0.710    0.037
Gt_4554     0.107    0.110    0.036    0.730    0.017
Gt_4555     0.107    0.110    0.070    0.036    0.677
Gt_4556     0.107    0.110    0.070    0.070    0.643
Gt_4557     0.107    0.110    0.070    0.104    0.610
Gt_4558     0.107    0.110    0.070    0.137    0.576
Gt_4559     0.107    0.110    0.070    0.171    0.542
Gt_4560     0.107    0.110    0.070    0.205    0.509
Gt_4561     0.107    0.110    0.070    0.238    0.475
Gt_4562     0.107    0.110    0.070    0.272    0.441
Gt_4563     0.107    0.110    0.070    0.306    0.408
Gt_4564     0.107    0.110    0.070    0.339    0.374
Gt_4565     0.107    0.110    0.070    0.373    0.340
Gt_4566     0.107    0.110    0.070    0.407    0.307
Gt_4567     0.107    0.110    0.070    0.440    0.273
Gt_4568     0.107    0.110    0.070    0.474    0.239
Gt_4569     0.107    0.110    0.070    0.508    0.206
Gt_4570     0.107    0.110    0.070    0.541    0.172
Gt_4571     0.107    0.110    0.070    0.575    0.138
Gt_4572     0.107    0.110    0.070    0.609    0.105
Gt_4573     0.107    0.110    0.070    0.642    0.071
Gt_4574     0.107    0.110    0.070    0.676    0.037
Gt_4575     0.107    0.110    0.070    0.710    0.004
Gt_4576     0.107    0.110    0.070    0.714    0.000
Gt_4577     0.107    0.110    0.103    0.036    0.643
Gt_4578     0.107    0.110    0.103    0.070    0.610
Gt_4579     0.107    0.110    0.103    0.104    0.576
Gt_4580     0.107    0.110    0.103    0.137    0.542
Gt_4581     0.107    0.110    0.103    0.171    0.509
Gt_4582     0.107    0.110    0.103    0.205    0.475
Gt_4583     0.107    0.110    0.103    0.238    0.441
Gt_4584     0.107    0.110    0.103    0.272    0.408
Gt_4585     0.107    0.110    0.103    0.306    0.374
Gt_4586     0.107    0.110    0.103    0.339    0.340
Gt_4587     0.107    0.110    0.103    0.373    0.307
Gt_4588     0.107    0.110    0.103    0.407    0.273
Gt_4589     0.107    0.110    0.103    0.440    0.239
Gt_4590     0.107    0.110    0.103    0.474    0.206
Gt_4591     0.107    0.110    0.103    0.508    0.172
Gt_4592     0.107    0.110    0.103    0.541    0.138
Gt_4593     0.107    0.110    0.103    0.575    0.105
Gt_4594     0.107    0.110    0.103    0.609    0.071
Gt_4595     0.107    0.110    0.103    0.642    0.037
Gt_4596     0.107    0.110    0.103    0.676    0.004
Gt_4597     0.107    0.110    0.103    0.680    0.000
Gt_4598     0.107    0.110    0.137    0.036    0.610
Gt_4599     0.107    0.110    0.137    0.070    0.576
Gt_4600     0.107    0.110    0.137    0.104    0.542
Gt_4601     0.107    0.110    0.137    0.137    0.509
Gt_4602     0.107    0.110    0.137    0.171    0.475
Gt_4603     0.107    0.110    0.137    0.205    0.441
Gt_4604     0.107    0.110    0.137    0.238    0.408
Gt_4605     0.107    0.110    0.137    0.272    0.374
Gt_4606     0.107    0.110    0.137    0.306    0.340
Gt_4607     0.107    0.110    0.137    0.339    0.307
Gt_4608     0.107    0.110    0.137    0.373    0.273
Gt_4609     0.107    0.110    0.137    0.407    0.239
Gt_4610     0.107    0.110    0.137    0.440    0.206
Gt_4611     0.107    0.110    0.137    0.474    0.172
Gt_4612     0.107    0.110    0.137    0.508    0.138
Gt_4613     0.107    0.110    0.137    0.541    0.105
Gt_4614     0.107    0.110    0.137    0.575    0.071
Gt_4615     0.107    0.110    0.137    0.609    0.037
Gt_4616     0.107    0.110    0.137    0.642    0.004
Gt_4617     0.107    0.110    0.137    0.646    0.000
Gt_4618     0.107    0.110    0.171    0.036    0.576
Gt_4619     0.107    0.110    0.171    0.070    0.542
Gt_4620     0.107    0.110    0.171    0.104    0.509
Gt_4621     0.107    0.110    0.171    0.137    0.475
Gt_4622     0.107    0.110    0.171    0.171    0.441
Gt_4623     0.107    0.110    0.171    0.205    0.408
Gt_4624     0.107    0.110    0.171    0.238    0.374
Gt_4625     0.107    0.110    0.171    0.272    0.340
Gt_4626     0.107    0.110    0.171    0.306    0.307
Gt_4627     0.107    0.110    0.171    0.339    0.273
Gt_4628     0.107    0.110    0.171    0.373    0.239
Gt_4629     0.107    0.110    0.171    0.407    0.206
Gt_4630     0.107    0.110    0.171    0.440    0.172
Gt_4631     0.107    0.110    0.171    0.474    0.138
Gt_4632     0.107    0.110    0.171    0.508    0.105
Gt_4633     0.107    0.110    0.171    0.541    0.071
Gt_4634     0.107    0.110    0.171    0.575    0.037
Gt_4635     0.107    0.110    0.171    0.609    0.004
Gt_4636     0.107    0.110    0.171    0.613    0.000
Gt_4637     0.107    0.110    0.204    0.036    0.542
Gt_4638     0.107    0.110    0.204    0.070    0.509
Gt_4639     0.107    0.110    0.204    0.104    0.475
Gt_4640     0.107    0.110    0.204    0.137    0.441
Gt_4641     0.107    0.110    0.204    0.171    0.408
Gt_4642     0.107    0.110    0.204    0.205    0.374
Gt_4643     0.107    0.110    0.204    0.238    0.340
Gt_4644     0.107    0.110    0.204    0.272    0.307
Gt_4645     0.107    0.110    0.204    0.306    0.273
Gt_4646     0.107    0.110    0.204    0.339    0.239
Gt_4647     0.107    0.110    0.204    0.373    0.206
Gt_4648     0.107    0.110    0.204    0.407    0.172
Gt_4649     0.107    0.110    0.204    0.440    0.138
Gt_4650     0.107    0.110    0.204    0.474    0.105
Gt_4651     0.107    0.110    0.204    0.508    0.071
Gt_4652     0.107    0.110    0.204    0.541    0.037
Gt_4653     0.107    0.110    0.204    0.575    0.004
Gt_4654     0.107    0.110    0.204    0.579    0.000
Gt_4655     0.107    0.110    0.238    0.036    0.509
Gt_4656     0.107    0.110    0.238    0.070    0.475
Gt_4657     0.107    0.110    0.238    0.104    0.441
Gt_4658     0.107    0.110    0.238    0.137    0.408
Gt_4659     0.107    0.110    0.238    0.171    0.374
Gt_4660     0.107    0.110    0.238    0.205    0.340
Gt_4661     0.107    0.110    0.238    0.238    0.307
Gt_4662     0.107    0.110    0.238    0.272    0.273
Gt_4663     0.107    0.110    0.238    0.306    0.239
Gt_4664     0.107    0.110    0.238    0.339    0.206
Gt_4665     0.107    0.110    0.238    0.373    0.172
Gt_4666     0.107    0.110    0.238    0.407    0.138
Gt_4667     0.107    0.110    0.238    0.440    0.105
Gt_4668     0.107    0.110    0.238    0.474    0.071
Gt_4669     0.107    0.110    0.238    0.508    0.037
Gt_4670     0.107    0.110    0.238    0.541    0.004
Gt_4671     0.107    0.110    0.238    0.545    0.000
Gt_4672     0.107    0.110    0.272    0.036    0.475
Gt_4673     0.107    0.110    0.272    0.070    0.441
Gt_4674     0.107    0.110    0.272    0.104    0.408
Gt_4675     0.107    0.110    0.272    0.137    0.374
Gt_4676     0.107    0.110    0.272    0.171    0.340
Gt_4677     0.107    0.110    0.272    0.205    0.307
Gt_4678     0.107    0.110    0.272    0.238    0.273
Gt_4679     0.107    0.110    0.272    0.272    0.239
Gt_4680     0.107    0.110    0.272    0.306    0.206
Gt_4681     0.107    0.110    0.272    0.339    0.172
Gt_4682     0.107    0.110    0.272    0.373    0.138
Gt_4683     0.107    0.110    0.272    0.407    0.105
Gt_4684     0.107    0.110    0.272    0.440    0.071
Gt_4685     0.107    0.110    0.272    0.474    0.037
Gt_4686     0.107    0.110    0.272    0.508    0.004
Gt_4687     0.107    0.110    0.272    0.512    0.000
Gt_4688     0.107    0.110    0.305    0.036    0.441
Gt_4689     0.107    0.110    0.305    0.070    0.408
Gt_4690     0.107    0.110    0.305    0.104    0.374
Gt_4691     0.107    0.110    0.305    0.137    0.340
Gt_4692     0.107    0.110    0.305    0.171    0.307
Gt_4693     0.107    0.110    0.305    0.205    0.273
Gt_4694     0.107    0.110    0.305    0.238    0.239
Gt_4695     0.107    0.110    0.305    0.272    0.206
Gt_4696     0.107    0.110    0.305    0.306    0.172
Gt_4697     0.107    0.110    0.305    0.339    0.138
Gt_4698     0.107    0.110    0.305    0.373    0.105
Gt_4699     0.107    0.110    0.305    0.407    0.071
Gt_4700     0.107    0.110    0.305    0.440    0.037
Gt_4701     0.107    0.110    0.305    0.474    0.004
Gt_4702     0.107    0.110    0.305    0.478    0.000
