
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab11        0.115    0.885
ab14        0.148    0.852
ab18        0.181    0.819
ab21        0.213    0.787
ab24        0.246    0.754
ab27        0.279    0.721
ab31        0.311    0.689
ab34        0.344    0.656
ab37        0.377    0.623
ab40        0.409    0.591
ab44        0.442    0.558
ab47        0.475    0.525
ab50        0.507    0.493
ab53        0.535    0.465

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.881    0.119
fo91        0.914    0.086
fo94        0.947    0.053
fo96.1      0.961    0.039

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp78        0.789    0.211
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.904    0.096
Op93__0     0.000    0.938    0.062
Op94__0     0.000    0.945    0.055
Op90__3     0.033    0.871    0.092
Op93__3     0.033    0.904    0.060
Op94__3     0.033    0.912    0.053
Op90__6     0.066    0.838    0.089
Op93__6     0.066    0.871    0.058
Op94__6     0.066    0.878    0.052
Op90__9     0.100    0.805    0.086
Op93__9     0.100    0.838    0.056
Op94__9     0.100    0.845    0.050
Op90_13     0.133    0.772    0.083
Op93_13     0.133    0.805    0.054
Op94_13     0.133    0.812    0.048
Op90_16     0.166    0.739    0.080
Op93_16     0.166    0.772    0.052
Op94_16     0.166    0.779    0.046
Op90_17     0.178    0.726    0.078
Op93_17     0.178    0.759    0.051
Op94_17     0.178    0.766    0.045

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_4438     0.073    0.229    0.070    0.396    0.232
Gt_4439     0.073    0.229    0.070    0.430    0.198
Gt_4440     0.073    0.229    0.070    0.464    0.165
Gt_4441     0.073    0.229    0.070    0.497    0.131
Gt_4442     0.073    0.229    0.070    0.531    0.097
Gt_4443     0.073    0.229    0.070    0.565    0.064
Gt_4444     0.073    0.229    0.070    0.598    0.030
Gt_4445     0.073    0.229    0.070    0.628    0.000
Gt_4446     0.073    0.229    0.103    0.026    0.569
Gt_4447     0.073    0.229    0.103    0.060    0.535
Gt_4448     0.073    0.229    0.103    0.093    0.501
Gt_4449     0.073    0.229    0.103    0.127    0.468
Gt_4450     0.073    0.229    0.103    0.161    0.434
Gt_4451     0.073    0.229    0.103    0.194    0.400
Gt_4452     0.073    0.229    0.103    0.228    0.367
Gt_4453     0.073    0.229    0.103    0.262    0.333
Gt_4454     0.073    0.229    0.103    0.295    0.299
Gt_4455     0.073    0.229    0.103    0.329    0.266
Gt_4456     0.073    0.229    0.103    0.363    0.232
Gt_4457     0.073    0.229    0.103    0.396    0.198
Gt_4458     0.073    0.229    0.103    0.430    0.165
Gt_4459     0.073    0.229    0.103    0.464    0.131
Gt_4460     0.073    0.229    0.103    0.497    0.097
Gt_4461     0.073    0.229    0.103    0.531    0.064
Gt_4462     0.073    0.229    0.103    0.565    0.030
Gt_4463     0.073    0.229    0.103    0.595    0.000
Gt_4464     0.073    0.229    0.137    0.026    0.535
Gt_4465     0.073    0.229    0.137    0.060    0.501
Gt_4466     0.073    0.229    0.137    0.093    0.468
Gt_4467     0.073    0.229    0.137    0.127    0.434
Gt_4468     0.073    0.229    0.137    0.161    0.400
Gt_4469     0.073    0.229    0.137    0.194    0.367
Gt_4470     0.073    0.229    0.137    0.228    0.333
Gt_4471     0.073    0.229    0.137    0.262    0.299
Gt_4472     0.073    0.229    0.137    0.295    0.266
Gt_4473     0.073    0.229    0.137    0.329    0.232
Gt_4474     0.073    0.229    0.137    0.363    0.198
Gt_4475     0.073    0.229    0.137    0.396    0.165
Gt_4476     0.073    0.229    0.137    0.430    0.131
Gt_4477     0.073    0.229    0.137    0.464    0.097
Gt_4478     0.073    0.229    0.137    0.497    0.064
Gt_4479     0.073    0.229    0.137    0.531    0.030
Gt_4480     0.073    0.229    0.137    0.561    0.000
Gt_4481     0.073    0.229    0.171    0.026    0.501
Gt_4482     0.073    0.229    0.171    0.060    0.468
Gt_4483     0.073    0.229    0.171    0.093    0.434
Gt_4484     0.073    0.229    0.171    0.127    0.400
Gt_4485     0.073    0.229    0.171    0.161    0.367
Gt_4486     0.073    0.229    0.171    0.194    0.333
Gt_4487     0.073    0.229    0.171    0.228    0.299
Gt_4488     0.073    0.229    0.171    0.262    0.266
Gt_4489     0.073    0.229    0.171    0.295    0.232
Gt_4490     0.073    0.229    0.171    0.329    0.198
Gt_4491     0.073    0.229    0.171    0.363    0.165
Gt_4492     0.073    0.229    0.171    0.396    0.131
Gt_4493     0.073    0.229    0.171    0.430    0.097
Gt_4494     0.073    0.229    0.171    0.464    0.064
Gt_4495     0.073    0.229    0.171    0.497    0.030
Gt_4496     0.073    0.229    0.171    0.527    0.000
Gt_4497     0.073    0.229    0.204    0.026    0.468
Gt_4498     0.073    0.229    0.204    0.060    0.434
Gt_4499     0.073    0.229    0.204    0.093    0.400
Gt_4500     0.073    0.229    0.204    0.127    0.367
Gt_4501     0.073    0.229    0.204    0.161    0.333
Gt_4502     0.073    0.229    0.204    0.194    0.299
Gt_4503     0.073    0.229    0.204    0.228    0.266
Gt_4504     0.073    0.229    0.204    0.262    0.232
Gt_4505     0.073    0.229    0.204    0.295    0.198
Gt_4506     0.073    0.229    0.204    0.329    0.165
Gt_4507     0.073    0.229    0.204    0.363    0.131
Gt_4508     0.073    0.229    0.204    0.396    0.097
Gt_4509     0.073    0.229    0.204    0.430    0.064
Gt_4510     0.073    0.229    0.204    0.464    0.030
Gt_4511     0.073    0.229    0.204    0.494    0.000
Gt_4512     0.073    0.229    0.238    0.026    0.434
Gt_4513     0.073    0.229    0.238    0.060    0.400
Gt_4514     0.073    0.229    0.238    0.093    0.367
Gt_4515     0.073    0.229    0.238    0.127    0.333
Gt_4516     0.073    0.229    0.238    0.161    0.299
Gt_4517     0.073    0.229    0.238    0.194    0.266
Gt_4518     0.073    0.229    0.238    0.228    0.232
Gt_4519     0.073    0.229    0.238    0.262    0.198
Gt_4520     0.073    0.229    0.238    0.295    0.165
Gt_4521     0.073    0.229    0.238    0.329    0.131
Gt_4522     0.073    0.229    0.238    0.363    0.097
Gt_4523     0.073    0.229    0.238    0.396    0.064
Gt_4524     0.073    0.229    0.238    0.430    0.030
Gt_4525     0.073    0.229    0.238    0.460    0.000
Gt_4526     0.073    0.229    0.272    0.026    0.400
Gt_4527     0.073    0.229    0.272    0.060    0.367
Gt_4528     0.073    0.229    0.272    0.093    0.333
Gt_4529     0.073    0.229    0.272    0.127    0.299
Gt_4530     0.073    0.229    0.272    0.161    0.266
Gt_4531     0.073    0.229    0.272    0.194    0.232
Gt_4532     0.073    0.229    0.272    0.228    0.198
Gt_4533     0.073    0.229    0.272    0.262    0.165
Gt_4534     0.073    0.229    0.272    0.295    0.131
Gt_4535     0.073    0.229    0.272    0.329    0.097
Gt_4536     0.073    0.229    0.272    0.363    0.064
Gt_4537     0.073    0.229    0.272    0.396    0.030
Gt_4538     0.073    0.229    0.272    0.426    0.000
Gt_4539     0.073    0.229    0.305    0.026    0.367
Gt_4540     0.073    0.229    0.305    0.060    0.333
Gt_4541     0.073    0.229    0.305    0.093    0.299
Gt_4542     0.073    0.229    0.305    0.127    0.266
Gt_4543     0.073    0.229    0.305    0.161    0.232
Gt_4544     0.073    0.229    0.305    0.194    0.198
Gt_4545     0.073    0.229    0.305    0.228    0.165
Gt_4546     0.073    0.229    0.305    0.262    0.131
Gt_4547     0.073    0.229    0.305    0.295    0.097
Gt_4548     0.073    0.229    0.305    0.329    0.064
Gt_4549     0.073    0.229    0.305    0.363    0.030
Gt_4550     0.073    0.229    0.305    0.393    0.000
Gt_4551     0.073    0.229    0.339    0.026    0.333
Gt_4552     0.073    0.229    0.339    0.060    0.299
Gt_4553     0.073    0.229    0.339    0.093    0.266
Gt_4554     0.073    0.229    0.339    0.127    0.232
Gt_4555     0.073    0.229    0.339    0.161    0.198
Gt_4556     0.073    0.229    0.339    0.194    0.165
Gt_4557     0.073    0.229    0.339    0.228    0.131
Gt_4558     0.073    0.229    0.339    0.262    0.097
Gt_4559     0.073    0.229    0.339    0.295    0.064
Gt_4560     0.073    0.229    0.339    0.329    0.030
Gt_4561     0.073    0.229    0.339    0.359    0.000
Gt_4562     0.073    0.229    0.373    0.026    0.299
Gt_4563     0.073    0.229    0.373    0.060    0.266
Gt_4564     0.073    0.229    0.373    0.093    0.232
Gt_4565     0.073    0.229    0.373    0.127    0.198
Gt_4566     0.073    0.229    0.373    0.161    0.165
Gt_4567     0.073    0.229    0.373    0.194    0.131
Gt_4568     0.073    0.229    0.373    0.228    0.097
Gt_4569     0.073    0.229    0.373    0.262    0.064
Gt_4570     0.073    0.229    0.373    0.295    0.030
Gt_4571     0.073    0.229    0.373    0.325    0.000
Gt_4572     0.073    0.229    0.406    0.026    0.266
Gt_4573     0.073    0.229    0.406    0.060    0.232
Gt_4574     0.073    0.229    0.406    0.093    0.198
Gt_4575     0.073    0.229    0.406    0.127    0.165
Gt_4576     0.073    0.229    0.406    0.161    0.131
Gt_4577     0.073    0.229    0.406    0.194    0.097
Gt_4578     0.073    0.229    0.406    0.228    0.064
Gt_4579     0.073    0.229    0.406    0.262    0.030
Gt_4580     0.073    0.229    0.406    0.292    0.000
Gt_4581     0.073    0.229    0.440    0.026    0.232
Gt_4582     0.073    0.229    0.440    0.060    0.198
Gt_4583     0.073    0.229    0.440    0.093    0.165
Gt_4584     0.073    0.229    0.440    0.127    0.131
Gt_4585     0.073    0.229    0.440    0.161    0.097
Gt_4586     0.073    0.229    0.440    0.194    0.064
Gt_4587     0.073    0.229    0.440    0.228    0.030
Gt_4588     0.073    0.229    0.440    0.258    0.000
Gt_4589     0.073    0.229    0.474    0.026    0.198
Gt_4590     0.073    0.229    0.474    0.060    0.165
Gt_4591     0.073    0.229    0.474    0.093    0.131
Gt_4592     0.073    0.229    0.474    0.127    0.097
Gt_4593     0.073    0.229    0.474    0.161    0.064
Gt_4594     0.073    0.229    0.474    0.194    0.030
Gt_4595     0.073    0.229    0.474    0.224    0.000
Gt_4596     0.073    0.229    0.507    0.026    0.165
Gt_4597     0.073    0.229    0.507    0.060    0.131
Gt_4598     0.073    0.229    0.507    0.093    0.097
Gt_4599     0.073    0.229    0.507    0.127    0.064
Gt_4600     0.073    0.229    0.507    0.161    0.030
Gt_4601     0.073    0.229    0.507    0.191    0.000
Gt_4602     0.073    0.229    0.541    0.026    0.131
Gt_4603     0.073    0.229    0.541    0.060    0.097
Gt_4604     0.073    0.229    0.541    0.093    0.064
Gt_4605     0.073    0.229    0.541    0.127    0.030
Gt_4606     0.073    0.229    0.541    0.157    0.000
Gt_4607     0.073    0.229    0.575    0.026    0.097
Gt_4608     0.073    0.229    0.575    0.060    0.064
Gt_4609     0.073    0.229    0.575    0.093    0.030
Gt_4610     0.073    0.229    0.575    0.123    0.000
Gt_4611     0.073    0.229    0.608    0.026    0.064
Gt_4612     0.073    0.229    0.608    0.060    0.030
Gt_4613     0.073    0.229    0.608    0.090    0.000
Gt_4614     0.073    0.229    0.642    0.026    0.030
Gt_4615     0.073    0.229    0.642    0.056    0.000
Gt_4616     0.073    0.229    0.672    0.026    0.000
Gt_4617     0.073    0.230    0.036    0.026    0.635
Gt_4618     0.073    0.230    0.036    0.060    0.602
Gt_4619     0.073    0.230    0.036    0.093    0.568
Gt_4620     0.073    0.230    0.036    0.127    0.534
Gt_4621     0.073    0.230    0.036    0.161    0.501
Gt_4622     0.073    0.230    0.036    0.194    0.467
Gt_4623     0.073    0.230    0.036    0.228    0.433
Gt_4624     0.073    0.230    0.036    0.262    0.400
Gt_4625     0.073    0.230    0.036    0.295    0.366
Gt_4626     0.073    0.230    0.036    0.329    0.332
Gt_4627     0.073    0.230    0.036    0.363    0.299
Gt_4628     0.073    0.230    0.036    0.396    0.265
Gt_4629     0.073    0.230    0.036    0.430    0.231
Gt_4630     0.073    0.230    0.036    0.464    0.198
Gt_4631     0.073    0.230    0.036    0.497    0.164
Gt_4632     0.073    0.230    0.036    0.531    0.130
Gt_4633     0.073    0.230    0.036    0.565    0.097
Gt_4634     0.073    0.230    0.036    0.598    0.063
Gt_4635     0.073    0.230    0.036    0.632    0.029
Gt_4636     0.073    0.230    0.036    0.661    0.000
Gt_4637     0.073    0.230    0.070    0.026    0.602
Gt_4638     0.073    0.230    0.070    0.060    0.568
Gt_4639     0.073    0.230    0.070    0.093    0.534
Gt_4640     0.073    0.230    0.070    0.127    0.501
Gt_4641     0.073    0.230    0.070    0.161    0.467
Gt_4642     0.073    0.230    0.070    0.194    0.433
Gt_4643     0.073    0.230    0.070    0.228    0.400
Gt_4644     0.073    0.230    0.070    0.262    0.366
Gt_4645     0.073    0.230    0.070    0.295    0.332
Gt_4646     0.073    0.230    0.070    0.329    0.299
Gt_4647     0.073    0.230    0.070    0.363    0.265
Gt_4648     0.073    0.230    0.070    0.396    0.231
Gt_4649     0.073    0.230    0.070    0.430    0.198
Gt_4650     0.073    0.230    0.070    0.464    0.164
Gt_4651     0.073    0.230    0.070    0.497    0.130
Gt_4652     0.073    0.230    0.070    0.531    0.097
Gt_4653     0.073    0.230    0.070    0.565    0.063
Gt_4654     0.073    0.230    0.070    0.598    0.029
Gt_4655     0.073    0.230    0.070    0.628    0.000
Gt_4656     0.073    0.230    0.103    0.026    0.568
Gt_4657     0.073    0.230    0.103    0.060    0.534
Gt_4658     0.073    0.230    0.103    0.093    0.501
Gt_4659     0.073    0.230    0.103    0.127    0.467
Gt_4660     0.073    0.230    0.103    0.161    0.433
Gt_4661     0.073    0.230    0.103    0.194    0.400
Gt_4662     0.073    0.230    0.103    0.228    0.366
Gt_4663     0.073    0.230    0.103    0.262    0.332
Gt_4664     0.073    0.230    0.103    0.295    0.299
Gt_4665     0.073    0.230    0.103    0.329    0.265
Gt_4666     0.073    0.230    0.103    0.363    0.231
Gt_4667     0.073    0.230    0.103    0.396    0.198
Gt_4668     0.073    0.230    0.103    0.430    0.164
Gt_4669     0.073    0.230    0.103    0.464    0.130
Gt_4670     0.073    0.230    0.103    0.497    0.097
Gt_4671     0.073    0.230    0.103    0.531    0.063
Gt_4672     0.073    0.230    0.103    0.565    0.029
Gt_4673     0.073    0.230    0.103    0.594    0.000
Gt_4674     0.073    0.230    0.137    0.026    0.534
Gt_4675     0.073    0.230    0.137    0.060    0.501
Gt_4676     0.073    0.230    0.137    0.093    0.467
Gt_4677     0.073    0.230    0.137    0.127    0.433
Gt_4678     0.073    0.230    0.137    0.161    0.400
Gt_4679     0.073    0.230    0.137    0.194    0.366
Gt_4680     0.073    0.230    0.137    0.228    0.332
Gt_4681     0.073    0.230    0.137    0.262    0.299
Gt_4682     0.073    0.230    0.137    0.295    0.265
Gt_4683     0.073    0.230    0.137    0.329    0.231
Gt_4684     0.073    0.230    0.137    0.363    0.198
Gt_4685     0.073    0.230    0.137    0.396    0.164
Gt_4686     0.073    0.230    0.137    0.430    0.130
Gt_4687     0.073    0.230    0.137    0.464    0.097
Gt_4688     0.073    0.230    0.137    0.497    0.063
Gt_4689     0.073    0.230    0.137    0.531    0.029
Gt_4690     0.073    0.230    0.137    0.560    0.000
Gt_4691     0.073    0.230    0.171    0.026    0.501
Gt_4692     0.073    0.230    0.171    0.060    0.467
Gt_4693     0.073    0.230    0.171    0.093    0.433
Gt_4694     0.073    0.230    0.171    0.127    0.400
Gt_4695     0.073    0.230    0.171    0.161    0.366
Gt_4696     0.073    0.230    0.171    0.194    0.332
Gt_4697     0.073    0.230    0.171    0.228    0.299
Gt_4698     0.073    0.230    0.171    0.262    0.265
Gt_4699     0.073    0.230    0.171    0.295    0.231
Gt_4700     0.073    0.230    0.171    0.329    0.198
Gt_4701     0.073    0.230    0.171    0.363    0.164
Gt_4702     0.073    0.230    0.171    0.396    0.130
Gt_4703     0.073    0.230    0.171    0.430    0.097
Gt_4704     0.073    0.230    0.171    0.464    0.063
Gt_4705     0.073    0.230    0.171    0.497    0.029
Gt_4706     0.073    0.230    0.171    0.527    0.000
Gt_4707     0.073    0.230    0.204    0.026    0.467
Gt_4708     0.073    0.230    0.204    0.060    0.433
Gt_4709     0.073    0.230    0.204    0.093    0.400
Gt_4710     0.073    0.230    0.204    0.127    0.366
Gt_4711     0.073    0.230    0.204    0.161    0.332
Gt_4712     0.073    0.230    0.204    0.194    0.299
Gt_4713     0.073    0.230    0.204    0.228    0.265
Gt_4714     0.073    0.230    0.204    0.262    0.231
Gt_4715     0.073    0.230    0.204    0.295    0.198
Gt_4716     0.073    0.230    0.204    0.329    0.164
Gt_4717     0.073    0.230    0.204    0.363    0.130
Gt_4718     0.073    0.230    0.204    0.396    0.097
Gt_4719     0.073    0.230    0.204    0.430    0.063
Gt_4720     0.073    0.230    0.204    0.464    0.029
Gt_4721     0.073    0.230    0.204    0.493    0.000
Gt_4722     0.073    0.230    0.238    0.026    0.433
Gt_4723     0.073    0.230    0.238    0.060    0.400
Gt_4724     0.073    0.230    0.238    0.093    0.366
Gt_4725     0.073    0.230    0.238    0.127    0.332
Gt_4726     0.073    0.230    0.238    0.161    0.299
Gt_4727     0.073    0.230    0.238    0.194    0.265
Gt_4728     0.073    0.230    0.238    0.228    0.231
Gt_4729     0.073    0.230    0.238    0.262    0.198
Gt_4730     0.073    0.230    0.238    0.295    0.164
Gt_4731     0.073    0.230    0.238    0.329    0.130
Gt_4732     0.073    0.230    0.238    0.363    0.097
Gt_4733     0.073    0.230    0.238    0.396    0.063
Gt_4734     0.073    0.230    0.238    0.430    0.029
Gt_4735     0.073    0.230    0.238    0.459    0.000
Gt_4736     0.073    0.230    0.272    0.026    0.400
Gt_4737     0.073    0.230    0.272    0.060    0.366
Gt_4738     0.073    0.230    0.272    0.093    0.332
Gt_4739     0.073    0.230    0.272    0.127    0.299
Gt_4740     0.073    0.230    0.272    0.161    0.265
Gt_4741     0.073    0.230    0.272    0.194    0.231
Gt_4742     0.073    0.230    0.272    0.228    0.198
Gt_4743     0.073    0.230    0.272    0.262    0.164
Gt_4744     0.073    0.230    0.272    0.295    0.130
Gt_4745     0.073    0.230    0.272    0.329    0.097
Gt_4746     0.073    0.230    0.272    0.363    0.063
Gt_4747     0.073    0.230    0.272    0.396    0.029
Gt_4748     0.073    0.230    0.272    0.426    0.000
Gt_4749     0.073    0.230    0.305    0.026    0.366
Gt_4750     0.073    0.230    0.305    0.060    0.332
Gt_4751     0.073    0.230    0.305    0.093    0.299
Gt_4752     0.073    0.230    0.305    0.127    0.265
Gt_4753     0.073    0.230    0.305    0.161    0.231
Gt_4754     0.073    0.230    0.305    0.194    0.198
Gt_4755     0.073    0.230    0.305    0.228    0.164
Gt_4756     0.073    0.230    0.305    0.262    0.130
Gt_4757     0.073    0.230    0.305    0.295    0.097
Gt_4758     0.073    0.230    0.305    0.329    0.063
Gt_4759     0.073    0.230    0.305    0.363    0.029
Gt_4760     0.073    0.230    0.305    0.392    0.000
Gt_4761     0.073    0.230    0.339    0.026    0.332
Gt_4762     0.073    0.230    0.339    0.060    0.299
Gt_4763     0.073    0.230    0.339    0.093    0.265
Gt_4764     0.073    0.230    0.339    0.127    0.231
Gt_4765     0.073    0.230    0.339    0.161    0.198
Gt_4766     0.073    0.230    0.339    0.194    0.164
Gt_4767     0.073    0.230    0.339    0.228    0.130
Gt_4768     0.073    0.230    0.339    0.262    0.097
Gt_4769     0.073    0.230    0.339    0.295    0.063
Gt_4770     0.073    0.230    0.339    0.329    0.029
Gt_4771     0.073    0.230    0.339    0.358    0.000
Gt_4772     0.073    0.230    0.373    0.026    0.299
Gt_4773     0.073    0.230    0.373    0.060    0.265
Gt_4774     0.073    0.230    0.373    0.093    0.231
Gt_4775     0.073    0.230    0.373    0.127    0.198
Gt_4776     0.073    0.230    0.373    0.161    0.164
Gt_4777     0.073    0.230    0.373    0.194    0.130
Gt_4778     0.073    0.230    0.373    0.228    0.097
Gt_4779     0.073    0.230    0.373    0.262    0.063
Gt_4780     0.073    0.230    0.373    0.295    0.029
Gt_4781     0.073    0.230    0.373    0.325    0.000
Gt_4782     0.073    0.230    0.406    0.026    0.265
Gt_4783     0.073    0.230    0.406    0.060    0.231
Gt_4784     0.073    0.230    0.406    0.093    0.198
Gt_4785     0.073    0.230    0.406    0.127    0.164
Gt_4786     0.073    0.230    0.406    0.161    0.130
Gt_4787     0.073    0.230    0.406    0.194    0.097
Gt_4788     0.073    0.230    0.406    0.228    0.063
Gt_4789     0.073    0.230    0.406    0.262    0.029
Gt_4790     0.073    0.230    0.406    0.291    0.000
Gt_4791     0.073    0.230    0.440    0.026    0.231
Gt_4792     0.073    0.230    0.440    0.060    0.198
Gt_4793     0.073    0.230    0.440    0.093    0.164
Gt_4794     0.073    0.230    0.440    0.127    0.130
Gt_4795     0.073    0.230    0.440    0.161    0.097
Gt_4796     0.073    0.230    0.440    0.194    0.063
Gt_4797     0.073    0.230    0.440    0.228    0.029
Gt_4798     0.073    0.230    0.440    0.257    0.000
Gt_4799     0.073    0.230    0.474    0.026    0.198
Gt_4800     0.073    0.230    0.474    0.060    0.164
Gt_4801     0.073    0.230    0.474    0.093    0.130
Gt_4802     0.073    0.230    0.474    0.127    0.097
Gt_4803     0.073    0.230    0.474    0.161    0.063
Gt_4804     0.073    0.230    0.474    0.194    0.029
Gt_4805     0.073    0.230    0.474    0.224    0.000
Gt_4806     0.073    0.230    0.507    0.026    0.164
Gt_4807     0.073    0.230    0.507    0.060    0.130
Gt_4808     0.073    0.230    0.507    0.093    0.097
Gt_4809     0.073    0.230    0.507    0.127    0.063
Gt_4810     0.073    0.230    0.507    0.161    0.029
Gt_4811     0.073    0.230    0.507    0.190    0.000
Gt_4812     0.073    0.230    0.541    0.026    0.130
Gt_4813     0.073    0.230    0.541    0.060    0.097
Gt_4814     0.073    0.230    0.541    0.093    0.063
Gt_4815     0.073    0.230    0.541    0.127    0.029
Gt_4816     0.073    0.230    0.541    0.156    0.000
Gt_4817     0.073    0.230    0.575    0.026    0.097
Gt_4818     0.073    0.230    0.575    0.060    0.063
Gt_4819     0.073    0.230    0.575    0.093    0.029
Gt_4820     0.073    0.230    0.575    0.123    0.000
Gt_4821     0.073    0.230    0.608    0.026    0.063
Gt_4822     0.073    0.230    0.608    0.060    0.029
Gt_4823     0.073    0.230    0.608    0.089    0.000
Gt_4824     0.073    0.230    0.642    0.026    0.029
Gt_4825     0.073    0.230    0.642    0.055    0.000
Gt_4826     0.073    0.230    0.671    0.026    0.000
Gt_4827     0.107    0.061    0.036    0.026    0.771
Gt_4828     0.107    0.061    0.036    0.060    0.737
Gt_4829     0.107    0.061    0.036    0.093    0.703
Gt_4830     0.107    0.061    0.036    0.127    0.670
Gt_4831     0.107    0.061    0.036    0.161    0.636
Gt_4832     0.107    0.061    0.036    0.194    0.602
Gt_4833     0.107    0.061    0.036    0.228    0.569
Gt_4834     0.107    0.061    0.036    0.262    0.535
Gt_4835     0.107    0.061    0.036    0.295    0.501
Gt_4836     0.107    0.061    0.036    0.329    0.468
Gt_4837     0.107    0.061    0.036    0.363    0.434
Gt_4838     0.107    0.061    0.036    0.396    0.400
Gt_4839     0.107    0.061    0.036    0.430    0.367
Gt_4840     0.107    0.061    0.036    0.464    0.333
Gt_4841     0.107    0.061    0.036    0.497    0.299
Gt_4842     0.107    0.061    0.036    0.531    0.266
Gt_4843     0.107    0.061    0.036    0.565    0.232
Gt_4844     0.107    0.061    0.036    0.598    0.198
Gt_4845     0.107    0.061    0.036    0.632    0.165
Gt_4846     0.107    0.061    0.036    0.666    0.131
Gt_4847     0.107    0.061    0.036    0.699    0.097
Gt_4848     0.107    0.061    0.036    0.730    0.067
Gt_4849     0.107    0.061    0.070    0.026    0.737
Gt_4850     0.107    0.061    0.070    0.060    0.703
Gt_4851     0.107    0.061    0.070    0.093    0.670
Gt_4852     0.107    0.061    0.070    0.127    0.636
Gt_4853     0.107    0.061    0.070    0.161    0.602
Gt_4854     0.107    0.061    0.070    0.194    0.569
Gt_4855     0.107    0.061    0.070    0.228    0.535
Gt_4856     0.107    0.061    0.070    0.262    0.501
Gt_4857     0.107    0.061    0.070    0.295    0.468
Gt_4858     0.107    0.061    0.070    0.329    0.434
Gt_4859     0.107    0.061    0.070    0.363    0.400
Gt_4860     0.107    0.061    0.070    0.396    0.367
Gt_4861     0.107    0.061    0.070    0.430    0.333
Gt_4862     0.107    0.061    0.070    0.464    0.299
Gt_4863     0.107    0.061    0.070    0.497    0.266
Gt_4864     0.107    0.061    0.070    0.531    0.232
Gt_4865     0.107    0.061    0.070    0.565    0.198
Gt_4866     0.107    0.061    0.070    0.598    0.165
Gt_4867     0.107    0.061    0.070    0.632    0.131
Gt_4868     0.107    0.061    0.070    0.666    0.097
Gt_4869     0.107    0.061    0.070    0.699    0.064
Gt_4870     0.107    0.061    0.070    0.730    0.033
Gt_4871     0.107    0.061    0.103    0.026    0.703
Gt_4872     0.107    0.061    0.103    0.060    0.670
Gt_4873     0.107    0.061    0.103    0.093    0.636
Gt_4874     0.107    0.061    0.103    0.127    0.602
Gt_4875     0.107    0.061    0.103    0.161    0.569
Gt_4876     0.107    0.061    0.103    0.194    0.535
Gt_4877     0.107    0.061    0.103    0.228    0.501
Gt_4878     0.107    0.061    0.103    0.262    0.468
Gt_4879     0.107    0.061    0.103    0.295    0.434
Gt_4880     0.107    0.061    0.103    0.329    0.400
Gt_4881     0.107    0.061    0.103    0.363    0.367
Gt_4882     0.107    0.061    0.103    0.396    0.333
Gt_4883     0.107    0.061    0.103    0.430    0.299
Gt_4884     0.107    0.061    0.103    0.464    0.266
Gt_4885     0.107    0.061    0.103    0.497    0.232
Gt_4886     0.107    0.061    0.103    0.531    0.198
Gt_4887     0.107    0.061    0.103    0.565    0.165
Gt_4888     0.107    0.061    0.103    0.598    0.131
Gt_4889     0.107    0.061    0.103    0.632    0.097
Gt_4890     0.107    0.061    0.103    0.666    0.064
Gt_4891     0.107    0.061    0.103    0.699    0.030
Gt_4892     0.107    0.061    0.103    0.729    0.000
Gt_4893     0.107    0.061    0.137    0.026    0.670
Gt_4894     0.107    0.061    0.137    0.060    0.636
Gt_4895     0.107    0.061    0.137    0.093    0.602
Gt_4896     0.107    0.061    0.137    0.127    0.569
Gt_4897     0.107    0.061    0.137    0.161    0.535
Gt_4898     0.107    0.061    0.137    0.194    0.501
Gt_4899     0.107    0.061    0.137    0.228    0.468
Gt_4900     0.107    0.061    0.137    0.262    0.434
Gt_4901     0.107    0.061    0.137    0.295    0.400
Gt_4902     0.107    0.061    0.137    0.329    0.367
Gt_4903     0.107    0.061    0.137    0.363    0.333
Gt_4904     0.107    0.061    0.137    0.396    0.299
Gt_4905     0.107    0.061    0.137    0.430    0.266
Gt_4906     0.107    0.061    0.137    0.464    0.232
Gt_4907     0.107    0.061    0.137    0.497    0.198
Gt_4908     0.107    0.061    0.137    0.531    0.165
Gt_4909     0.107    0.061    0.137    0.565    0.131
Gt_4910     0.107    0.061    0.137    0.598    0.097
Gt_4911     0.107    0.061    0.137    0.632    0.064
Gt_4912     0.107    0.061    0.137    0.666    0.030
Gt_4913     0.107    0.061    0.137    0.696    0.000
Gt_4914     0.107    0.061    0.171    0.026    0.636
Gt_4915     0.107    0.061    0.171    0.060    0.602
Gt_4916     0.107    0.061    0.171    0.093    0.569
Gt_4917     0.107    0.061    0.171    0.127    0.535
Gt_4918     0.107    0.061    0.171    0.161    0.501
Gt_4919     0.107    0.061    0.171    0.194    0.468
Gt_4920     0.107    0.061    0.171    0.228    0.434
Gt_4921     0.107    0.061    0.171    0.262    0.400
Gt_4922     0.107    0.061    0.171    0.295    0.367
