
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab23        0.232    0.768
ab26        0.265    0.735
ab29        0.297    0.703
ab33        0.330    0.670
ab36        0.363    0.637
ab39        0.395    0.605
ab42        0.428    0.572
ab46        0.461    0.539
ab49        0.493    0.507
ab52        0.526    0.474
ab55        0.559    0.441
ab59        0.591    0.409
ab62        0.624    0.376
ab65        0.657    0.343
ab68        0.689    0.311
ab72        0.722    0.278
ab75        0.755    0.245
ab78        0.787    0.213
ab80        0.802    0.198

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.884    0.116
fo91        0.917    0.083
fo94        0.950    0.050
fo98.2      0.982    0.018
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp67        0.672    0.328
sp70        0.705    0.295
sp73        0.738    0.262
sp77        0.771    0.229
sp80        0.804    0.196
sp80        0.809    0.191

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op88__0     0.000    0.887    0.113
Op91__0     0.000    0.920    0.080
Op94__0     0.000    0.941    0.059
Op88__3     0.033    0.854    0.109
Op91__3     0.033    0.887    0.077
Op94__3     0.033    0.908    0.057
Op88__6     0.066    0.820    0.106
Op91__6     0.066    0.854    0.075
Op94__6     0.066    0.875    0.055
Op88__9     0.100    0.787    0.102
Op91__9     0.100    0.820    0.072
Op94__9     0.100    0.842    0.053
Op88_13     0.133    0.754    0.098
Op91_13     0.133    0.787    0.069
Op94_13     0.133    0.809    0.051
Op88_16     0.166    0.721    0.094
Op91_16     0.166    0.754    0.067
Op94_16     0.166    0.775    0.049
Op88_17     0.170    0.717    0.094
Op91_17     0.170    0.750    0.066
Op94_17     0.170    0.771    0.049

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_7998     0.098    0.096    0.471    0.253    0.081
Gt_7999     0.098    0.096    0.471    0.287    0.047
Gt_8000     0.098    0.096    0.471    0.321    0.014
Gt_8001     0.098    0.096    0.471    0.334    0.000
Gt_8002     0.098    0.096    0.505    0.119    0.182
Gt_8003     0.098    0.096    0.505    0.152    0.148
Gt_8004     0.098    0.096    0.505    0.186    0.115
Gt_8005     0.098    0.096    0.505    0.220    0.081
Gt_8006     0.098    0.096    0.505    0.253    0.047
Gt_8007     0.098    0.096    0.505    0.287    0.014
Gt_8008     0.098    0.096    0.505    0.300    0.000
Gt_8009     0.098    0.096    0.539    0.119    0.148
Gt_8010     0.098    0.096    0.539    0.152    0.115
Gt_8011     0.098    0.096    0.539    0.186    0.081
Gt_8012     0.098    0.096    0.539    0.220    0.047
Gt_8013     0.098    0.096    0.539    0.253    0.014
Gt_8014     0.098    0.096    0.539    0.267    0.000
Gt_8015     0.098    0.096    0.572    0.119    0.115
Gt_8016     0.098    0.096    0.572    0.152    0.081
Gt_8017     0.098    0.096    0.572    0.186    0.047
Gt_8018     0.098    0.096    0.572    0.220    0.014
Gt_8019     0.098    0.096    0.572    0.233    0.000
Gt_8020     0.098    0.096    0.606    0.119    0.081
Gt_8021     0.098    0.096    0.606    0.152    0.047
Gt_8022     0.098    0.096    0.606    0.186    0.014
Gt_8023     0.098    0.096    0.606    0.199    0.000
Gt_8024     0.098    0.096    0.640    0.119    0.047
Gt_8025     0.098    0.096    0.640    0.152    0.014
Gt_8026     0.098    0.096    0.640    0.166    0.000
Gt_8027     0.098    0.096    0.672    0.119    0.015
Gt_8028     0.098    0.096    0.672    0.134    0.000
Gt_8029     0.098    0.130    0.000    0.119    0.653
Gt_8030     0.098    0.130    0.000    0.152    0.620
Gt_8031     0.098    0.130    0.000    0.186    0.586
Gt_8032     0.098    0.130    0.000    0.220    0.552
Gt_8033     0.098    0.130    0.000    0.253    0.519
Gt_8034     0.098    0.130    0.000    0.287    0.485
Gt_8035     0.098    0.130    0.000    0.321    0.451
Gt_8036     0.098    0.130    0.000    0.354    0.418
Gt_8037     0.098    0.130    0.000    0.388    0.384
Gt_8038     0.098    0.130    0.000    0.422    0.350
Gt_8039     0.098    0.130    0.000    0.455    0.317
Gt_8040     0.098    0.130    0.000    0.489    0.283
Gt_8041     0.098    0.130    0.000    0.523    0.249
Gt_8042     0.098    0.130    0.000    0.556    0.216
Gt_8043     0.098    0.130    0.000    0.590    0.182
Gt_8044     0.098    0.130    0.000    0.624    0.148
Gt_8045     0.098    0.130    0.000    0.657    0.115
Gt_8046     0.098    0.130    0.000    0.691    0.081
Gt_8047     0.098    0.130    0.000    0.725    0.047
Gt_8048     0.098    0.130    0.000    0.758    0.014
Gt_8049     0.098    0.130    0.000    0.765    0.007
Gt_8050     0.098    0.130    0.034    0.119    0.620
Gt_8051     0.098    0.130    0.034    0.152    0.586
Gt_8052     0.098    0.130    0.034    0.186    0.552
Gt_8053     0.098    0.130    0.034    0.220    0.519
Gt_8054     0.098    0.130    0.034    0.253    0.485
Gt_8055     0.098    0.130    0.034    0.287    0.451
Gt_8056     0.098    0.130    0.034    0.321    0.418
Gt_8057     0.098    0.130    0.034    0.354    0.384
Gt_8058     0.098    0.130    0.034    0.388    0.350
Gt_8059     0.098    0.130    0.034    0.422    0.317
Gt_8060     0.098    0.130    0.034    0.455    0.283
Gt_8061     0.098    0.130    0.034    0.489    0.249
Gt_8062     0.098    0.130    0.034    0.523    0.216
Gt_8063     0.098    0.130    0.034    0.556    0.182
Gt_8064     0.098    0.130    0.034    0.590    0.148
Gt_8065     0.098    0.130    0.034    0.624    0.115
Gt_8066     0.098    0.130    0.034    0.657    0.081
Gt_8067     0.098    0.130    0.034    0.691    0.047
Gt_8068     0.098    0.130    0.034    0.725    0.014
Gt_8069     0.098    0.130    0.034    0.738    0.000
Gt_8070     0.098    0.130    0.067    0.119    0.586
Gt_8071     0.098    0.130    0.067    0.152    0.552
Gt_8072     0.098    0.130    0.067    0.186    0.519
Gt_8073     0.098    0.130    0.067    0.220    0.485
Gt_8074     0.098    0.130    0.067    0.253    0.451
Gt_8075     0.098    0.130    0.067    0.287    0.418
Gt_8076     0.098    0.130    0.067    0.321    0.384
Gt_8077     0.098    0.130    0.067    0.354    0.350
Gt_8078     0.098    0.130    0.067    0.388    0.317
Gt_8079     0.098    0.130    0.067    0.422    0.283
Gt_8080     0.098    0.130    0.067    0.455    0.249
Gt_8081     0.098    0.130    0.067    0.489    0.216
Gt_8082     0.098    0.130    0.067    0.523    0.182
Gt_8083     0.098    0.130    0.067    0.556    0.148
Gt_8084     0.098    0.130    0.067    0.590    0.115
Gt_8085     0.098    0.130    0.067    0.624    0.081
Gt_8086     0.098    0.130    0.067    0.657    0.047
Gt_8087     0.098    0.130    0.067    0.691    0.014
Gt_8088     0.098    0.130    0.067    0.704    0.000
Gt_8089     0.098    0.130    0.101    0.119    0.552
Gt_8090     0.098    0.130    0.101    0.152    0.519
Gt_8091     0.098    0.130    0.101    0.186    0.485
Gt_8092     0.098    0.130    0.101    0.220    0.451
Gt_8093     0.098    0.130    0.101    0.253    0.418
Gt_8094     0.098    0.130    0.101    0.287    0.384
Gt_8095     0.098    0.130    0.101    0.321    0.350
Gt_8096     0.098    0.130    0.101    0.354    0.317
Gt_8097     0.098    0.130    0.101    0.388    0.283
Gt_8098     0.098    0.130    0.101    0.422    0.249
Gt_8099     0.098    0.130    0.101    0.455    0.216
Gt_8100     0.098    0.130    0.101    0.489    0.182
Gt_8101     0.098    0.130    0.101    0.523    0.148
Gt_8102     0.098    0.130    0.101    0.556    0.115
Gt_8103     0.098    0.130    0.101    0.590    0.081
Gt_8104     0.098    0.130    0.101    0.624    0.047
Gt_8105     0.098    0.130    0.101    0.657    0.014
Gt_8106     0.098    0.130    0.101    0.671    0.000
Gt_8107     0.098    0.130    0.135    0.119    0.519
Gt_8108     0.098    0.130    0.135    0.152    0.485
Gt_8109     0.098    0.130    0.135    0.186    0.451
Gt_8110     0.098    0.130    0.135    0.220    0.418
Gt_8111     0.098    0.130    0.135    0.253    0.384
Gt_8112     0.098    0.130    0.135    0.287    0.350
Gt_8113     0.098    0.130    0.135    0.321    0.317
Gt_8114     0.098    0.130    0.135    0.354    0.283
Gt_8115     0.098    0.130    0.135    0.388    0.249
Gt_8116     0.098    0.130    0.135    0.422    0.216
Gt_8117     0.098    0.130    0.135    0.455    0.182
Gt_8118     0.098    0.130    0.135    0.489    0.148
Gt_8119     0.098    0.130    0.135    0.523    0.115
Gt_8120     0.098    0.130    0.135    0.556    0.081
Gt_8121     0.098    0.130    0.135    0.590    0.047
Gt_8122     0.098    0.130    0.135    0.624    0.014
Gt_8123     0.098    0.130    0.135    0.637    0.000
Gt_8124     0.098    0.130    0.168    0.119    0.485
Gt_8125     0.098    0.130    0.168    0.152    0.451
Gt_8126     0.098    0.130    0.168    0.186    0.418
Gt_8127     0.098    0.130    0.168    0.220    0.384
Gt_8128     0.098    0.130    0.168    0.253    0.350
Gt_8129     0.098    0.130    0.168    0.287    0.317
Gt_8130     0.098    0.130    0.168    0.321    0.283
Gt_8131     0.098    0.130    0.168    0.354    0.249
Gt_8132     0.098    0.130    0.168    0.388    0.216
Gt_8133     0.098    0.130    0.168    0.422    0.182
Gt_8134     0.098    0.130    0.168    0.455    0.148
Gt_8135     0.098    0.130    0.168    0.489    0.115
Gt_8136     0.098    0.130    0.168    0.523    0.081
Gt_8137     0.098    0.130    0.168    0.556    0.047
Gt_8138     0.098    0.130    0.168    0.590    0.014
Gt_8139     0.098    0.130    0.168    0.603    0.000
Gt_8140     0.098    0.130    0.202    0.119    0.451
Gt_8141     0.098    0.130    0.202    0.152    0.418
Gt_8142     0.098    0.130    0.202    0.186    0.384
Gt_8143     0.098    0.130    0.202    0.220    0.350
Gt_8144     0.098    0.130    0.202    0.253    0.317
Gt_8145     0.098    0.130    0.202    0.287    0.283
Gt_8146     0.098    0.130    0.202    0.321    0.249
Gt_8147     0.098    0.130    0.202    0.354    0.216
Gt_8148     0.098    0.130    0.202    0.388    0.182
Gt_8149     0.098    0.130    0.202    0.422    0.148
Gt_8150     0.098    0.130    0.202    0.455    0.115
Gt_8151     0.098    0.130    0.202    0.489    0.081
Gt_8152     0.098    0.130    0.202    0.523    0.047
Gt_8153     0.098    0.130    0.202    0.556    0.014
Gt_8154     0.098    0.130    0.202    0.570    0.000
Gt_8155     0.098    0.130    0.236    0.119    0.418
Gt_8156     0.098    0.130    0.236    0.152    0.384
Gt_8157     0.098    0.130    0.236    0.186    0.350
Gt_8158     0.098    0.130    0.236    0.220    0.317
Gt_8159     0.098    0.130    0.236    0.253    0.283
Gt_8160     0.098    0.130    0.236    0.287    0.249
Gt_8161     0.098    0.130    0.236    0.321    0.216
Gt_8162     0.098    0.130    0.236    0.354    0.182
Gt_8163     0.098    0.130    0.236    0.388    0.148
Gt_8164     0.098    0.130    0.236    0.422    0.115
Gt_8165     0.098    0.130    0.236    0.455    0.081
Gt_8166     0.098    0.130    0.236    0.489    0.047
Gt_8167     0.098    0.130    0.236    0.523    0.014
Gt_8168     0.098    0.130    0.236    0.536    0.000
Gt_8169     0.098    0.130    0.269    0.119    0.384
Gt_8170     0.098    0.130    0.269    0.152    0.350
Gt_8171     0.098    0.130    0.269    0.186    0.317
Gt_8172     0.098    0.130    0.269    0.220    0.283
Gt_8173     0.098    0.130    0.269    0.253    0.249
Gt_8174     0.098    0.130    0.269    0.287    0.216
Gt_8175     0.098    0.130    0.269    0.321    0.182
Gt_8176     0.098    0.130    0.269    0.354    0.148
Gt_8177     0.098    0.130    0.269    0.388    0.115
Gt_8178     0.098    0.130    0.269    0.422    0.081
Gt_8179     0.098    0.130    0.269    0.455    0.047
Gt_8180     0.098    0.130    0.269    0.489    0.014
Gt_8181     0.098    0.130    0.269    0.502    0.000
Gt_8182     0.098    0.130    0.303    0.119    0.350
Gt_8183     0.098    0.130    0.303    0.152    0.317
Gt_8184     0.098    0.130    0.303    0.186    0.283
Gt_8185     0.098    0.130    0.303    0.220    0.249
Gt_8186     0.098    0.130    0.303    0.253    0.216
Gt_8187     0.098    0.130    0.303    0.287    0.182
Gt_8188     0.098    0.130    0.303    0.321    0.148
Gt_8189     0.098    0.130    0.303    0.354    0.115
Gt_8190     0.098    0.130    0.303    0.388    0.081
Gt_8191     0.098    0.130    0.303    0.422    0.047
Gt_8192     0.098    0.130    0.303    0.455    0.014
Gt_8193     0.098    0.130    0.303    0.469    0.000
Gt_8194     0.098    0.130    0.337    0.119    0.317
Gt_8195     0.098    0.130    0.337    0.152    0.283
Gt_8196     0.098    0.130    0.337    0.186    0.249
Gt_8197     0.098    0.130    0.337    0.220    0.216
Gt_8198     0.098    0.130    0.337    0.253    0.182
Gt_8199     0.098    0.130    0.337    0.287    0.148
Gt_8200     0.098    0.130    0.337    0.321    0.115
Gt_8201     0.098    0.130    0.337    0.354    0.081
Gt_8202     0.098    0.130    0.337    0.388    0.047
Gt_8203     0.098    0.130    0.337    0.422    0.014
Gt_8204     0.098    0.130    0.337    0.435    0.000
Gt_8205     0.098    0.130    0.370    0.119    0.283
Gt_8206     0.098    0.130    0.370    0.152    0.249
Gt_8207     0.098    0.130    0.370    0.186    0.216
Gt_8208     0.098    0.130    0.370    0.220    0.182
Gt_8209     0.098    0.130    0.370    0.253    0.148
Gt_8210     0.098    0.130    0.370    0.287    0.115
Gt_8211     0.098    0.130    0.370    0.321    0.081
Gt_8212     0.098    0.130    0.370    0.354    0.047
Gt_8213     0.098    0.130    0.370    0.388    0.014
Gt_8214     0.098    0.130    0.370    0.401    0.000
Gt_8215     0.098    0.130    0.404    0.119    0.249
Gt_8216     0.098    0.130    0.404    0.152    0.216
Gt_8217     0.098    0.130    0.404    0.186    0.182
Gt_8218     0.098    0.130    0.404    0.220    0.148
Gt_8219     0.098    0.130    0.404    0.253    0.115
Gt_8220     0.098    0.130    0.404    0.287    0.081
Gt_8221     0.098    0.130    0.404    0.321    0.047
Gt_8222     0.098    0.130    0.404    0.354    0.014
Gt_8223     0.098    0.130    0.404    0.368    0.000
Gt_8224     0.098    0.130    0.438    0.119    0.216
Gt_8225     0.098    0.130    0.438    0.152    0.182
Gt_8226     0.098    0.130    0.438    0.186    0.148
Gt_8227     0.098    0.130    0.438    0.220    0.115
Gt_8228     0.098    0.130    0.438    0.253    0.081
Gt_8229     0.098    0.130    0.438    0.287    0.047
Gt_8230     0.098    0.130    0.438    0.321    0.014
Gt_8231     0.098    0.130    0.438    0.334    0.000
Gt_8232     0.098    0.130    0.471    0.119    0.182
Gt_8233     0.098    0.130    0.471    0.152    0.148
Gt_8234     0.098    0.130    0.471    0.186    0.115
Gt_8235     0.098    0.130    0.471    0.220    0.081
Gt_8236     0.098    0.130    0.471    0.253    0.047
Gt_8237     0.098    0.130    0.471    0.287    0.014
Gt_8238     0.098    0.130    0.471    0.300    0.000
Gt_8239     0.098    0.130    0.505    0.119    0.148
Gt_8240     0.098    0.130    0.505    0.152    0.115
Gt_8241     0.098    0.130    0.505    0.186    0.081
Gt_8242     0.098    0.130    0.505    0.220    0.047
Gt_8243     0.098    0.130    0.505    0.253    0.014
Gt_8244     0.098    0.130    0.505    0.267    0.000
Gt_8245     0.098    0.130    0.539    0.119    0.115
Gt_8246     0.098    0.130    0.539    0.152    0.081
Gt_8247     0.098    0.130    0.539    0.186    0.047
Gt_8248     0.098    0.130    0.539    0.220    0.014
Gt_8249     0.098    0.130    0.539    0.233    0.000
Gt_8250     0.098    0.130    0.572    0.119    0.081
Gt_8251     0.098    0.130    0.572    0.152    0.047
Gt_8252     0.098    0.130    0.572    0.186    0.014
Gt_8253     0.098    0.130    0.572    0.199    0.000
Gt_8254     0.098    0.130    0.606    0.119    0.047
Gt_8255     0.098    0.130    0.606    0.152    0.014
Gt_8256     0.098    0.130    0.606    0.166    0.000
Gt_8257     0.098    0.130    0.640    0.119    0.014
Gt_8258     0.098    0.130    0.640    0.132    0.000
Gt_8259     0.098    0.130    0.653    0.119    0.000
Gt_8260     0.098    0.164    0.000    0.119    0.620
Gt_8261     0.098    0.164    0.000    0.152    0.586
Gt_8262     0.098    0.164    0.000    0.186    0.552
Gt_8263     0.098    0.164    0.000    0.220    0.519
Gt_8264     0.098    0.164    0.000    0.253    0.485
Gt_8265     0.098    0.164    0.000    0.287    0.451
Gt_8266     0.098    0.164    0.000    0.321    0.418
Gt_8267     0.098    0.164    0.000    0.354    0.384
Gt_8268     0.098    0.164    0.000    0.388    0.350
Gt_8269     0.098    0.164    0.000    0.422    0.317
Gt_8270     0.098    0.164    0.000    0.455    0.283
Gt_8271     0.098    0.164    0.000    0.489    0.249
Gt_8272     0.098    0.164    0.000    0.523    0.216
Gt_8273     0.098    0.164    0.000    0.556    0.182
Gt_8274     0.098    0.164    0.000    0.590    0.148
Gt_8275     0.098    0.164    0.000    0.624    0.115
Gt_8276     0.098    0.164    0.000    0.657    0.081
Gt_8277     0.098    0.164    0.000    0.691    0.047
Gt_8278     0.098    0.164    0.000    0.725    0.014
Gt_8279     0.098    0.164    0.000    0.738    0.000
Gt_8280     0.098    0.164    0.034    0.119    0.586
Gt_8281     0.098    0.164    0.034    0.152    0.552
Gt_8282     0.098    0.164    0.034    0.186    0.519
Gt_8283     0.098    0.164    0.034    0.220    0.485
Gt_8284     0.098    0.164    0.034    0.253    0.451
Gt_8285     0.098    0.164    0.034    0.287    0.418
Gt_8286     0.098    0.164    0.034    0.321    0.384
Gt_8287     0.098    0.164    0.034    0.354    0.350
Gt_8288     0.098    0.164    0.034    0.388    0.317
Gt_8289     0.098    0.164    0.034    0.422    0.283
Gt_8290     0.098    0.164    0.034    0.455    0.249
Gt_8291     0.098    0.164    0.034    0.489    0.216
Gt_8292     0.098    0.164    0.034    0.523    0.182
Gt_8293     0.098    0.164    0.034    0.556    0.148
Gt_8294     0.098    0.164    0.034    0.590    0.115
Gt_8295     0.098    0.164    0.034    0.624    0.081
Gt_8296     0.098    0.164    0.034    0.657    0.047
Gt_8297     0.098    0.164    0.034    0.691    0.014
Gt_8298     0.098    0.164    0.034    0.704    0.000
Gt_8299     0.098    0.164    0.067    0.119    0.552
Gt_8300     0.098    0.164    0.067    0.152    0.519
Gt_8301     0.098    0.164    0.067    0.186    0.485
Gt_8302     0.098    0.164    0.067    0.220    0.451
Gt_8303     0.098    0.164    0.067    0.253    0.418
Gt_8304     0.098    0.164    0.067    0.287    0.384
Gt_8305     0.098    0.164    0.067    0.321    0.350
Gt_8306     0.098    0.164    0.067    0.354    0.317
Gt_8307     0.098    0.164    0.067    0.388    0.283
Gt_8308     0.098    0.164    0.067    0.422    0.249
Gt_8309     0.098    0.164    0.067    0.455    0.216
Gt_8310     0.098    0.164    0.067    0.489    0.182
Gt_8311     0.098    0.164    0.067    0.523    0.148
Gt_8312     0.098    0.164    0.067    0.556    0.115
Gt_8313     0.098    0.164    0.067    0.590    0.081
Gt_8314     0.098    0.164    0.067    0.624    0.047
Gt_8315     0.098    0.164    0.067    0.657    0.014
Gt_8316     0.098    0.164    0.067    0.671    0.000
Gt_8317     0.098    0.164    0.101    0.119    0.519
Gt_8318     0.098    0.164    0.101    0.152    0.485
Gt_8319     0.098    0.164    0.101    0.186    0.451
Gt_8320     0.098    0.164    0.101    0.220    0.418
Gt_8321     0.098    0.164    0.101    0.253    0.384
Gt_8322     0.098    0.164    0.101    0.287    0.350
Gt_8323     0.098    0.164    0.101    0.321    0.317
Gt_8324     0.098    0.164    0.101    0.354    0.283
Gt_8325     0.098    0.164    0.101    0.388    0.249
Gt_8326     0.098    0.164    0.101    0.422    0.216
Gt_8327     0.098    0.164    0.101    0.455    0.182
Gt_8328     0.098    0.164    0.101    0.489    0.148
Gt_8329     0.098    0.164    0.101    0.523    0.115
Gt_8330     0.098    0.164    0.101    0.556    0.081
Gt_8331     0.098    0.164    0.101    0.590    0.047
Gt_8332     0.098    0.164    0.101    0.624    0.014
Gt_8333     0.098    0.164    0.101    0.637    0.000
Gt_8334     0.098    0.164    0.135    0.119    0.485
Gt_8335     0.098    0.164    0.135    0.152    0.451
Gt_8336     0.098    0.164    0.135    0.186    0.418
Gt_8337     0.098    0.164    0.135    0.220    0.384
Gt_8338     0.098    0.164    0.135    0.253    0.350
Gt_8339     0.098    0.164    0.135    0.287    0.317
Gt_8340     0.098    0.164    0.135    0.321    0.283
Gt_8341     0.098    0.164    0.135    0.354    0.249
Gt_8342     0.098    0.164    0.135    0.388    0.216
Gt_8343     0.098    0.164    0.135    0.422    0.182
Gt_8344     0.098    0.164    0.135    0.455    0.148
Gt_8345     0.098    0.164    0.135    0.489    0.115
Gt_8346     0.098    0.164    0.135    0.523    0.081
Gt_8347     0.098    0.164    0.135    0.556    0.047
Gt_8348     0.098    0.164    0.135    0.590    0.014
Gt_8349     0.098    0.164    0.135    0.603    0.000
Gt_8350     0.098    0.164    0.168    0.119    0.451
Gt_8351     0.098    0.164    0.168    0.152    0.418
Gt_8352     0.098    0.164    0.168    0.186    0.384
Gt_8353     0.098    0.164    0.168    0.220    0.350
Gt_8354     0.098    0.164    0.168    0.253    0.317
Gt_8355     0.098    0.164    0.168    0.287    0.283
Gt_8356     0.098    0.164    0.168    0.321    0.249
Gt_8357     0.098    0.164    0.168    0.354    0.216
Gt_8358     0.098    0.164    0.168    0.388    0.182
Gt_8359     0.098    0.164    0.168    0.422    0.148
Gt_8360     0.098    0.164    0.168    0.455    0.115
Gt_8361     0.098    0.164    0.168    0.489    0.081
Gt_8362     0.098    0.164    0.168    0.523    0.047
Gt_8363     0.098    0.164    0.168    0.556    0.014
Gt_8364     0.098    0.164    0.168    0.570    0.000
Gt_8365     0.098    0.164    0.202    0.119    0.418
Gt_8366     0.098    0.164    0.202    0.152    0.384
Gt_8367     0.098    0.164    0.202    0.186    0.350
Gt_8368     0.098    0.164    0.202    0.220    0.317
Gt_8369     0.098    0.164    0.202    0.253    0.283
Gt_8370     0.098    0.164    0.202    0.287    0.249
Gt_8371     0.098    0.164    0.202    0.321    0.216
Gt_8372     0.098    0.164    0.202    0.354    0.182
Gt_8373     0.098    0.164    0.202    0.388    0.148
Gt_8374     0.098    0.164    0.202    0.422    0.115
Gt_8375     0.098    0.164    0.202    0.455    0.081
Gt_8376     0.098    0.164    0.202    0.489    0.047
Gt_8377     0.098    0.164    0.202    0.523    0.014
Gt_8378     0.098    0.164    0.202    0.536    0.000
Gt_8379     0.098    0.164    0.236    0.119    0.384
Gt_8380     0.098    0.164    0.236    0.152    0.350
Gt_8381     0.098    0.164    0.236    0.186    0.317
Gt_8382     0.098    0.164    0.236    0.220    0.283
Gt_8383     0.098    0.164    0.236    0.253    0.249
Gt_8384     0.098    0.164    0.236    0.287    0.216
Gt_8385     0.098    0.164    0.236    0.321    0.182
Gt_8386     0.098    0.164    0.236    0.354    0.148
Gt_8387     0.098    0.164    0.236    0.388    0.115
Gt_8388     0.098    0.164    0.236    0.422    0.081
Gt_8389     0.098    0.164    0.236    0.455    0.047
Gt_8390     0.098    0.164    0.236    0.489    0.014
Gt_8391     0.098    0.164    0.236    0.502    0.000
Gt_8392     0.098    0.164    0.269    0.119    0.350
Gt_8393     0.098    0.164    0.269    0.152    0.317
Gt_8394     0.098    0.164    0.269    0.186    0.283
Gt_8395     0.098    0.164    0.269    0.220    0.249
Gt_8396     0.098    0.164    0.269    0.253    0.216
Gt_8397     0.098    0.164    0.269    0.287    0.182
Gt_8398     0.098    0.164    0.269    0.321    0.148
Gt_8399     0.098    0.164    0.269    0.354    0.115
Gt_8400     0.098    0.164    0.269    0.388    0.081
Gt_8401     0.098    0.164    0.269    0.422    0.047
Gt_8402     0.098    0.164    0.269    0.455    0.014
Gt_8403     0.098    0.164    0.269    0.469    0.000
Gt_8404     0.098    0.164    0.303    0.119    0.317
Gt_8405     0.098    0.164    0.303    0.152    0.283
Gt_8406     0.098    0.164    0.303    0.186    0.249
Gt_8407     0.098    0.164    0.303    0.220    0.216
Gt_8408     0.098    0.164    0.303    0.253    0.182
Gt_8409     0.098    0.164    0.303    0.287    0.148
Gt_8410     0.098    0.164    0.303    0.321    0.115
Gt_8411     0.098    0.164    0.303    0.354    0.081
Gt_8412     0.098    0.164    0.303    0.388    0.047
Gt_8413     0.098    0.164    0.303    0.422    0.014
Gt_8414     0.098    0.164    0.303    0.435    0.000
Gt_8415     0.098    0.164    0.337    0.119    0.283
Gt_8416     0.098    0.164    0.337    0.152    0.249
Gt_8417     0.098    0.164    0.337    0.186    0.216
Gt_8418     0.098    0.164    0.337    0.220    0.182
Gt_8419     0.098    0.164    0.337    0.253    0.148
Gt_8420     0.098    0.164    0.337    0.287    0.115
Gt_8421     0.098    0.164    0.337    0.321    0.081
Gt_8422     0.098    0.164    0.337    0.354    0.047
Gt_8423     0.098    0.164    0.337    0.388    0.014
Gt_8424     0.098    0.164    0.337    0.401    0.000
Gt_8425     0.098    0.164    0.370    0.119    0.249
Gt_8426     0.098    0.164    0.370    0.152    0.216
Gt_8427     0.098    0.164    0.370    0.186    0.182
Gt_8428     0.098    0.164    0.370    0.220    0.148
Gt_8429     0.098    0.164    0.370    0.253    0.115
Gt_8430     0.098    0.164    0.370    0.287    0.081
Gt_8431     0.098    0.164    0.370    0.321    0.047
Gt_8432     0.098    0.164    0.370    0.354    0.014
Gt_8433     0.098    0.164    0.370    0.368    0.000
Gt_8434     0.098    0.164    0.404    0.119    0.216
Gt_8435     0.098    0.164    0.404    0.152    0.182
Gt_8436     0.098    0.164    0.404    0.186    0.148
Gt_8437     0.098    0.164    0.404    0.220    0.115
Gt_8438     0.098    0.164    0.404    0.253    0.081
Gt_8439     0.098    0.164    0.404    0.287    0.047
Gt_8440     0.098    0.164    0.404    0.321    0.014
Gt_8441     0.098    0.164    0.404    0.334    0.000
Gt_8442     0.098    0.164    0.438    0.119    0.182
Gt_8443     0.098    0.164    0.438    0.152    0.148
Gt_8444     0.098    0.164    0.438    0.186    0.115
Gt_8445     0.098    0.164    0.438    0.220    0.081
Gt_8446     0.098    0.164    0.438    0.253    0.047
Gt_8447     0.098    0.164    0.438    0.287    0.014
Gt_8448     0.098    0.164    0.438    0.300    0.000
Gt_8449     0.098    0.164    0.471    0.119    0.148
Gt_8450     0.098    0.164    0.471    0.152    0.115
Gt_8451     0.098    0.164    0.471    0.186    0.081
Gt_8452     0.098    0.164    0.471    0.220    0.047
Gt_8453     0.098    0.164    0.471    0.253    0.014
Gt_8454     0.098    0.164    0.471    0.267    0.000
Gt_8455     0.098    0.164    0.505    0.119    0.115
Gt_8456     0.098    0.164    0.505    0.152    0.081
Gt_8457     0.098    0.164    0.505    0.186    0.047
Gt_8458     0.098    0.164    0.505    0.220    0.014
Gt_8459     0.098    0.164    0.505    0.233    0.000
Gt_8460     0.098    0.164    0.539    0.119    0.081
Gt_8461     0.098    0.164    0.539    0.152    0.047
Gt_8462     0.098    0.164    0.539    0.186    0.014
Gt_8463     0.098    0.164    0.539    0.199    0.000
Gt_8464     0.098    0.164    0.572    0.119    0.047
Gt_8465     0.098    0.164    0.572    0.152    0.014
Gt_8466     0.098    0.164    0.572    0.166    0.000
Gt_8467     0.098    0.164    0.606    0.119    0.014
Gt_8468     0.098    0.164    0.606    0.132    0.000
Gt_8469     0.098    0.164    0.620    0.119    0.000
Gt_8470     0.098    0.197    0.000    0.119    0.586
Gt_8471     0.098    0.197    0.000    0.152    0.552
Gt_8472     0.098    0.197    0.000    0.186    0.519
Gt_8473     0.098    0.197    0.000    0.220    0.485
Gt_8474     0.098    0.197    0.000    0.253    0.451
Gt_8475     0.098    0.197    0.000    0.287    0.418
Gt_8476     0.098    0.197    0.000    0.321    0.384
Gt_8477     0.098    0.197    0.000    0.354    0.350
Gt_8478     0.098    0.197    0.000    0.388    0.317
