
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab23        0.233    0.767
ab26        0.265    0.735
ab29        0.298    0.702
ab33        0.331    0.669
ab36        0.363    0.637
ab39        0.396    0.604
ab42        0.429    0.571
ab46        0.461    0.539
ab49        0.494    0.506
ab52        0.527    0.473
ab55        0.559    0.441
ab59        0.592    0.408
ab62        0.625    0.375
ab65        0.657    0.343
ab66        0.662    0.338

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo88        0.890    0.110
fo92        0.923    0.077
fo95        0.955    0.045
fo96.4      0.964    0.036

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp79        0.796    0.204
sp80        0.808    0.192

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op90__0     0.000    0.908    0.092
Op94__0     0.000    0.941    0.059
Op94__0     0.000    0.944    0.056
Op90__3     0.033    0.875    0.089
Op94__3     0.033    0.908    0.057
Op94__3     0.033    0.911    0.054
Op90__6     0.066    0.842    0.086
Op94__6     0.066    0.875    0.055
Op94__6     0.066    0.878    0.052
Op90__9     0.100    0.808    0.083
Op94__9     0.100    0.842    0.053
Op94__9     0.100    0.845    0.050
Op90_13     0.133    0.775    0.080
Op94_13     0.133    0.808    0.051
Op94_13     0.133    0.811    0.049
Op90_16     0.161    0.747    0.077
Op94_16     0.161    0.780    0.049
Op94_16     0.161    0.783    0.047

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_3999     0.070    0.231    0.104    0.223    0.373
Gt_4000     0.070    0.231    0.104    0.256    0.339
Gt_4001     0.070    0.231    0.104    0.290    0.306
Gt_4002     0.070    0.231    0.104    0.324    0.272
Gt_4003     0.070    0.231    0.104    0.357    0.238
Gt_4004     0.070    0.231    0.104    0.391    0.205
Gt_4005     0.070    0.231    0.104    0.425    0.171
Gt_4006     0.070    0.231    0.104    0.458    0.137
Gt_4007     0.070    0.231    0.104    0.492    0.104
Gt_4008     0.070    0.231    0.104    0.526    0.070
Gt_4009     0.070    0.231    0.104    0.559    0.036
Gt_4010     0.070    0.231    0.104    0.593    0.003
Gt_4011     0.070    0.231    0.104    0.596    0.000
Gt_4012     0.070    0.231    0.137    0.054    0.508
Gt_4013     0.070    0.231    0.137    0.088    0.474
Gt_4014     0.070    0.231    0.137    0.122    0.440
Gt_4015     0.070    0.231    0.137    0.155    0.407
Gt_4016     0.070    0.231    0.137    0.189    0.373
Gt_4017     0.070    0.231    0.137    0.223    0.339
Gt_4018     0.070    0.231    0.137    0.256    0.306
Gt_4019     0.070    0.231    0.137    0.290    0.272
Gt_4020     0.070    0.231    0.137    0.324    0.238
Gt_4021     0.070    0.231    0.137    0.357    0.205
Gt_4022     0.070    0.231    0.137    0.391    0.171
Gt_4023     0.070    0.231    0.137    0.425    0.137
Gt_4024     0.070    0.231    0.137    0.458    0.104
Gt_4025     0.070    0.231    0.137    0.492    0.070
Gt_4026     0.070    0.231    0.137    0.526    0.036
Gt_4027     0.070    0.231    0.137    0.559    0.003
Gt_4028     0.070    0.231    0.137    0.562    0.000
Gt_4029     0.070    0.231    0.171    0.054    0.474
Gt_4030     0.070    0.231    0.171    0.088    0.440
Gt_4031     0.070    0.231    0.171    0.122    0.407
Gt_4032     0.070    0.231    0.171    0.155    0.373
Gt_4033     0.070    0.231    0.171    0.189    0.339
Gt_4034     0.070    0.231    0.171    0.223    0.306
Gt_4035     0.070    0.231    0.171    0.256    0.272
Gt_4036     0.070    0.231    0.171    0.290    0.238
Gt_4037     0.070    0.231    0.171    0.324    0.205
Gt_4038     0.070    0.231    0.171    0.357    0.171
Gt_4039     0.070    0.231    0.171    0.391    0.137
Gt_4040     0.070    0.231    0.171    0.425    0.104
Gt_4041     0.070    0.231    0.171    0.458    0.070
Gt_4042     0.070    0.231    0.171    0.492    0.036
Gt_4043     0.070    0.231    0.171    0.526    0.003
Gt_4044     0.070    0.231    0.171    0.528    0.000
Gt_4045     0.070    0.231    0.205    0.054    0.440
Gt_4046     0.070    0.231    0.205    0.088    0.407
Gt_4047     0.070    0.231    0.205    0.122    0.373
Gt_4048     0.070    0.231    0.205    0.155    0.339
Gt_4049     0.070    0.231    0.205    0.189    0.306
Gt_4050     0.070    0.231    0.205    0.223    0.272
Gt_4051     0.070    0.231    0.205    0.256    0.238
Gt_4052     0.070    0.231    0.205    0.290    0.205
Gt_4053     0.070    0.231    0.205    0.324    0.171
Gt_4054     0.070    0.231    0.205    0.357    0.137
Gt_4055     0.070    0.231    0.205    0.391    0.104
Gt_4056     0.070    0.231    0.205    0.425    0.070
Gt_4057     0.070    0.231    0.205    0.458    0.036
Gt_4058     0.070    0.231    0.205    0.492    0.003
Gt_4059     0.070    0.231    0.205    0.495    0.000
Gt_4060     0.070    0.231    0.238    0.054    0.407
Gt_4061     0.070    0.231    0.238    0.088    0.373
Gt_4062     0.070    0.231    0.238    0.122    0.339
Gt_4063     0.070    0.231    0.238    0.155    0.306
Gt_4064     0.070    0.231    0.238    0.189    0.272
Gt_4065     0.070    0.231    0.238    0.223    0.238
Gt_4066     0.070    0.231    0.238    0.256    0.205
Gt_4067     0.070    0.231    0.238    0.290    0.171
Gt_4068     0.070    0.231    0.238    0.324    0.137
Gt_4069     0.070    0.231    0.238    0.357    0.104
Gt_4070     0.070    0.231    0.238    0.391    0.070
Gt_4071     0.070    0.231    0.238    0.425    0.036
Gt_4072     0.070    0.231    0.238    0.458    0.003
Gt_4073     0.070    0.231    0.238    0.461    0.000
Gt_4074     0.070    0.231    0.272    0.054    0.373
Gt_4075     0.070    0.231    0.272    0.088    0.339
Gt_4076     0.070    0.231    0.272    0.122    0.306
Gt_4077     0.070    0.231    0.272    0.155    0.272
Gt_4078     0.070    0.231    0.272    0.189    0.238
Gt_4079     0.070    0.231    0.272    0.223    0.205
Gt_4080     0.070    0.231    0.272    0.256    0.171
Gt_4081     0.070    0.231    0.272    0.290    0.137
Gt_4082     0.070    0.231    0.272    0.324    0.104
Gt_4083     0.070    0.231    0.272    0.357    0.070
Gt_4084     0.070    0.231    0.272    0.391    0.036
Gt_4085     0.070    0.231    0.272    0.425    0.003
Gt_4086     0.070    0.231    0.272    0.427    0.000
Gt_4087     0.070    0.231    0.306    0.054    0.339
Gt_4088     0.070    0.231    0.306    0.088    0.306
Gt_4089     0.070    0.231    0.306    0.122    0.272
Gt_4090     0.070    0.231    0.306    0.155    0.238
Gt_4091     0.070    0.231    0.306    0.189    0.205
Gt_4092     0.070    0.231    0.306    0.223    0.171
Gt_4093     0.070    0.231    0.306    0.256    0.137
Gt_4094     0.070    0.231    0.306    0.290    0.104
Gt_4095     0.070    0.231    0.306    0.324    0.070
Gt_4096     0.070    0.231    0.306    0.357    0.036
Gt_4097     0.070    0.231    0.306    0.391    0.003
Gt_4098     0.070    0.231    0.306    0.394    0.000
Gt_4099     0.070    0.231    0.339    0.054    0.306
Gt_4100     0.070    0.231    0.339    0.088    0.272
Gt_4101     0.070    0.231    0.339    0.122    0.238
Gt_4102     0.070    0.231    0.339    0.155    0.205
Gt_4103     0.070    0.231    0.339    0.189    0.171
Gt_4104     0.070    0.231    0.339    0.223    0.137
Gt_4105     0.070    0.231    0.339    0.256    0.104
Gt_4106     0.070    0.231    0.339    0.290    0.070
Gt_4107     0.070    0.231    0.339    0.324    0.036
Gt_4108     0.070    0.231    0.339    0.357    0.003
Gt_4109     0.070    0.231    0.339    0.360    0.000
Gt_4110     0.070    0.231    0.373    0.054    0.272
Gt_4111     0.070    0.231    0.373    0.088    0.238
Gt_4112     0.070    0.231    0.373    0.122    0.205
Gt_4113     0.070    0.231    0.373    0.155    0.171
Gt_4114     0.070    0.231    0.373    0.189    0.137
Gt_4115     0.070    0.231    0.373    0.223    0.104
Gt_4116     0.070    0.231    0.373    0.256    0.070
Gt_4117     0.070    0.231    0.373    0.290    0.036
Gt_4118     0.070    0.231    0.373    0.324    0.003
Gt_4119     0.070    0.231    0.373    0.326    0.000
Gt_4120     0.070    0.231    0.407    0.054    0.238
Gt_4121     0.070    0.231    0.407    0.088    0.205
Gt_4122     0.070    0.231    0.407    0.122    0.171
Gt_4123     0.070    0.231    0.407    0.155    0.137
Gt_4124     0.070    0.231    0.407    0.189    0.104
Gt_4125     0.070    0.231    0.407    0.223    0.070
Gt_4126     0.070    0.231    0.407    0.256    0.036
Gt_4127     0.070    0.231    0.407    0.290    0.003
Gt_4128     0.070    0.231    0.407    0.293    0.000
Gt_4129     0.070    0.231    0.440    0.054    0.205
Gt_4130     0.070    0.231    0.440    0.088    0.171
Gt_4131     0.070    0.231    0.440    0.122    0.137
Gt_4132     0.070    0.231    0.440    0.155    0.104
Gt_4133     0.070    0.231    0.440    0.189    0.070
Gt_4134     0.070    0.231    0.440    0.223    0.036
Gt_4135     0.070    0.231    0.440    0.256    0.003
Gt_4136     0.070    0.231    0.440    0.259    0.000
Gt_4137     0.070    0.231    0.474    0.054    0.171
Gt_4138     0.070    0.231    0.474    0.088    0.137
Gt_4139     0.070    0.231    0.474    0.122    0.104
Gt_4140     0.070    0.231    0.474    0.155    0.070
Gt_4141     0.070    0.231    0.474    0.189    0.036
Gt_4142     0.070    0.231    0.474    0.223    0.003
Gt_4143     0.070    0.231    0.474    0.225    0.000
Gt_4144     0.070    0.231    0.508    0.054    0.137
Gt_4145     0.070    0.231    0.508    0.088    0.104
Gt_4146     0.070    0.231    0.508    0.122    0.070
Gt_4147     0.070    0.231    0.508    0.155    0.036
Gt_4148     0.070    0.231    0.508    0.189    0.003
Gt_4149     0.070    0.231    0.508    0.192    0.000
Gt_4150     0.070    0.231    0.541    0.054    0.104
Gt_4151     0.070    0.231    0.541    0.088    0.070
Gt_4152     0.070    0.231    0.541    0.122    0.036
Gt_4153     0.070    0.231    0.541    0.155    0.003
Gt_4154     0.070    0.231    0.541    0.158    0.000
Gt_4155     0.070    0.231    0.575    0.054    0.070
Gt_4156     0.070    0.231    0.575    0.088    0.036
Gt_4157     0.070    0.231    0.575    0.122    0.003
Gt_4158     0.070    0.231    0.575    0.124    0.000
Gt_4159     0.070    0.231    0.609    0.054    0.036
Gt_4160     0.070    0.231    0.609    0.088    0.003
Gt_4161     0.070    0.231    0.609    0.091    0.000
Gt_4162     0.070    0.231    0.642    0.054    0.003
Gt_4163     0.070    0.231    0.642    0.057    0.000
Gt_4164     0.070    0.231    0.645    0.054    0.000
Gt_4165     0.103    0.072    0.036    0.054    0.734
Gt_4166     0.103    0.072    0.036    0.088    0.700
Gt_4167     0.103    0.072    0.036    0.122    0.667
Gt_4168     0.103    0.072    0.036    0.155    0.633
Gt_4169     0.103    0.072    0.036    0.189    0.599
Gt_4170     0.103    0.072    0.036    0.223    0.566
Gt_4171     0.103    0.072    0.036    0.256    0.532
Gt_4172     0.103    0.072    0.036    0.290    0.498
Gt_4173     0.103    0.072    0.036    0.324    0.465
Gt_4174     0.103    0.072    0.036    0.357    0.431
Gt_4175     0.103    0.072    0.036    0.391    0.397
Gt_4176     0.103    0.072    0.036    0.425    0.364
Gt_4177     0.103    0.072    0.036    0.458    0.330
Gt_4178     0.103    0.072    0.036    0.492    0.296
Gt_4179     0.103    0.072    0.036    0.526    0.263
Gt_4180     0.103    0.072    0.036    0.559    0.229
Gt_4181     0.103    0.072    0.036    0.593    0.195
Gt_4182     0.103    0.072    0.036    0.627    0.162
Gt_4183     0.103    0.072    0.036    0.660    0.128
Gt_4184     0.103    0.072    0.036    0.694    0.094
Gt_4185     0.103    0.072    0.036    0.728    0.061
Gt_4186     0.103    0.072    0.036    0.737    0.052
Gt_4187     0.103    0.072    0.070    0.054    0.700
Gt_4188     0.103    0.072    0.070    0.088    0.667
Gt_4189     0.103    0.072    0.070    0.122    0.633
Gt_4190     0.103    0.072    0.070    0.155    0.599
Gt_4191     0.103    0.072    0.070    0.189    0.566
Gt_4192     0.103    0.072    0.070    0.223    0.532
Gt_4193     0.103    0.072    0.070    0.256    0.498
Gt_4194     0.103    0.072    0.070    0.290    0.465
Gt_4195     0.103    0.072    0.070    0.324    0.431
Gt_4196     0.103    0.072    0.070    0.357    0.397
Gt_4197     0.103    0.072    0.070    0.391    0.364
Gt_4198     0.103    0.072    0.070    0.425    0.330
Gt_4199     0.103    0.072    0.070    0.458    0.296
Gt_4200     0.103    0.072    0.070    0.492    0.263
Gt_4201     0.103    0.072    0.070    0.526    0.229
Gt_4202     0.103    0.072    0.070    0.559    0.195
Gt_4203     0.103    0.072    0.070    0.593    0.162
Gt_4204     0.103    0.072    0.070    0.627    0.128
Gt_4205     0.103    0.072    0.070    0.660    0.094
Gt_4206     0.103    0.072    0.070    0.694    0.061
Gt_4207     0.103    0.072    0.070    0.728    0.027
Gt_4208     0.103    0.072    0.070    0.737    0.018
Gt_4209     0.103    0.072    0.104    0.054    0.667
Gt_4210     0.103    0.072    0.104    0.088    0.633
Gt_4211     0.103    0.072    0.104    0.122    0.599
Gt_4212     0.103    0.072    0.104    0.155    0.566
Gt_4213     0.103    0.072    0.104    0.189    0.532
Gt_4214     0.103    0.072    0.104    0.223    0.498
Gt_4215     0.103    0.072    0.104    0.256    0.465
Gt_4216     0.103    0.072    0.104    0.290    0.431
Gt_4217     0.103    0.072    0.104    0.324    0.397
Gt_4218     0.103    0.072    0.104    0.357    0.364
Gt_4219     0.103    0.072    0.104    0.391    0.330
Gt_4220     0.103    0.072    0.104    0.425    0.296
Gt_4221     0.103    0.072    0.104    0.458    0.263
Gt_4222     0.103    0.072    0.104    0.492    0.229
Gt_4223     0.103    0.072    0.104    0.526    0.195
Gt_4224     0.103    0.072    0.104    0.559    0.162
Gt_4225     0.103    0.072    0.104    0.593    0.128
Gt_4226     0.103    0.072    0.104    0.627    0.094
Gt_4227     0.103    0.072    0.104    0.660    0.061
Gt_4228     0.103    0.072    0.104    0.694    0.027
Gt_4229     0.103    0.072    0.104    0.721    0.000
Gt_4230     0.103    0.072    0.137    0.054    0.633
Gt_4231     0.103    0.072    0.137    0.088    0.599
Gt_4232     0.103    0.072    0.137    0.122    0.566
Gt_4233     0.103    0.072    0.137    0.155    0.532
Gt_4234     0.103    0.072    0.137    0.189    0.498
Gt_4235     0.103    0.072    0.137    0.223    0.465
Gt_4236     0.103    0.072    0.137    0.256    0.431
Gt_4237     0.103    0.072    0.137    0.290    0.397
Gt_4238     0.103    0.072    0.137    0.324    0.364
Gt_4239     0.103    0.072    0.137    0.357    0.330
Gt_4240     0.103    0.072    0.137    0.391    0.296
Gt_4241     0.103    0.072    0.137    0.425    0.263
Gt_4242     0.103    0.072    0.137    0.458    0.229
Gt_4243     0.103    0.072    0.137    0.492    0.195
Gt_4244     0.103    0.072    0.137    0.526    0.162
Gt_4245     0.103    0.072    0.137    0.559    0.128
Gt_4246     0.103    0.072    0.137    0.593    0.094
Gt_4247     0.103    0.072    0.137    0.627    0.061
Gt_4248     0.103    0.072    0.137    0.660    0.027
Gt_4249     0.103    0.072    0.137    0.687    0.000
Gt_4250     0.103    0.072    0.171    0.054    0.599
Gt_4251     0.103    0.072    0.171    0.088    0.566
Gt_4252     0.103    0.072    0.171    0.122    0.532
Gt_4253     0.103    0.072    0.171    0.155    0.498
Gt_4254     0.103    0.072    0.171    0.189    0.465
Gt_4255     0.103    0.072    0.171    0.223    0.431
Gt_4256     0.103    0.072    0.171    0.256    0.397
Gt_4257     0.103    0.072    0.171    0.290    0.364
Gt_4258     0.103    0.072    0.171    0.324    0.330
Gt_4259     0.103    0.072    0.171    0.357    0.296
Gt_4260     0.103    0.072    0.171    0.391    0.263
Gt_4261     0.103    0.072    0.171    0.425    0.229
Gt_4262     0.103    0.072    0.171    0.458    0.195
Gt_4263     0.103    0.072    0.171    0.492    0.162
Gt_4264     0.103    0.072    0.171    0.526    0.128
Gt_4265     0.103    0.072    0.171    0.559    0.094
Gt_4266     0.103    0.072    0.171    0.593    0.061
Gt_4267     0.103    0.072    0.171    0.627    0.027
Gt_4268     0.103    0.072    0.171    0.654    0.000
Gt_4269     0.103    0.072    0.205    0.054    0.566
Gt_4270     0.103    0.072    0.205    0.088    0.532
Gt_4271     0.103    0.072    0.205    0.122    0.498
Gt_4272     0.103    0.072    0.205    0.155    0.465
Gt_4273     0.103    0.072    0.205    0.189    0.431
Gt_4274     0.103    0.072    0.205    0.223    0.397
Gt_4275     0.103    0.072    0.205    0.256    0.364
Gt_4276     0.103    0.072    0.205    0.290    0.330
Gt_4277     0.103    0.072    0.205    0.324    0.296
Gt_4278     0.103    0.072    0.205    0.357    0.263
Gt_4279     0.103    0.072    0.205    0.391    0.229
Gt_4280     0.103    0.072    0.205    0.425    0.195
Gt_4281     0.103    0.072    0.205    0.458    0.162
Gt_4282     0.103    0.072    0.205    0.492    0.128
Gt_4283     0.103    0.072    0.205    0.526    0.094
Gt_4284     0.103    0.072    0.205    0.559    0.061
Gt_4285     0.103    0.072    0.205    0.593    0.027
Gt_4286     0.103    0.072    0.205    0.620    0.000
Gt_4287     0.103    0.072    0.238    0.054    0.532
Gt_4288     0.103    0.072    0.238    0.088    0.498
Gt_4289     0.103    0.072    0.238    0.122    0.465
Gt_4290     0.103    0.072    0.238    0.155    0.431
Gt_4291     0.103    0.072    0.238    0.189    0.397
Gt_4292     0.103    0.072    0.238    0.223    0.364
Gt_4293     0.103    0.072    0.238    0.256    0.330
Gt_4294     0.103    0.072    0.238    0.290    0.296
Gt_4295     0.103    0.072    0.238    0.324    0.263
Gt_4296     0.103    0.072    0.238    0.357    0.229
Gt_4297     0.103    0.072    0.238    0.391    0.195
Gt_4298     0.103    0.072    0.238    0.425    0.162
Gt_4299     0.103    0.072    0.238    0.458    0.128
Gt_4300     0.103    0.072    0.238    0.492    0.094
Gt_4301     0.103    0.072    0.238    0.526    0.061
Gt_4302     0.103    0.072    0.238    0.559    0.027
Gt_4303     0.103    0.072    0.238    0.586    0.000
Gt_4304     0.103    0.072    0.272    0.054    0.498
Gt_4305     0.103    0.072    0.272    0.088    0.465
Gt_4306     0.103    0.072    0.272    0.122    0.431
Gt_4307     0.103    0.072    0.272    0.155    0.397
Gt_4308     0.103    0.072    0.272    0.189    0.364
Gt_4309     0.103    0.072    0.272    0.223    0.330
Gt_4310     0.103    0.072    0.272    0.256    0.296
Gt_4311     0.103    0.072    0.272    0.290    0.263
Gt_4312     0.103    0.072    0.272    0.324    0.229
Gt_4313     0.103    0.072    0.272    0.357    0.195
Gt_4314     0.103    0.072    0.272    0.391    0.162
Gt_4315     0.103    0.072    0.272    0.425    0.128
Gt_4316     0.103    0.072    0.272    0.458    0.094
Gt_4317     0.103    0.072    0.272    0.492    0.061
Gt_4318     0.103    0.072    0.272    0.526    0.027
Gt_4319     0.103    0.072    0.272    0.553    0.000
Gt_4320     0.103    0.072    0.306    0.054    0.465
Gt_4321     0.103    0.072    0.306    0.088    0.431
Gt_4322     0.103    0.072    0.306    0.122    0.397
Gt_4323     0.103    0.072    0.306    0.155    0.364
Gt_4324     0.103    0.072    0.306    0.189    0.330
Gt_4325     0.103    0.072    0.306    0.223    0.296
Gt_4326     0.103    0.072    0.306    0.256    0.263
Gt_4327     0.103    0.072    0.306    0.290    0.229
Gt_4328     0.103    0.072    0.306    0.324    0.195
Gt_4329     0.103    0.072    0.306    0.357    0.162
Gt_4330     0.103    0.072    0.306    0.391    0.128
Gt_4331     0.103    0.072    0.306    0.425    0.094
Gt_4332     0.103    0.072    0.306    0.458    0.061
Gt_4333     0.103    0.072    0.306    0.492    0.027
Gt_4334     0.103    0.072    0.306    0.519    0.000
Gt_4335     0.103    0.072    0.339    0.054    0.431
Gt_4336     0.103    0.072    0.339    0.088    0.397
Gt_4337     0.103    0.072    0.339    0.122    0.364
Gt_4338     0.103    0.072    0.339    0.155    0.330
Gt_4339     0.103    0.072    0.339    0.189    0.296
Gt_4340     0.103    0.072    0.339    0.223    0.263
Gt_4341     0.103    0.072    0.339    0.256    0.229
Gt_4342     0.103    0.072    0.339    0.290    0.195
Gt_4343     0.103    0.072    0.339    0.324    0.162
Gt_4344     0.103    0.072    0.339    0.357    0.128
Gt_4345     0.103    0.072    0.339    0.391    0.094
Gt_4346     0.103    0.072    0.339    0.425    0.061
Gt_4347     0.103    0.072    0.339    0.458    0.027
Gt_4348     0.103    0.072    0.339    0.485    0.000
Gt_4349     0.103    0.072    0.373    0.054    0.397
Gt_4350     0.103    0.072    0.373    0.088    0.364
Gt_4351     0.103    0.072    0.373    0.122    0.330
Gt_4352     0.103    0.072    0.373    0.155    0.296
Gt_4353     0.103    0.072    0.373    0.189    0.263
Gt_4354     0.103    0.072    0.373    0.223    0.229
Gt_4355     0.103    0.072    0.373    0.256    0.195
Gt_4356     0.103    0.072    0.373    0.290    0.162
Gt_4357     0.103    0.072    0.373    0.324    0.128
Gt_4358     0.103    0.072    0.373    0.357    0.094
Gt_4359     0.103    0.072    0.373    0.391    0.061
Gt_4360     0.103    0.072    0.373    0.425    0.027
Gt_4361     0.103    0.072    0.373    0.452    0.000
Gt_4362     0.103    0.072    0.407    0.054    0.364
Gt_4363     0.103    0.072    0.407    0.088    0.330
Gt_4364     0.103    0.072    0.407    0.122    0.296
Gt_4365     0.103    0.072    0.407    0.155    0.263
Gt_4366     0.103    0.072    0.407    0.189    0.229
Gt_4367     0.103    0.072    0.407    0.223    0.195
Gt_4368     0.103    0.072    0.407    0.256    0.162
Gt_4369     0.103    0.072    0.407    0.290    0.128
Gt_4370     0.103    0.072    0.407    0.324    0.094
Gt_4371     0.103    0.072    0.407    0.357    0.061
Gt_4372     0.103    0.072    0.407    0.391    0.027
Gt_4373     0.103    0.072    0.407    0.418    0.000
Gt_4374     0.103    0.072    0.440    0.054    0.330
Gt_4375     0.103    0.072    0.440    0.088    0.296
Gt_4376     0.103    0.072    0.440    0.122    0.263
Gt_4377     0.103    0.072    0.440    0.155    0.229
Gt_4378     0.103    0.072    0.440    0.189    0.195
Gt_4379     0.103    0.072    0.440    0.223    0.162
Gt_4380     0.103    0.072    0.440    0.256    0.128
Gt_4381     0.103    0.072    0.440    0.290    0.094
Gt_4382     0.103    0.072    0.440    0.324    0.061
Gt_4383     0.103    0.072    0.440    0.357    0.027
Gt_4384     0.103    0.072    0.440    0.384    0.000
Gt_4385     0.103    0.072    0.474    0.054    0.296
Gt_4386     0.103    0.072    0.474    0.088    0.263
Gt_4387     0.103    0.072    0.474    0.122    0.229
Gt_4388     0.103    0.072    0.474    0.155    0.195
Gt_4389     0.103    0.072    0.474    0.189    0.162
Gt_4390     0.103    0.072    0.474    0.223    0.128
Gt_4391     0.103    0.072    0.474    0.256    0.094
Gt_4392     0.103    0.072    0.474    0.290    0.061
Gt_4393     0.103    0.072    0.474    0.324    0.027
Gt_4394     0.103    0.072    0.474    0.351    0.000
Gt_4395     0.103    0.072    0.508    0.054    0.263
Gt_4396     0.103    0.072    0.508    0.088    0.229
Gt_4397     0.103    0.072    0.508    0.122    0.195
Gt_4398     0.103    0.072    0.508    0.155    0.162
Gt_4399     0.103    0.072    0.508    0.189    0.128
Gt_4400     0.103    0.072    0.508    0.223    0.094
Gt_4401     0.103    0.072    0.508    0.256    0.061
Gt_4402     0.103    0.072    0.508    0.290    0.027
Gt_4403     0.103    0.072    0.508    0.317    0.000
Gt_4404     0.103    0.072    0.541    0.054    0.229
Gt_4405     0.103    0.072    0.541    0.088    0.195
Gt_4406     0.103    0.072    0.541    0.122    0.162
Gt_4407     0.103    0.072    0.541    0.155    0.128
Gt_4408     0.103    0.072    0.541    0.189    0.094
Gt_4409     0.103    0.072    0.541    0.223    0.061
Gt_4410     0.103    0.072    0.541    0.256    0.027
Gt_4411     0.103    0.072    0.541    0.283    0.000
Gt_4412     0.103    0.072    0.575    0.054    0.195
Gt_4413     0.103    0.072    0.575    0.088    0.162
Gt_4414     0.103    0.072    0.575    0.122    0.128
Gt_4415     0.103    0.072    0.575    0.155    0.094
Gt_4416     0.103    0.072    0.575    0.189    0.061
Gt_4417     0.103    0.072    0.575    0.223    0.027
Gt_4418     0.103    0.072    0.575    0.250    0.000
Gt_4419     0.103    0.072    0.609    0.054    0.162
Gt_4420     0.103    0.072    0.609    0.088    0.128
Gt_4421     0.103    0.072    0.609    0.122    0.094
Gt_4422     0.103    0.072    0.609    0.155    0.061
Gt_4423     0.103    0.072    0.609    0.189    0.027
Gt_4424     0.103    0.072    0.609    0.216    0.000
Gt_4425     0.103    0.072    0.642    0.054    0.128
Gt_4426     0.103    0.072    0.642    0.088    0.094
Gt_4427     0.103    0.072    0.642    0.122    0.061
Gt_4428     0.103    0.072    0.642    0.155    0.027
Gt_4429     0.103    0.072    0.642    0.182    0.000
Gt_4430     0.103    0.072    0.676    0.054    0.094
Gt_4431     0.103    0.072    0.676    0.088    0.061
Gt_4432     0.103    0.072    0.676    0.122    0.027
Gt_4433     0.103    0.072    0.676    0.149    0.000
Gt_4434     0.103    0.072    0.710    0.054    0.061
Gt_4435     0.103    0.072    0.710    0.088    0.027
Gt_4436     0.103    0.072    0.710    0.115    0.000
Gt_4437     0.103    0.072    0.726    0.054    0.044
Gt_4438     0.103    0.072    0.726    0.088    0.010
Gt_4439     0.103    0.072    0.726    0.098    0.000
Gt_4440     0.103    0.106    0.036    0.054    0.700
Gt_4441     0.103    0.106    0.036    0.088    0.667
Gt_4442     0.103    0.106    0.036    0.122    0.633
Gt_4443     0.103    0.106    0.036    0.155    0.599
Gt_4444     0.103    0.106    0.036    0.189    0.566
Gt_4445     0.103    0.106    0.036    0.223    0.532
Gt_4446     0.103    0.106    0.036    0.256    0.498
Gt_4447     0.103    0.106    0.036    0.290    0.465
Gt_4448     0.103    0.106    0.036    0.324    0.431
Gt_4449     0.103    0.106    0.036    0.357    0.397
Gt_4450     0.103    0.106    0.036    0.391    0.364
Gt_4451     0.103    0.106    0.036    0.425    0.330
Gt_4452     0.103    0.106    0.036    0.458    0.296
Gt_4453     0.103    0.106    0.036    0.492    0.263
Gt_4454     0.103    0.106    0.036    0.526    0.229
Gt_4455     0.103    0.106    0.036    0.559    0.195
Gt_4456     0.103    0.106    0.036    0.593    0.162
Gt_4457     0.103    0.106    0.036    0.627    0.128
Gt_4458     0.103    0.106    0.036    0.660    0.094
Gt_4459     0.103    0.106    0.036    0.694    0.061
Gt_4460     0.103    0.106    0.036    0.728    0.027
Gt_4461     0.103    0.106    0.036    0.737    0.018
Gt_4462     0.103    0.106    0.070    0.054    0.667
Gt_4463     0.103    0.106    0.070    0.088    0.633
Gt_4464     0.103    0.106    0.070    0.122    0.599
Gt_4465     0.103    0.106    0.070    0.155    0.566
Gt_4466     0.103    0.106    0.070    0.189    0.532
Gt_4467     0.103    0.106    0.070    0.223    0.498
Gt_4468     0.103    0.106    0.070    0.256    0.465
Gt_4469     0.103    0.106    0.070    0.290    0.431
Gt_4470     0.103    0.106    0.070    0.324    0.397
Gt_4471     0.103    0.106    0.070    0.357    0.364
Gt_4472     0.103    0.106    0.070    0.391    0.330
Gt_4473     0.103    0.106    0.070    0.425    0.296
Gt_4474     0.103    0.106    0.070    0.458    0.263
Gt_4475     0.103    0.106    0.070    0.492    0.229
Gt_4476     0.103    0.106    0.070    0.526    0.195
Gt_4477     0.103    0.106    0.070    0.559    0.162
Gt_4478     0.103    0.106    0.070    0.593    0.128
Gt_4479     0.103    0.106    0.070    0.627    0.094
Gt_4480     0.103    0.106    0.070    0.660    0.061
Gt_4481     0.103    0.106    0.070    0.694    0.027
Gt_4482     0.103    0.106    0.070    0.721    0.000
Gt_4483     0.103    0.106    0.104    0.054    0.633
Gt_4484     0.103    0.106    0.104    0.088    0.599
Gt_4485     0.103    0.106    0.104    0.122    0.566
