
Solution: Pl(h)     
            Endmember fractions:
            abh      an      
ab20        0.201    0.799
ab23        0.234    0.766
ab26        0.267    0.733
ab29        0.299    0.701
ab33        0.332    0.668
ab36        0.365    0.635
ab39        0.397    0.603
ab42        0.430    0.570
ab46        0.463    0.537
ab49        0.495    0.505
ab52        0.528    0.472
ab56        0.561    0.439
ab59        0.593    0.407
ab62        0.626    0.374
ab65        0.659    0.341
ab69        0.691    0.309
ab72        0.724    0.276
ab75        0.757    0.243
ab78        0.789    0.211
ab80        0.802    0.198

Solution: O(HP)     
            Endmember fractions:
            fo       fa      
fo89        0.891    0.109
fo92        0.924    0.076
fo95        0.957    0.043
fo99.0      0.990    0.010
fo99.1      0.991    0.009

Solution: Sp(HP)    
            Endmember fractions:
            sp       herc    
sp68        0.681    0.319
sp71        0.714    0.286
sp74        0.747    0.253
sp78        0.780    0.220
sp81        0.811    0.189

Solution: Opx(HP)   
            Endmember fractions:
            mgts     en       fs       * see footnotes 1 & 2
Op89__0     0.000    0.893    0.107
Op92__0     0.000    0.926    0.074
Op94__0     0.000    0.942    0.058
Op89__3     0.033    0.860    0.103
Op92__3     0.033    0.893    0.071
Op94__3     0.033    0.909    0.056
Op89__6     0.066    0.827    0.100
Op92__6     0.066    0.860    0.069
Op94__6     0.066    0.876    0.054
Op89__9     0.100    0.794    0.096
Op92__9     0.100    0.827    0.066
Op94__9     0.100    0.843    0.052
Op89_13     0.133    0.761    0.093
Op92_13     0.133    0.794    0.064
Op94_13     0.133    0.809    0.050
Op89_15     0.153    0.741    0.091
Op92_15     0.153    0.774    0.062
Op94_15     0.153    0.790    0.049

1 - Although the bulk composition of pseudocompounds for this solution is fixed,
 the proportions of its endmembers may vary due to respeciation.


2 - Proportions output here may sum to <1 because the ordered species
may have non-zero initial proportions.


Solution: Cpx(HP)   
            Endmember fractions:
            cats     jd       hed      di      
Gt_12606    0.164    0.091    0.505    0.225    0.014
Gt_12607    0.164    0.091    0.505    0.239    0.000
Gt_12608    0.164    0.091    0.539    0.091    0.115
Gt_12609    0.164    0.091    0.539    0.124    0.082
Gt_12610    0.164    0.091    0.539    0.158    0.048
Gt_12611    0.164    0.091    0.539    0.192    0.014
Gt_12612    0.164    0.091    0.539    0.206    0.000
Gt_12613    0.164    0.091    0.572    0.091    0.082
Gt_12614    0.164    0.091    0.572    0.124    0.048
Gt_12615    0.164    0.091    0.572    0.158    0.014
Gt_12616    0.164    0.091    0.572    0.172    0.000
Gt_12617    0.164    0.091    0.606    0.091    0.048
Gt_12618    0.164    0.091    0.606    0.124    0.014
Gt_12619    0.164    0.091    0.606    0.138    0.000
Gt_12620    0.164    0.091    0.640    0.091    0.014
Gt_12621    0.164    0.091    0.640    0.105    0.000
Gt_12622    0.164    0.091    0.654    0.091    0.000
Gt_12623    0.164    0.125    0.000    0.091    0.620
Gt_12624    0.164    0.125    0.000    0.124    0.587
Gt_12625    0.164    0.125    0.000    0.158    0.553
Gt_12626    0.164    0.125    0.000    0.192    0.519
Gt_12627    0.164    0.125    0.000    0.225    0.486
Gt_12628    0.164    0.125    0.000    0.259    0.452
Gt_12629    0.164    0.125    0.000    0.293    0.418
Gt_12630    0.164    0.125    0.000    0.326    0.385
Gt_12631    0.164    0.125    0.000    0.360    0.351
Gt_12632    0.164    0.125    0.000    0.394    0.317
Gt_12633    0.164    0.125    0.000    0.427    0.284
Gt_12634    0.164    0.125    0.000    0.461    0.250
Gt_12635    0.164    0.125    0.000    0.495    0.216
Gt_12636    0.164    0.125    0.000    0.528    0.183
Gt_12637    0.164    0.125    0.000    0.562    0.149
Gt_12638    0.164    0.125    0.000    0.596    0.115
Gt_12639    0.164    0.125    0.000    0.629    0.082
Gt_12640    0.164    0.125    0.000    0.663    0.048
Gt_12641    0.164    0.125    0.000    0.697    0.014
Gt_12642    0.164    0.125    0.000    0.711    0.000
Gt_12643    0.164    0.125    0.034    0.091    0.587
Gt_12644    0.164    0.125    0.034    0.124    0.553
Gt_12645    0.164    0.125    0.034    0.158    0.519
Gt_12646    0.164    0.125    0.034    0.192    0.486
Gt_12647    0.164    0.125    0.034    0.225    0.452
Gt_12648    0.164    0.125    0.034    0.259    0.418
Gt_12649    0.164    0.125    0.034    0.293    0.385
Gt_12650    0.164    0.125    0.034    0.326    0.351
Gt_12651    0.164    0.125    0.034    0.360    0.317
Gt_12652    0.164    0.125    0.034    0.394    0.284
Gt_12653    0.164    0.125    0.034    0.427    0.250
Gt_12654    0.164    0.125    0.034    0.461    0.216
Gt_12655    0.164    0.125    0.034    0.495    0.183
Gt_12656    0.164    0.125    0.034    0.528    0.149
Gt_12657    0.164    0.125    0.034    0.562    0.115
Gt_12658    0.164    0.125    0.034    0.596    0.082
Gt_12659    0.164    0.125    0.034    0.629    0.048
Gt_12660    0.164    0.125    0.034    0.663    0.014
Gt_12661    0.164    0.125    0.034    0.677    0.000
Gt_12662    0.164    0.125    0.067    0.091    0.553
Gt_12663    0.164    0.125    0.067    0.124    0.519
Gt_12664    0.164    0.125    0.067    0.158    0.486
Gt_12665    0.164    0.125    0.067    0.192    0.452
Gt_12666    0.164    0.125    0.067    0.225    0.418
Gt_12667    0.164    0.125    0.067    0.259    0.385
Gt_12668    0.164    0.125    0.067    0.293    0.351
Gt_12669    0.164    0.125    0.067    0.326    0.317
Gt_12670    0.164    0.125    0.067    0.360    0.284
Gt_12671    0.164    0.125    0.067    0.394    0.250
Gt_12672    0.164    0.125    0.067    0.427    0.216
Gt_12673    0.164    0.125    0.067    0.461    0.183
Gt_12674    0.164    0.125    0.067    0.495    0.149
Gt_12675    0.164    0.125    0.067    0.528    0.115
Gt_12676    0.164    0.125    0.067    0.562    0.082
Gt_12677    0.164    0.125    0.067    0.596    0.048
Gt_12678    0.164    0.125    0.067    0.629    0.014
Gt_12679    0.164    0.125    0.067    0.643    0.000
Gt_12680    0.164    0.125    0.101    0.091    0.519
Gt_12681    0.164    0.125    0.101    0.124    0.486
Gt_12682    0.164    0.125    0.101    0.158    0.452
Gt_12683    0.164    0.125    0.101    0.192    0.418
Gt_12684    0.164    0.125    0.101    0.225    0.385
Gt_12685    0.164    0.125    0.101    0.259    0.351
Gt_12686    0.164    0.125    0.101    0.293    0.317
Gt_12687    0.164    0.125    0.101    0.326    0.284
Gt_12688    0.164    0.125    0.101    0.360    0.250
Gt_12689    0.164    0.125    0.101    0.394    0.216
Gt_12690    0.164    0.125    0.101    0.427    0.183
Gt_12691    0.164    0.125    0.101    0.461    0.149
Gt_12692    0.164    0.125    0.101    0.495    0.115
Gt_12693    0.164    0.125    0.101    0.528    0.082
Gt_12694    0.164    0.125    0.101    0.562    0.048
Gt_12695    0.164    0.125    0.101    0.596    0.014
Gt_12696    0.164    0.125    0.101    0.610    0.000
Gt_12697    0.164    0.125    0.135    0.091    0.486
Gt_12698    0.164    0.125    0.135    0.124    0.452
Gt_12699    0.164    0.125    0.135    0.158    0.418
Gt_12700    0.164    0.125    0.135    0.192    0.385
Gt_12701    0.164    0.125    0.135    0.225    0.351
Gt_12702    0.164    0.125    0.135    0.259    0.317
Gt_12703    0.164    0.125    0.135    0.293    0.284
Gt_12704    0.164    0.125    0.135    0.326    0.250
Gt_12705    0.164    0.125    0.135    0.360    0.216
Gt_12706    0.164    0.125    0.135    0.394    0.183
Gt_12707    0.164    0.125    0.135    0.427    0.149
Gt_12708    0.164    0.125    0.135    0.461    0.115
Gt_12709    0.164    0.125    0.135    0.495    0.082
Gt_12710    0.164    0.125    0.135    0.528    0.048
Gt_12711    0.164    0.125    0.135    0.562    0.014
Gt_12712    0.164    0.125    0.135    0.576    0.000
Gt_12713    0.164    0.125    0.168    0.091    0.452
Gt_12714    0.164    0.125    0.168    0.124    0.418
Gt_12715    0.164    0.125    0.168    0.158    0.385
Gt_12716    0.164    0.125    0.168    0.192    0.351
Gt_12717    0.164    0.125    0.168    0.225    0.317
Gt_12718    0.164    0.125    0.168    0.259    0.284
Gt_12719    0.164    0.125    0.168    0.293    0.250
Gt_12720    0.164    0.125    0.168    0.326    0.216
Gt_12721    0.164    0.125    0.168    0.360    0.183
Gt_12722    0.164    0.125    0.168    0.394    0.149
Gt_12723    0.164    0.125    0.168    0.427    0.115
Gt_12724    0.164    0.125    0.168    0.461    0.082
Gt_12725    0.164    0.125    0.168    0.495    0.048
Gt_12726    0.164    0.125    0.168    0.528    0.014
Gt_12727    0.164    0.125    0.168    0.542    0.000
Gt_12728    0.164    0.125    0.202    0.091    0.418
Gt_12729    0.164    0.125    0.202    0.124    0.385
Gt_12730    0.164    0.125    0.202    0.158    0.351
Gt_12731    0.164    0.125    0.202    0.192    0.317
Gt_12732    0.164    0.125    0.202    0.225    0.284
Gt_12733    0.164    0.125    0.202    0.259    0.250
Gt_12734    0.164    0.125    0.202    0.293    0.216
Gt_12735    0.164    0.125    0.202    0.326    0.183
Gt_12736    0.164    0.125    0.202    0.360    0.149
Gt_12737    0.164    0.125    0.202    0.394    0.115
Gt_12738    0.164    0.125    0.202    0.427    0.082
Gt_12739    0.164    0.125    0.202    0.461    0.048
Gt_12740    0.164    0.125    0.202    0.495    0.014
Gt_12741    0.164    0.125    0.202    0.509    0.000
Gt_12742    0.164    0.125    0.236    0.091    0.385
Gt_12743    0.164    0.125    0.236    0.124    0.351
Gt_12744    0.164    0.125    0.236    0.158    0.317
Gt_12745    0.164    0.125    0.236    0.192    0.284
Gt_12746    0.164    0.125    0.236    0.225    0.250
Gt_12747    0.164    0.125    0.236    0.259    0.216
Gt_12748    0.164    0.125    0.236    0.293    0.183
Gt_12749    0.164    0.125    0.236    0.326    0.149
Gt_12750    0.164    0.125    0.236    0.360    0.115
Gt_12751    0.164    0.125    0.236    0.394    0.082
Gt_12752    0.164    0.125    0.236    0.427    0.048
Gt_12753    0.164    0.125    0.236    0.461    0.014
Gt_12754    0.164    0.125    0.236    0.475    0.000
Gt_12755    0.164    0.125    0.269    0.091    0.351
Gt_12756    0.164    0.125    0.269    0.124    0.317
Gt_12757    0.164    0.125    0.269    0.158    0.284
Gt_12758    0.164    0.125    0.269    0.192    0.250
Gt_12759    0.164    0.125    0.269    0.225    0.216
Gt_12760    0.164    0.125    0.269    0.259    0.183
Gt_12761    0.164    0.125    0.269    0.293    0.149
Gt_12762    0.164    0.125    0.269    0.326    0.115
Gt_12763    0.164    0.125    0.269    0.360    0.082
Gt_12764    0.164    0.125    0.269    0.394    0.048
Gt_12765    0.164    0.125    0.269    0.427    0.014
Gt_12766    0.164    0.125    0.269    0.441    0.000
Gt_12767    0.164    0.125    0.303    0.091    0.317
Gt_12768    0.164    0.125    0.303    0.124    0.284
Gt_12769    0.164    0.125    0.303    0.158    0.250
Gt_12770    0.164    0.125    0.303    0.192    0.216
Gt_12771    0.164    0.125    0.303    0.225    0.183
Gt_12772    0.164    0.125    0.303    0.259    0.149
Gt_12773    0.164    0.125    0.303    0.293    0.115
Gt_12774    0.164    0.125    0.303    0.326    0.082
Gt_12775    0.164    0.125    0.303    0.360    0.048
Gt_12776    0.164    0.125    0.303    0.394    0.014
Gt_12777    0.164    0.125    0.303    0.408    0.000
Gt_12778    0.164    0.125    0.337    0.091    0.284
Gt_12779    0.164    0.125    0.337    0.124    0.250
Gt_12780    0.164    0.125    0.337    0.158    0.216
Gt_12781    0.164    0.125    0.337    0.192    0.183
Gt_12782    0.164    0.125    0.337    0.225    0.149
Gt_12783    0.164    0.125    0.337    0.259    0.115
Gt_12784    0.164    0.125    0.337    0.293    0.082
Gt_12785    0.164    0.125    0.337    0.326    0.048
Gt_12786    0.164    0.125    0.337    0.360    0.014
Gt_12787    0.164    0.125    0.337    0.374    0.000
Gt_12788    0.164    0.125    0.370    0.091    0.250
Gt_12789    0.164    0.125    0.370    0.124    0.216
Gt_12790    0.164    0.125    0.370    0.158    0.183
Gt_12791    0.164    0.125    0.370    0.192    0.149
Gt_12792    0.164    0.125    0.370    0.225    0.115
Gt_12793    0.164    0.125    0.370    0.259    0.082
Gt_12794    0.164    0.125    0.370    0.293    0.048
Gt_12795    0.164    0.125    0.370    0.326    0.014
Gt_12796    0.164    0.125    0.370    0.340    0.000
Gt_12797    0.164    0.125    0.404    0.091    0.216
Gt_12798    0.164    0.125    0.404    0.124    0.183
Gt_12799    0.164    0.125    0.404    0.158    0.149
Gt_12800    0.164    0.125    0.404    0.192    0.115
Gt_12801    0.164    0.125    0.404    0.225    0.082
Gt_12802    0.164    0.125    0.404    0.259    0.048
Gt_12803    0.164    0.125    0.404    0.293    0.014
Gt_12804    0.164    0.125    0.404    0.307    0.000
Gt_12805    0.164    0.125    0.438    0.091    0.183
Gt_12806    0.164    0.125    0.438    0.124    0.149
Gt_12807    0.164    0.125    0.438    0.158    0.115
Gt_12808    0.164    0.125    0.438    0.192    0.082
Gt_12809    0.164    0.125    0.438    0.225    0.048
Gt_12810    0.164    0.125    0.438    0.259    0.014
Gt_12811    0.164    0.125    0.438    0.273    0.000
Gt_12812    0.164    0.125    0.471    0.091    0.149
Gt_12813    0.164    0.125    0.471    0.124    0.115
Gt_12814    0.164    0.125    0.471    0.158    0.082
Gt_12815    0.164    0.125    0.471    0.192    0.048
Gt_12816    0.164    0.125    0.471    0.225    0.014
Gt_12817    0.164    0.125    0.471    0.239    0.000
Gt_12818    0.164    0.125    0.505    0.091    0.115
Gt_12819    0.164    0.125    0.505    0.124    0.082
Gt_12820    0.164    0.125    0.505    0.158    0.048
Gt_12821    0.164    0.125    0.505    0.192    0.014
Gt_12822    0.164    0.125    0.505    0.206    0.000
Gt_12823    0.164    0.125    0.539    0.091    0.082
Gt_12824    0.164    0.125    0.539    0.124    0.048
Gt_12825    0.164    0.125    0.539    0.158    0.014
Gt_12826    0.164    0.125    0.539    0.172    0.000
Gt_12827    0.164    0.125    0.572    0.091    0.048
Gt_12828    0.164    0.125    0.572    0.124    0.014
Gt_12829    0.164    0.125    0.572    0.138    0.000
Gt_12830    0.164    0.125    0.606    0.091    0.014
Gt_12831    0.164    0.125    0.606    0.105    0.000
Gt_12832    0.164    0.125    0.620    0.091    0.000
Gt_12833    0.164    0.158    0.000    0.091    0.587
Gt_12834    0.164    0.158    0.000    0.124    0.553
Gt_12835    0.164    0.158    0.000    0.158    0.519
Gt_12836    0.164    0.158    0.000    0.192    0.486
Gt_12837    0.164    0.158    0.000    0.225    0.452
Gt_12838    0.164    0.158    0.000    0.259    0.418
Gt_12839    0.164    0.158    0.000    0.293    0.385
Gt_12840    0.164    0.158    0.000    0.326    0.351
Gt_12841    0.164    0.158    0.000    0.360    0.317
Gt_12842    0.164    0.158    0.000    0.394    0.284
Gt_12843    0.164    0.158    0.000    0.427    0.250
Gt_12844    0.164    0.158    0.000    0.461    0.216
Gt_12845    0.164    0.158    0.000    0.495    0.183
Gt_12846    0.164    0.158    0.000    0.528    0.149
Gt_12847    0.164    0.158    0.000    0.562    0.115
Gt_12848    0.164    0.158    0.000    0.596    0.082
Gt_12849    0.164    0.158    0.000    0.629    0.048
Gt_12850    0.164    0.158    0.000    0.663    0.014
Gt_12851    0.164    0.158    0.000    0.677    0.000
Gt_12852    0.164    0.158    0.034    0.091    0.553
Gt_12853    0.164    0.158    0.034    0.124    0.519
Gt_12854    0.164    0.158    0.034    0.158    0.486
Gt_12855    0.164    0.158    0.034    0.192    0.452
Gt_12856    0.164    0.158    0.034    0.225    0.418
Gt_12857    0.164    0.158    0.034    0.259    0.385
Gt_12858    0.164    0.158    0.034    0.293    0.351
Gt_12859    0.164    0.158    0.034    0.326    0.317
Gt_12860    0.164    0.158    0.034    0.360    0.284
Gt_12861    0.164    0.158    0.034    0.394    0.250
Gt_12862    0.164    0.158    0.034    0.427    0.216
Gt_12863    0.164    0.158    0.034    0.461    0.183
Gt_12864    0.164    0.158    0.034    0.495    0.149
Gt_12865    0.164    0.158    0.034    0.528    0.115
Gt_12866    0.164    0.158    0.034    0.562    0.082
Gt_12867    0.164    0.158    0.034    0.596    0.048
Gt_12868    0.164    0.158    0.034    0.629    0.014
Gt_12869    0.164    0.158    0.034    0.643    0.000
Gt_12870    0.164    0.158    0.067    0.091    0.519
Gt_12871    0.164    0.158    0.067    0.124    0.486
Gt_12872    0.164    0.158    0.067    0.158    0.452
Gt_12873    0.164    0.158    0.067    0.192    0.418
Gt_12874    0.164    0.158    0.067    0.225    0.385
Gt_12875    0.164    0.158    0.067    0.259    0.351
Gt_12876    0.164    0.158    0.067    0.293    0.317
Gt_12877    0.164    0.158    0.067    0.326    0.284
Gt_12878    0.164    0.158    0.067    0.360    0.250
Gt_12879    0.164    0.158    0.067    0.394    0.216
Gt_12880    0.164    0.158    0.067    0.427    0.183
Gt_12881    0.164    0.158    0.067    0.461    0.149
Gt_12882    0.164    0.158    0.067    0.495    0.115
Gt_12883    0.164    0.158    0.067    0.528    0.082
Gt_12884    0.164    0.158    0.067    0.562    0.048
Gt_12885    0.164    0.158    0.067    0.596    0.014
Gt_12886    0.164    0.158    0.067    0.610    0.000
Gt_12887    0.164    0.158    0.101    0.091    0.486
Gt_12888    0.164    0.158    0.101    0.124    0.452
Gt_12889    0.164    0.158    0.101    0.158    0.418
Gt_12890    0.164    0.158    0.101    0.192    0.385
Gt_12891    0.164    0.158    0.101    0.225    0.351
Gt_12892    0.164    0.158    0.101    0.259    0.317
Gt_12893    0.164    0.158    0.101    0.293    0.284
Gt_12894    0.164    0.158    0.101    0.326    0.250
Gt_12895    0.164    0.158    0.101    0.360    0.216
Gt_12896    0.164    0.158    0.101    0.394    0.183
Gt_12897    0.164    0.158    0.101    0.427    0.149
Gt_12898    0.164    0.158    0.101    0.461    0.115
Gt_12899    0.164    0.158    0.101    0.495    0.082
Gt_12900    0.164    0.158    0.101    0.528    0.048
Gt_12901    0.164    0.158    0.101    0.562    0.014
Gt_12902    0.164    0.158    0.101    0.576    0.000
Gt_12903    0.164    0.158    0.135    0.091    0.452
Gt_12904    0.164    0.158    0.135    0.124    0.418
Gt_12905    0.164    0.158    0.135    0.158    0.385
Gt_12906    0.164    0.158    0.135    0.192    0.351
Gt_12907    0.164    0.158    0.135    0.225    0.317
Gt_12908    0.164    0.158    0.135    0.259    0.284
Gt_12909    0.164    0.158    0.135    0.293    0.250
Gt_12910    0.164    0.158    0.135    0.326    0.216
Gt_12911    0.164    0.158    0.135    0.360    0.183
Gt_12912    0.164    0.158    0.135    0.394    0.149
Gt_12913    0.164    0.158    0.135    0.427    0.115
Gt_12914    0.164    0.158    0.135    0.461    0.082
Gt_12915    0.164    0.158    0.135    0.495    0.048
Gt_12916    0.164    0.158    0.135    0.528    0.014
Gt_12917    0.164    0.158    0.135    0.542    0.000
Gt_12918    0.164    0.158    0.168    0.091    0.418
Gt_12919    0.164    0.158    0.168    0.124    0.385
Gt_12920    0.164    0.158    0.168    0.158    0.351
Gt_12921    0.164    0.158    0.168    0.192    0.317
Gt_12922    0.164    0.158    0.168    0.225    0.284
Gt_12923    0.164    0.158    0.168    0.259    0.250
Gt_12924    0.164    0.158    0.168    0.293    0.216
Gt_12925    0.164    0.158    0.168    0.326    0.183
Gt_12926    0.164    0.158    0.168    0.360    0.149
Gt_12927    0.164    0.158    0.168    0.394    0.115
Gt_12928    0.164    0.158    0.168    0.427    0.082
Gt_12929    0.164    0.158    0.168    0.461    0.048
Gt_12930    0.164    0.158    0.168    0.495    0.014
Gt_12931    0.164    0.158    0.168    0.509    0.000
Gt_12932    0.164    0.158    0.202    0.091    0.385
Gt_12933    0.164    0.158    0.202    0.124    0.351
Gt_12934    0.164    0.158    0.202    0.158    0.317
Gt_12935    0.164    0.158    0.202    0.192    0.284
Gt_12936    0.164    0.158    0.202    0.225    0.250
Gt_12937    0.164    0.158    0.202    0.259    0.216
Gt_12938    0.164    0.158    0.202    0.293    0.183
Gt_12939    0.164    0.158    0.202    0.326    0.149
Gt_12940    0.164    0.158    0.202    0.360    0.115
Gt_12941    0.164    0.158    0.202    0.394    0.082
Gt_12942    0.164    0.158    0.202    0.427    0.048
Gt_12943    0.164    0.158    0.202    0.461    0.014
Gt_12944    0.164    0.158    0.202    0.475    0.000
Gt_12945    0.164    0.158    0.236    0.091    0.351
Gt_12946    0.164    0.158    0.236    0.124    0.317
Gt_12947    0.164    0.158    0.236    0.158    0.284
Gt_12948    0.164    0.158    0.236    0.192    0.250
Gt_12949    0.164    0.158    0.236    0.225    0.216
Gt_12950    0.164    0.158    0.236    0.259    0.183
Gt_12951    0.164    0.158    0.236    0.293    0.149
Gt_12952    0.164    0.158    0.236    0.326    0.115
Gt_12953    0.164    0.158    0.236    0.360    0.082
Gt_12954    0.164    0.158    0.236    0.394    0.048
Gt_12955    0.164    0.158    0.236    0.427    0.014
Gt_12956    0.164    0.158    0.236    0.441    0.000
Gt_12957    0.164    0.158    0.269    0.091    0.317
Gt_12958    0.164    0.158    0.269    0.124    0.284
Gt_12959    0.164    0.158    0.269    0.158    0.250
Gt_12960    0.164    0.158    0.269    0.192    0.216
Gt_12961    0.164    0.158    0.269    0.225    0.183
Gt_12962    0.164    0.158    0.269    0.259    0.149
Gt_12963    0.164    0.158    0.269    0.293    0.115
Gt_12964    0.164    0.158    0.269    0.326    0.082
Gt_12965    0.164    0.158    0.269    0.360    0.048
Gt_12966    0.164    0.158    0.269    0.394    0.014
Gt_12967    0.164    0.158    0.269    0.408    0.000
Gt_12968    0.164    0.158    0.303    0.091    0.284
Gt_12969    0.164    0.158    0.303    0.124    0.250
Gt_12970    0.164    0.158    0.303    0.158    0.216
Gt_12971    0.164    0.158    0.303    0.192    0.183
Gt_12972    0.164    0.158    0.303    0.225    0.149
Gt_12973    0.164    0.158    0.303    0.259    0.115
Gt_12974    0.164    0.158    0.303    0.293    0.082
Gt_12975    0.164    0.158    0.303    0.326    0.048
Gt_12976    0.164    0.158    0.303    0.360    0.014
Gt_12977    0.164    0.158    0.303    0.374    0.000
Gt_12978    0.164    0.158    0.337    0.091    0.250
Gt_12979    0.164    0.158    0.337    0.124    0.216
Gt_12980    0.164    0.158    0.337    0.158    0.183
Gt_12981    0.164    0.158    0.337    0.192    0.149
Gt_12982    0.164    0.158    0.337    0.225    0.115
Gt_12983    0.164    0.158    0.337    0.259    0.082
Gt_12984    0.164    0.158    0.337    0.293    0.048
Gt_12985    0.164    0.158    0.337    0.326    0.014
Gt_12986    0.164    0.158    0.337    0.340    0.000
Gt_12987    0.164    0.158    0.370    0.091    0.216
Gt_12988    0.164    0.158    0.370    0.124    0.183
Gt_12989    0.164    0.158    0.370    0.158    0.149
Gt_12990    0.164    0.158    0.370    0.192    0.115
Gt_12991    0.164    0.158    0.370    0.225    0.082
Gt_12992    0.164    0.158    0.370    0.259    0.048
Gt_12993    0.164    0.158    0.370    0.293    0.014
Gt_12994    0.164    0.158    0.370    0.307    0.000
Gt_12995    0.164    0.158    0.404    0.091    0.183
Gt_12996    0.164    0.158    0.404    0.124    0.149
Gt_12997    0.164    0.158    0.404    0.158    0.115
Gt_12998    0.164    0.158    0.404    0.192    0.082
Gt_12999    0.164    0.158    0.404    0.225    0.048
Gt_13000    0.164    0.158    0.404    0.259    0.014
Gt_13001    0.164    0.158    0.404    0.273    0.000
Gt_13002    0.164    0.158    0.438    0.091    0.149
Gt_13003    0.164    0.158    0.438    0.124    0.115
Gt_13004    0.164    0.158    0.438    0.158    0.082
Gt_13005    0.164    0.158    0.438    0.192    0.048
Gt_13006    0.164    0.158    0.438    0.225    0.014
Gt_13007    0.164    0.158    0.438    0.239    0.000
Gt_13008    0.164    0.158    0.471    0.091    0.115
Gt_13009    0.164    0.158    0.471    0.124    0.082
Gt_13010    0.164    0.158    0.471    0.158    0.048
Gt_13011    0.164    0.158    0.471    0.192    0.014
Gt_13012    0.164    0.158    0.471    0.206    0.000
Gt_13013    0.164    0.158    0.505    0.091    0.082
Gt_13014    0.164    0.158    0.505    0.124    0.048
Gt_13015    0.164    0.158    0.505    0.158    0.014
Gt_13016    0.164    0.158    0.505    0.172    0.000
Gt_13017    0.164    0.158    0.539    0.091    0.048
Gt_13018    0.164    0.158    0.539    0.124    0.014
Gt_13019    0.164    0.158    0.539    0.138    0.000
Gt_13020    0.164    0.158    0.572    0.091    0.014
Gt_13021    0.164    0.158    0.572    0.105    0.000
Gt_13022    0.164    0.158    0.587    0.091    0.000
Gt_13023    0.164    0.192    0.000    0.091    0.553
Gt_13024    0.164    0.192    0.000    0.124    0.519
Gt_13025    0.164    0.192    0.000    0.158    0.486
Gt_13026    0.164    0.192    0.000    0.192    0.452
Gt_13027    0.164    0.192    0.000    0.225    0.418
Gt_13028    0.164    0.192    0.000    0.259    0.385
Gt_13029    0.164    0.192    0.000    0.293    0.351
Gt_13030    0.164    0.192    0.000    0.326    0.317
Gt_13031    0.164    0.192    0.000    0.360    0.284
Gt_13032    0.164    0.192    0.000    0.394    0.250
Gt_13033    0.164    0.192    0.000    0.427    0.216
Gt_13034    0.164    0.192    0.000    0.461    0.183
Gt_13035    0.164    0.192    0.000    0.495    0.149
Gt_13036    0.164    0.192    0.000    0.528    0.115
Gt_13037    0.164    0.192    0.000    0.562    0.082
Gt_13038    0.164    0.192    0.000    0.596    0.048
Gt_13039    0.164    0.192    0.000    0.629    0.014
Gt_13040    0.164    0.192    0.000    0.643    0.000
Gt_13041    0.164    0.192    0.034    0.091    0.519
Gt_13042    0.164    0.192    0.034    0.124    0.486
Gt_13043    0.164    0.192    0.034    0.158    0.452
Gt_13044    0.164    0.192    0.034    0.192    0.418
Gt_13045    0.164    0.192    0.034    0.225    0.385
Gt_13046    0.164    0.192    0.034    0.259    0.351
Gt_13047    0.164    0.192    0.034    0.293    0.317
Gt_13048    0.164    0.192    0.034    0.326    0.284
Gt_13049    0.164    0.192    0.034    0.360    0.250
Gt_13050    0.164    0.192    0.034    0.394    0.216
Gt_13051    0.164    0.192    0.034    0.427    0.183
Gt_13052    0.164    0.192    0.034    0.461    0.149
Gt_13053    0.164    0.192    0.034    0.495    0.115
Gt_13054    0.164    0.192    0.034    0.528    0.082
Gt_13055    0.164    0.192    0.034    0.562    0.048
Gt_13056    0.164    0.192    0.034    0.596    0.014
Gt_13057    0.164    0.192    0.034    0.610    0.000
Gt_13058    0.164    0.192    0.067    0.091    0.486
Gt_13059    0.164    0.192    0.067    0.124    0.452
Gt_13060    0.164    0.192    0.067    0.158    0.418
Gt_13061    0.164    0.192    0.067    0.192    0.385
Gt_13062    0.164    0.192    0.067    0.225    0.351
Gt_13063    0.164    0.192    0.067    0.259    0.317
Gt_13064    0.164    0.192    0.067    0.293    0.284
Gt_13065    0.164    0.192    0.067    0.326    0.250
Gt_13066    0.164    0.192    0.067    0.360    0.216
Gt_13067    0.164    0.192    0.067    0.394    0.183
Gt_13068    0.164    0.192    0.067    0.427    0.149
Gt_13069    0.164    0.192    0.067    0.461    0.115
Gt_13070    0.164    0.192    0.067    0.495    0.082
Gt_13071    0.164    0.192    0.067    0.528    0.048
Gt_13072    0.164    0.192    0.067    0.562    0.014
Gt_13073    0.164    0.192    0.067    0.576    0.000
Gt_13074    0.164    0.192    0.101    0.091    0.452
Gt_13075    0.164    0.192    0.101    0.124    0.418
Gt_13076    0.164    0.192    0.101    0.158    0.385
Gt_13077    0.164    0.192    0.101    0.192    0.351
Gt_13078    0.164    0.192    0.101    0.225    0.317
Gt_13079    0.164    0.192    0.101    0.259    0.284
Gt_13080    0.164    0.192    0.101    0.293    0.250
Gt_13081    0.164    0.192    0.101    0.326    0.216
Gt_13082    0.164    0.192    0.101    0.360    0.183
Gt_13083    0.164    0.192    0.101    0.394    0.149
Gt_13084    0.164    0.192    0.101    0.427    0.115
Gt_13085    0.164    0.192    0.101    0.461    0.082
Gt_13086    0.164    0.192    0.101    0.495    0.048
Gt_13087    0.164    0.192    0.101    0.528    0.014
Gt_13088    0.164    0.192    0.101    0.542    0.000
